Tarih,TP_KM_G07
2024-04-01,219844387.0
2024-05-01,203578290.0
2024-06-01,203283763.0
2024-07-01,246530951.0
2024-08-01,134102268.0
2024-09-01,303514123.0
2024-10-01,253805646.0
2024-11-01,146207983.0
2024-12-01,241127401.0
2025-01-01,278565533.0
2025-02-01,350211404.0
2025-03-01,186776167.0
2025-04-01,326130471.0
2025-05-01,207570986.0
2025-06-01,409969922.0
2025-07-01,342889061.0
2025-08-01,196380739.0
