Tarih,TP_KM_G29
2000-01-01,5004608.0
2000-02-01,3633596.0
2000-03-01,3041652.0
2000-04-01,2773432.0
2000-05-01,3709675.0
2000-06-01,4126157.0
2000-07-01,5124724.0
2000-08-01,5559910.0
2000-09-01,5405335.0
2000-10-01,5176730.0
2000-11-01,4110049.0
2000-12-01,2974795.0
2001-01-01,2310300.0
2001-02-01,1674036.0
2001-03-01,2614986.0
2001-04-01,2725265.0
2001-05-01,2964780.0
2001-06-01,2210344.0
2001-07-01,2125690.0
2001-08-01,2160789.0
2001-09-01,1813598.0
2001-10-01,1924260.0
2001-11-01,1990309.0
2001-12-01,2217699.0
2002-01-01,2331929.0
2002-02-01,2518413.0
2002-03-01,3006491.0
2002-04-01,5184407.0
2002-05-01,5202309.0
2002-06-01,4966240.0
2002-07-01,3975869.0
2002-08-01,3977220.0
2002-09-01,3891104.0
2002-10-01,3498106.0
2002-11-01,4231952.0
2002-12-01,5063005.0
2003-01-01,5606045.0
2003-02-01,5348235.0
2003-03-01,5233406.0
2003-04-01,5887041.0
2003-05-01,7971487.0
2003-06-01,8816645.0
2003-07-01,9011423.0
2003-08-01,9452743.0
2003-09-01,9650598.0
2003-10-01,9782187.0
2003-11-01,9348214.0
2003-12-01,8639980.0
2004-01-01,8295069.0
2004-02-01,7701027.0
2004-03-01,7132124.0
2004-04-01,6727537.0
2004-05-01,6431539.0
2004-06-01,6479086.0
2004-07-01,7032917.0
2004-08-01,7350301.0
2004-09-01,7528210.0
2004-10-01,6896829.0
2004-11-01,6828871.0
2004-12-01,7391006.0
2005-01-01,7723079.0
2005-02-01,8326321.0
2005-03-01,8506758.0
2005-04-01,9132743.0
2005-05-01,10428201.0
2005-06-01,12172467.0
2005-07-01,13539774.0
2005-08-01,13166132.0
2005-09-01,12439606.0
2005-10-01,13568770.0
2005-11-01,13920893.0
2005-12-01,15087278.0
2006-01-01,12985083.0
2006-02-01,13227194.0
2006-03-01,12875010.0
2006-04-01,12509924.0
2006-05-01,11357258.0
2006-06-01,10315908.0
2006-07-01,8994296.0
2006-08-01,8940436.0
2006-09-01,9423351.0
2006-10-01,9019010.0
2006-11-01,10140685.0
2006-12-01,10047706.0
2007-01-01,10389423.0
2007-02-01,9667209.0
2007-03-01,8894530.0
2007-04-01,8269698.0
2007-05-01,7970631.0
2007-06-01,8539616.0
2007-07-01,9631616.0
2007-08-01,10526505.0
2007-09-01,10909049.0
2007-10-01,10122924.0
2007-11-01,10040287.0
2007-12-01,10016316.0
2008-01-01,8528834.0
2008-02-01,8841182.0
2008-03-01,8084347.0
2008-04-01,6880390.0
2008-05-01,6355719.0
2008-06-01,6123760.0
2008-07-01,7097747.0
2008-08-01,7904051.0
2008-09-01,8148700.0
2008-10-01,7044817.0
2008-11-01,6599570.0
2008-12-01,6459330.0
2009-01-01,6998794.0
