Tarih,TP_KM_G44
2000-01-01,1134255.0
2000-02-01,1483799.0
2000-03-01,1994964.0
2000-04-01,2012079.0
2000-05-01,2650784.0
2000-06-01,2042043.0
2000-07-01,1369256.0
2000-08-01,1412334.0
2000-09-01,2012410.0
2000-10-01,1975673.0
2000-11-01,2179172.0
2000-12-01,3000467.0
2001-01-01,3301071.0
2001-02-01,2826819.0
2001-03-01,2185747.0
2001-04-01,829283.0
2001-05-01,886499.0
2001-06-01,1980844.0
2001-07-01,1412027.0
2001-08-01,1161863.0
2001-09-01,1391033.0
2001-10-01,1930624.0
2001-11-01,1212423.0
2001-12-01,978357.0
2002-01-01,849027.0
2002-02-01,874774.0
2002-03-01,1055556.0
2002-04-01,755994.0
2002-05-01,693186.0
2002-06-01,929107.0
2002-07-01,604923.0
2002-08-01,1085542.0
2002-09-01,796445.0
2002-10-01,917234.0
2002-11-01,736244.0
2002-12-01,758367.0
2003-01-01,684988.0
2003-02-01,711357.0
2003-03-01,563910.0
2003-04-01,625026.0
2003-05-01,629096.0
2003-06-01,731233.0
2003-07-01,845755.0
2003-08-01,664909.0
2003-09-01,684244.0
2003-10-01,677624.0
2003-11-01,717821.0
2003-12-01,843354.0
2004-01-01,562704.0
2004-02-01,691798.0
2004-03-01,769133.0
2004-04-01,853319.0
2004-05-01,811625.0
2004-06-01,756787.0
2004-07-01,822927.0
2004-08-01,965854.0
2004-09-01,955430.0
2004-10-01,844402.0
2004-11-01,688859.0
2004-12-01,615342.0
2005-01-01,562876.0
2005-02-01,1185730.0
2005-03-01,786630.0
2005-04-01,731410.0
2005-05-01,873305.0
2005-06-01,862551.0
2005-07-01,749040.0
2005-08-01,1263925.0
2005-09-01,1083914.0
2005-10-01,971888.0
2005-11-01,913623.0
2005-12-01,838282.0
2006-01-01,851693.0
2006-02-01,1304848.0
2006-03-01,1066047.0
2006-04-01,1227918.0
2006-05-01,1589385.0
2006-06-01,1524756.0
2006-07-01,1352104.0
2006-08-01,1099870.0
2006-09-01,994326.0
2006-10-01,1481159.0
2006-11-01,979375.0
2006-12-01,868995.0
2007-01-01,1463615.0
2007-02-01,1335646.0
2007-03-01,1256591.0
2007-04-01,1676677.0
2007-05-01,1116310.0
2007-06-01,2018653.0
2007-07-01,2214712.0
2007-08-01,1687775.0
2007-09-01,1479552.0
2007-10-01,1590843.0
2007-11-01,1611957.0
2007-12-01,2559091.0
2008-01-01,2053455.0
2008-02-01,2069787.0
2008-03-01,3716357.0
2008-04-01,2316392.0
2008-05-01,3033702.0
2008-06-01,3491881.0
2008-07-01,1838669.0
2008-08-01,2061480.0
2008-09-01,3369871.0
2008-10-01,2541952.0
2008-11-01,2095324.0
2008-12-01,2738858.0
2009-01-01,2011798.0
2009-02-01,1590703.0
2009-03-01,2139491.0
2009-04-01,2132757.0
2009-05-01,2091728.0
2009-06-01,2046827.0
2009-07-01,2281241.0
2009-08-01,1984257.0
2009-09-01,2126467.0
2009-10-01,2146894.0
2009-11-01,2330524.0
2009-12-01,2250653.0
2010-01-01,2338527.0
2010-02-01,3233385.0
2010-03-01,2519917.0
2010-04-01,2707690.0
2010-05-01,3180034.0
2010-06-01,3869069.0
2010-07-01,5415248.0
2010-08-01,3904864.0
2010-09-01,3967425.0
2010-10-01,4382426.0
2010-11-01,4360453.0
2010-12-01,4386159.0
2011-01-01,3274962.0
2011-02-01,4478306.0
2011-03-01,3506926.0
2011-04-01,3453681.0
2011-05-01,5529393.0
