Tarih,TP_KM_G36
2000-01-01,1542550.0
2000-02-01,1441048.0
2000-03-01,1331464.0
2000-04-01,1207899.0
2000-05-01,962722.0
2000-06-01,902735.0
2000-07-01,815132.0
2000-08-01,783670.0
2000-09-01,759042.0
2000-10-01,680353.0
2000-11-01,624055.0
2000-12-01,375855.0
2001-01-01,357409.0
2001-02-01,317195.0
2001-03-01,256779.0
2001-04-01,226235.0
2001-05-01,233262.0
2001-06-01,253637.0
2001-07-01,304704.0
2001-08-01,276958.0
2001-09-01,936034.0
2001-10-01,968891.0
2001-11-01,1061796.0
2001-12-01,1172724.0
2002-01-01,1344513.0
2002-02-01,1460053.0
2002-03-01,1774114.0
2002-04-01,1530453.0
2002-05-01,1630229.0
2002-06-01,1696594.0
2002-07-01,1636392.0
2002-08-01,1571119.0
2002-09-01,1557914.0
2002-10-01,1317026.0
2002-11-01,1673023.0
2002-12-01,1663124.0
2003-01-01,1612912.0
2003-02-01,1639888.0
2003-03-01,1655552.0
2003-04-01,1749830.0
2003-05-01,1710231.0
2003-06-01,1728797.0
2003-07-01,1809269.0
2003-08-01,1997531.0
2003-09-01,2190977.0
2003-10-01,2409400.0
2003-11-01,2518684.0
2003-12-01,4238884.0
2004-01-01,9435850.0
2004-02-01,9625896.0
2004-03-01,10333213.0
2004-04-01,10082445.0
2004-05-01,9710535.0
2004-06-01,9414627.0
2004-07-01,8734018.0
2004-08-01,8621157.0
2004-09-01,8143304.0
2004-10-01,8063115.0
2004-11-01,8077684.0
2004-12-01,8991451.0
2005-01-01,8376115.0
2005-02-01,8640717.0
2005-03-01,8802961.0
2005-04-01,9164312.0
2005-05-01,9155497.0
2005-06-01,9196490.0
2005-07-01,8151429.0
2005-08-01,8208730.0
2005-09-01,8126363.0
2005-10-01,8724166.0
2005-11-01,9169254.0
2005-12-01,7714207.0
2006-01-01,6896214.0
2006-02-01,7205274.0
2006-03-01,7255272.0
2006-04-01,7228315.0
2006-05-01,6955868.0
2006-06-01,6129884.0
2006-07-01,4571268.0
2006-08-01,4708857.0
2006-09-01,4867902.0
2006-10-01,4350810.0
2006-11-01,3954867.0
2006-12-01,3470934.0
2007-01-01,2182801.0
2007-02-01,1947592.0
2007-03-01,2361519.0
2007-04-01,2655427.0
2007-05-01,2810158.0
2007-06-01,2762854.0
2007-07-01,3050147.0
2007-08-01,2765034.0
2007-09-01,3043562.0
2007-10-01,3008042.0
2007-11-01,2940354.0
2007-12-01,3060293.0
2008-01-01,3072373.0
2008-02-01,3075028.0
2008-03-01,3003317.0
2008-04-01,2730582.0
2008-05-01,2812358.0
2008-06-01,2781609.0
2008-07-01,3924444.0
2008-08-01,4365262.0
2008-09-01,4230682.0
2008-10-01,4168793.0
2008-11-01,4201534.0
2008-12-01,4426860.0
2009-01-01,3898304.0
2009-02-01,3931349.0
2009-03-01,4017044.0
2009-04-01,4245636.0
2009-05-01,4354700.0
2009-06-01,4082629.0
2009-07-01,4241310.0
2009-08-01,4319385.0
2009-09-01,4708944.0
2009-10-01,5095580.0
2009-11-01,4935532.0
2009-12-01,4828373.0
2010-01-01,4040410.0
2010-02-01,3669356.0
2010-03-01,3353940.0
2010-04-01,3135732.0
2010-05-01,2963481.0
2010-06-01,3029398.0
2010-07-01,3172638.0
2010-08-01,3171281.0
2010-09-01,3285598.0
2010-10-01,3577051.0
2010-11-01,3741593.0
2010-12-01,4222730.0
2011-01-01,5760812.0
2011-02-01,6603752.0
2011-03-01,7111623.0
2011-04-01,9629056.0
2011-05-01,10919805.0
2011-06-01,11732884.0
2011-07-01,11987087.0
2011-08-01,13573144.0
2011-09-01,14728261.0
2011-10-01,14223320.0
2011-11-01,13627320.0
2011-12-01,13299836.0
2012-01-01,11815602.0
2012-02-01,12178068.0
2012-03-01,12610897.0
2012-04-01,11391569.0
2012-05-01,11000964.0
2012-06-01,10921074.0
2012-07-01,10752065.0
2012-08-01,9951890.0
2012-09-01,9278494.0
2012-10-01,8918535.0
