Tarih,TP_KM_G24
2000-01-01,1052576.0
2000-02-01,871823.0
2000-03-01,929077.0
2000-04-01,1166386.0
2000-05-01,943717.0
2000-06-01,739121.0
2000-07-01,1284811.0
2000-08-01,898407.0
2000-09-01,804833.0
2000-10-01,1189323.0
2000-11-01,1110333.0
2000-12-01,865010.0
2001-01-01,1769964.0
2001-02-01,1078579.0
2001-03-01,1677358.0
2001-04-01,1354359.0
2001-05-01,1263818.0
2001-06-01,1131219.0
2001-07-01,935851.0
2001-08-01,868915.0
2001-09-01,1282531.0
2001-10-01,1254289.0
2001-11-01,1399155.0
2001-12-01,1681570.0
2002-01-01,1088895.0
2002-02-01,1810098.0
2002-03-01,1635659.0
2002-04-01,1453262.0
2002-05-01,1457399.0
2002-06-01,1484311.0
2002-07-01,1576479.0
2002-08-01,1611944.0
2002-09-01,1819522.0
2002-10-01,1843520.0
2002-11-01,2206565.0
2002-12-01,2215330.0
2003-01-01,2490641.0
2003-02-01,2442348.0
2003-03-01,2175829.0
2003-04-01,1870541.0
2003-05-01,1626227.0
2003-06-01,1789438.0
2003-07-01,2239851.0
2003-08-01,2316137.0
2003-09-01,2606489.0
2003-10-01,2779987.0
2003-11-01,2599478.0
2003-12-01,3520460.0
2004-01-01,3509648.0
2004-02-01,3441743.0
2004-03-01,3628761.0
2004-04-01,3517014.0
2004-05-01,4124778.0
2004-06-01,4576508.0
2004-07-01,4659940.0
2004-08-01,4917076.0
2004-09-01,5793767.0
2004-10-01,5637781.0
2004-11-01,5658722.0
2004-12-01,6001102.0
2005-01-01,5389859.0
2005-02-01,5264107.0
2005-03-01,5783301.0
2005-04-01,5519424.0
2005-05-01,5976624.0
2005-06-01,6524287.0
2005-07-01,7425169.0
2005-08-01,7818251.0
2005-09-01,7219266.0
2005-10-01,7752388.0
2005-11-01,8843481.0
2005-12-01,9014512.0
2006-01-01,8410839.0
2006-02-01,8919764.0
2006-03-01,8690713.0
2006-04-01,9439201.0
2006-05-01,8895983.0
2006-06-01,8509940.0
2006-07-01,8385470.0
2006-08-01,9212511.0
2006-09-01,8815352.0
2006-10-01,8531433.0
2006-11-01,9242559.0
2006-12-01,10254507.0
2007-01-01,11057530.0
2007-02-01,10584043.0
2007-03-01,11449311.0
2007-04-01,10368774.0
2007-05-01,10937534.0
2007-06-01,10993811.0
2007-07-01,11584590.0
2007-08-01,12119004.0
2007-09-01,11377046.0
2007-10-01,11298029.0
2007-11-01,12782891.0
2007-12-01,12683059.0
2008-01-01,14009766.0
2008-02-01,14230934.0
2008-03-01,15335348.0
2008-04-01,15061810.0
2008-05-01,15331885.0
2008-06-01,14645357.0
2008-07-01,15626730.0
2008-08-01,17052528.0
2008-09-01,19227067.0
2008-10-01,16909623.0
2008-11-01,20074318.0
2008-12-01,19123425.0
2009-01-01,20262606.0
2009-02-01,18345229.0
2009-03-01,17285834.0
2009-04-01,18701790.0
2009-05-01,20556423.0
2009-06-01,20267352.0
2009-07-01,21567729.0
2009-08-01,21699090.0
2009-09-01,22111814.0
2009-10-01,24014994.0
2009-11-01,23995465.0
2009-12-01,28297940.0
2010-01-01,25740605.0
2010-02-01,27547063.0
2010-03-01,30167571.0
2010-04-01,26849090.0
2010-05-01,28207297.0
2010-06-01,32502124.0
2010-07-01,33965417.0
2010-08-01,31498774.0
2010-09-01,32747401.0
2010-10-01,32509902.0
2010-11-01,32962567.0
2010-12-01,41095961.0
2011-01-01,40180687.0
2011-02-01,41936744.0
2011-03-01,43860397.0
2011-04-01,41823042.0
2011-05-01,41907968.0
2011-06-01,40926404.0
2011-07-01,41618452.0
2011-08-01,40765357.0
2011-09-01,38913793.0
2011-10-01,37695775.0
2011-11-01,36235677.0
2011-12-01,37680405.0
2012-01-01,39094844.0
2012-02-01,37385114.0
2012-03-01,39218307.0
2012-04-01,41163438.0
2012-05-01,39840614.0
2012-06-01,41699180.0
2012-07-01,43214159.0
2012-08-01,48200145.0
2012-09-01,48153397.0
2012-10-01,47076712.0
2012-11-01,47710413.0
2012-12-01,50130691.0
2013-01-01,52331763.0
2013-02-01,53590771.0
2013-03-01,52772872.0
2013-04-01,55009108.0
2013-05-01,55438047.0
2013-06-01,53225331.0
2013-07-01,58197897.0
2013-08-01,60706692.0
2013-09-01,63761734.0
2013-10-01,63057757.0
2013-11-01,67671699.0
2013-12-01,68413662.0
2014-01-01,68446084.0
2014-02-01,65505926.0
2014-03-01,68519738.0
2014-04-01,65409827.0
2014-05-01,60998733.0
2014-06-01,63518078.0
2014-07-01,63696570.0
2014-08-01,61771309.0
2014-09-01,65034869.0
2014-10-01,63754274.0
2014-11-01,64452509.0
2014-12-01,74648791.0
2015-01-01,69777895.0
2015-02-01,69553684.0
2015-03-01,74697068.0
2015-04-01,76034612.0
2015-05-01,68271218.0
2015-06-01,65765913.0
2015-07-01,66557088.0
2015-08-01,69678388.0
2015-09-01,74048726.0
2015-10-01,78200172.0
2015-11-01,73693860.0
2015-12-01,80592610.0
2016-01-01,83583221.0
2016-02-01,80880187.0
2016-03-01,81727522.0
2016-04-01,82627359.0
2016-05-01,85814760.0
2016-06-01,85058271.0
2016-07-01,86569768.0
2016-08-01,90458416.0
2016-09-01,94966271.0
2016-10-01,97698345.0
2016-11-01,93821217.0
2016-12-01,92605117.0
2017-01-01,93143323.0
2017-02-01,85462480.0
2017-03-01,89636623.0
2017-04-01,92607988.0
2017-05-01,99180896.0
2017-06-01,102584844.0
2017-07-01,102519300.0
2017-08-01,100601958.0
2017-09-01,102063998.0
2017-10-01,101717474.0
2017-11-01,99812072.0
2017-12-01,99595264.0
2018-01-01,100618790.0
2018-02-01,95788585.0
2018-03-01,98741344.0
2018-04-01,98593733.0
2018-05-01,95032308.0
2018-06-01,97703711.0
2018-07-01,98502988.0
2018-08-01,94237454.0
2018-09-01,106137796.0
2018-10-01,103066313.0
2018-11-01,97096084.0
2018-12-01,89866267.0
2019-01-01,92105066.0
2019-02-01,85494766.0
2019-03-01,83258510.0
2019-04-01,77836544.0
2019-05-01,78259521.0
2019-06-01,86021215.0
2019-07-01,101594748.0
2019-08-01,99410244.0
2019-09-01,102555878.0
2019-10-01,107392317.0
2019-11-01,111590983.0
2019-12-01,113516690.0
2020-01-01,123794819.0
2020-02-01,115078689.0
2020-03-01,120237786.0
2020-04-01,137927664.0
2020-05-01,148900679.0
2020-06-01,161173875.0
