Tarih,TP_KM_G39
2000-01-01,485864.0
2000-02-01,450173.0
2000-03-01,380482.0
2000-04-01,381020.0
2000-05-01,302246.0
2000-06-01,289372.0
2000-07-01,275720.0
2000-08-01,244442.0
2000-09-01,245306.0
2000-10-01,212134.0
2000-11-01,201569.0
2000-12-01,17305.0
2001-01-01,14839.0
2001-02-01,8485.0
2001-03-01,6745.0
2001-04-01,6077.0
2001-05-01,6046.0
2001-06-01,6190.0
2001-07-01,13201.0
2001-08-01,8185.0
2001-09-01,673846.0
2001-10-01,674070.0
2001-11-01,675300.0
2001-12-01,693494.0
2002-01-01,695937.0
2002-02-01,706799.0
2002-03-01,853670.0
2002-04-01,211919.0
2002-05-01,234475.0
2002-06-01,240250.0
2002-07-01,237122.0
2002-08-01,225888.0
2002-09-01,220173.0
2002-10-01,226994.0
2002-11-01,337717.0
2002-12-01,300668.0
2003-01-01,294252.0
2003-02-01,292195.0
2003-03-01,292686.0
2003-04-01,298993.0
2003-05-01,244103.0
2003-06-01,214586.0
2003-07-01,211503.0
2003-08-01,218154.0
2003-09-01,400137.0
2003-10-01,440935.0
2003-11-01,583648.0
2003-12-01,1384968.0
2004-01-01,1320053.0
2004-02-01,1327427.0
2004-03-01,1311140.0
2004-04-01,1283101.0
2004-05-01,1153238.0
2004-06-01,1017090.0
2004-07-01,762220.0
2004-08-01,696241.0
2004-09-01,435183.0
2004-10-01,375909.0
2004-11-01,376373.0
2004-12-01,440153.0
2005-01-01,487833.0
2005-02-01,578574.0
2005-03-01,768504.0
2005-04-01,1005535.0
2005-05-01,920804.0
2005-06-01,1109488.0
2005-07-01,1127164.0
2005-08-01,1161407.0
2005-09-01,1169709.0
2005-10-01,1379129.0
2005-11-01,1702999.0
2005-12-01,1482476.0
2006-01-01,1433370.0
2006-02-01,1432623.0
2006-03-01,1343974.0
2006-04-01,1391911.0
2006-05-01,1234650.0
2006-06-01,1188003.0
2006-07-01,886030.0
2006-08-01,830646.0
2006-09-01,832662.0
2006-10-01,675836.0
2006-11-01,550013.0
2006-12-01,471285.0
2007-01-01,343503.0
2007-02-01,371540.0
2007-03-01,699181.0
2007-04-01,837748.0
2007-05-01,922704.0
2007-06-01,878460.0
2007-07-01,898263.0
2007-08-01,565688.0
2007-09-01,586665.0
2007-10-01,476659.0
2007-11-01,349005.0
2007-12-01,425740.0
2008-01-01,407220.0
2008-02-01,407015.0
2008-03-01,419839.0
2008-04-01,223639.0
2008-05-01,254404.0
2008-06-01,256311.0
2008-07-01,1444685.0
2008-08-01,1734150.0
2008-09-01,1728695.0
2008-10-01,1795944.0
2008-11-01,1753361.0
2008-12-01,1786651.0
2009-01-01,508897.0
2009-02-01,531483.0
2009-03-01,531525.0
2009-04-01,547069.0
2009-05-01,549694.0
2009-06-01,492639.0
2009-07-01,492103.0
2009-08-01,492421.0
2009-09-01,505138.0
2009-10-01,438908.0
2009-11-01,430292.0
2009-12-01,415318.0
2010-01-01,413910.0
2010-02-01,90809.0
2010-03-01,91355.0
2010-04-01,74394.0
2010-05-01,84077.0
2010-06-01,88250.0
2010-07-01,73447.0
2010-08-01,82633.0
2010-09-01,105265.0
2010-10-01,111398.0
2010-11-01,98239.0
2010-12-01,146648.0
2011-01-01,1015540.0
2011-02-01,1276199.0
2011-03-01,1295664.0
2011-04-01,1363619.0
2011-05-01,1457761.0
2011-06-01,1463832.0
2011-07-01,1494951.0
2011-08-01,1824395.0
2011-09-01,1924474.0
2011-10-01,1951354.0
2011-11-01,1969627.0
2011-12-01,1931363.0
2012-01-01,770000.0
2012-02-01,809729.0
2012-03-01,783967.0
2012-04-01,862830.0
2012-05-01,906584.0
2012-06-01,1106576.0
2012-07-01,1219924.0
2012-08-01,1197860.0
2012-09-01,1152743.0
2012-10-01,998604.0
2012-11-01,1043146.0
2012-12-01,909108.0
2013-01-01,3699749.0
2013-02-01,4372489.0
2013-03-01,5038957.0
2013-04-01,5324758.0
2013-05-01,5666527.0
2013-06-01,5608273.0
2013-07-01,2954745.0
2013-08-01,2965119.0
2013-09-01,2582695.0
2013-10-01,3031780.0
2013-11-01,3510119.0
2013-12-01,3317891.0
2014-01-01,2853762.0
2014-02-01,2589423.0
2014-03-01,2577792.0
2014-04-01,2686625.0
2014-05-01,2696309.0
2014-06-01,2745984.0
2014-07-01,2920102.0
2014-08-01,2968940.0
2014-09-01,2480642.0
2014-10-01,1767690.0
2014-11-01,1971584.0
2014-12-01,1872079.0
2015-01-01,2216093.0
2015-02-01,1886784.0
2015-03-01,1288687.0
2015-04-01,1322803.0
2015-05-01,2388778.0
2015-06-01,1892559.0
2015-07-01,2864634.0
2015-08-01,2651957.0
2015-09-01,2631480.0
2015-10-01,2640211.0
2015-11-01,2472181.0
2015-12-01,2615366.0
2016-01-01,2428516.0
2016-02-01,2543365.0
2016-03-01,2802729.0
2016-04-01,3035204.0
2016-05-01,2694816.0
2016-06-01,2543923.0
2016-07-01,2578249.0
2016-08-01,2620571.0
2016-09-01,2405387.0
2016-10-01,1846377.0
2016-11-01,2229680.0
2016-12-01,3127482.0
2017-01-01,2477081.0
2017-02-01,2583495.0
2017-03-01,2786481.0
2017-04-01,2941377.0
2017-05-01,3190212.0
2017-06-01,3539686.0
2017-07-01,3561909.0
2017-08-01,3665316.0
2017-09-01,3583990.0
2017-10-01,3510338.0
2017-11-01,4246953.0
2017-12-01,3708952.0
2018-01-01,4231892.0
2018-02-01,4268035.0
2018-03-01,5017221.0
2018-04-01,5938547.0
2018-05-01,5902171.0
2018-06-01,6230396.0
2018-07-01,4974473.0
2018-08-01,4833961.0
2018-09-01,4505665.0
2018-10-01,5355000.0
2018-11-01,6460634.0
2018-12-01,5299102.0
2019-01-01,6452829.0
2019-02-01,5516976.0
2019-03-01,4735934.0
2019-04-01,4833294.0
2019-05-01,5362314.0
2019-06-01,7159150.0
