Tarih,TP_KM_G34
2000-01-01,30283.0
2000-02-01,21757.0
2000-03-01,20547.0
2000-04-01,19620.0
2000-05-01,18957.0
2000-06-01,25517.0
2000-07-01,31103.0
2000-08-01,32334.0
2000-09-01,27719.0
2000-10-01,24477.0
2000-11-01,22849.0
2000-12-01,17890.0
2001-01-01,10615.0
2001-02-01,8209.0
2001-03-01,5507.0
2001-04-01,8781.0
2001-05-01,8898.0
2001-06-01,129109.0
2001-07-01,124164.0
2001-08-01,124517.0
2001-09-01,5363.0
2001-10-01,15913.0
2001-11-01,15683.0
2001-12-01,17947.0
2002-01-01,22748.0
2002-02-01,127094.0
2002-03-01,132165.0
2002-04-01,174710.0
2002-05-01,177339.0
2002-06-01,164171.0
2002-07-01,152824.0
2002-08-01,109314.0
2002-09-01,193443.0
2002-10-01,173442.0
2002-11-01,145488.0
2002-12-01,80108.0
2003-01-01,97844.0
2003-02-01,98956.0
2003-03-01,77072.0
2003-04-01,92662.0
2003-05-01,104914.0
2003-06-01,116718.0
2003-07-01,124484.0
2003-08-01,130912.0
2003-09-01,170642.0
2003-10-01,187229.0
2003-11-01,187633.0
2003-12-01,179559.0
2004-01-01,164653.0
2004-02-01,129014.0
2004-03-01,44804.0
2004-04-01,41040.0
2004-05-01,41585.0
2004-06-01,40070.0
2004-07-01,27765.0
2004-08-01,25190.0
2004-09-01,33588.0
2004-10-01,63961.0
2004-11-01,65162.0
2004-12-01,65858.0
2005-01-01,40663.0
2005-02-01,104320.0
2005-03-01,109196.0
2005-04-01,106937.0
2005-05-01,117256.0
2005-06-01,125241.0
2005-07-01,166996.0
2005-08-01,102729.0
2005-09-01,146402.0
2005-10-01,147153.0
2005-11-01,154543.0
2005-12-01,119146.0
2006-01-01,118269.0
2006-02-01,96295.0
2006-03-01,132730.0
2006-04-01,132827.0
2006-05-01,156223.0
2006-06-01,206706.0
2006-07-01,229728.0
2006-08-01,225988.0
2006-09-01,166073.0
2006-10-01,107458.0
2006-11-01,101972.0
2006-12-01,107980.0
2007-01-01,210373.0
2007-02-01,206851.0
2007-03-01,184942.0
2007-04-01,328537.0
2007-05-01,251423.0
2007-06-01,246212.0
2007-07-01,346007.0
2007-08-01,453950.0
2007-09-01,455883.0
2007-10-01,424769.0
2007-11-01,412679.0
2007-12-01,422364.0
2008-01-01,593940.0
2008-02-01,569250.0
2008-03-01,530064.0
2008-04-01,180270.0
2008-05-01,275675.0
2008-06-01,350286.0
2008-07-01,404239.0
2008-08-01,785367.0
2008-09-01,837766.0
2008-10-01,688810.0
2008-11-01,298746.0
2008-12-01,297185.0
2009-01-01,169307.0
2009-02-01,173398.0
2009-03-01,195763.0
2009-04-01,220689.0
2009-05-01,210397.0
2009-06-01,241324.0
2009-07-01,423922.0
2009-08-01,422278.0
2009-09-01,370684.0
2009-10-01,395348.0
2009-11-01,395590.0
2009-12-01,384901.0
2010-01-01,1240988.0
2010-02-01,1365941.0
2010-03-01,1429457.0
2010-04-01,1408207.0
2010-05-01,1093584.0
2010-06-01,1075665.0
2010-07-01,594984.0
2010-08-01,614592.0
2010-09-01,710544.0
2010-10-01,1174100.0
2010-11-01,1035609.0
2010-12-01,1311413.0
2011-01-01,814721.0
2011-02-01,1538428.0
2011-03-01,1771275.0
2011-04-01,1873254.0
2011-05-01,1386274.0
2011-06-01,1500511.0
2011-07-01,1314634.0
2011-08-01,1478095.0
2011-09-01,1401129.0
2011-10-01,1589264.0
2011-11-01,1640349.0
2011-12-01,1722688.0
2012-01-01,1934555.0
2012-02-01,1445358.0
2012-03-01,1489790.0
2012-04-01,1324628.0
2012-05-01,2789179.0
2012-06-01,2495950.0
2012-07-01,1745307.0
2012-08-01,1682666.0
2012-09-01,1899196.0
2012-10-01,2055746.0
2012-11-01,1947739.0
2012-12-01,1558439.0
2013-01-01,1821873.0
2013-02-01,1792184.0
2013-03-01,2303613.0
2013-04-01,2126764.0
2013-05-01,2000246.0
2013-06-01,1821320.0
2013-07-01,1582587.0
2013-08-01,1829668.0
2013-09-01,1686356.0
2013-10-01,1747242.0
2013-11-01,1858979.0
2013-12-01,1780159.0
2014-01-01,1592315.0
2014-02-01,1630300.0
2014-03-01,1585468.0
2014-04-01,1521931.0
2014-05-01,1788664.0
2014-06-01,2112409.0
2014-07-01,1942411.0
2014-08-01,1848120.0
2014-09-01,1831304.0
2014-10-01,1758280.0
2014-11-01,1742148.0
2014-12-01,1411199.0
2015-01-01,1402742.0
2015-02-01,1196660.0
2015-03-01,1438814.0
2015-04-01,1487366.0
2015-05-01,1119754.0
2015-06-01,1556993.0
2015-07-01,1698298.0
2015-08-01,1928910.0
2015-09-01,2524687.0
2015-10-01,2398610.0
2015-11-01,2393861.0
2015-12-01,2401004.0
2016-01-01,2040446.0
2016-02-01,2055953.0
2016-03-01,2127081.0
2016-04-01,3054778.0
2016-05-01,2968519.0
2016-06-01,3244191.0
2016-07-01,2759296.0
2016-08-01,2849414.0
2016-09-01,2649187.0
2016-10-01,2411483.0
2016-11-01,2065110.0
2016-12-01,3439830.0
2017-01-01,3389314.0
2017-02-01,3562184.0
2017-03-01,4476695.0
2017-04-01,4459085.0
2017-05-01,4584045.0
2017-06-01,4494132.0
2017-07-01,4103771.0
2017-08-01,4077516.0
2017-09-01,2644337.0
2017-10-01,2444673.0
2017-11-01,2261967.0
2017-12-01,2420385.0
2018-01-01,2473777.0
2018-02-01,2446640.0
2018-03-01,2647824.0
2018-04-01,4509557.0
2018-05-01,4668078.0
2018-06-01,3880769.0
2018-07-01,2489253.0
2018-08-01,2708834.0
2018-09-01,2621020.0
2018-10-01,2817306.0
2018-11-01,3623900.0
2018-12-01,4600361.0
2019-01-01,3964381.0
2019-02-01,4573995.0
2019-03-01,6064451.0
2019-04-01,2656175.0
2019-05-01,2914513.0
2019-06-01,3006074.0
2019-07-01,2718459.0
2019-08-01,2867671.0
2019-09-01,4399677.0
2019-10-01,4133220.0
2019-11-01,4000356.0
2019-12-01,4128697.0
2020-01-01,4359271.0
2020-02-01,4638824.0
2020-03-01,4626758.0
2020-04-01,2387375.0
2020-05-01,2263714.0
2020-06-01,2787955.0
2020-07-01,2739011.0
2020-08-01,2816369.0
2020-09-01,2435357.0
2020-10-01,2056981.0
2020-11-01,1954916.0
2020-12-01,2115687.0
2021-01-01,2235006.0
2021-02-01,2358007.0
2021-03-01,2417752.0
2021-04-01,2242365.0
2021-05-01,2271193.0
2021-06-01,2338633.0
2021-07-01,2203689.0
2021-08-01,2236978.0
2021-09-01,2337471.0
2021-10-01,2661603.0
2021-11-01,2528417.0
2021-12-01,2635352.0
2022-01-01,2725798.0
2022-02-01,2976168.0
2022-03-01,3054871.0
2022-04-01,3202490.0
2022-05-01,3304080.0
2022-06-01,3901004.0
2022-07-01,4208983.0
2022-08-01,4194837.0
2022-09-01,4153254.0
2022-10-01,3854668.0
2022-11-01,3581500.0
2022-12-01,3097962.0
2023-01-01,3943068.0
2023-02-01,2883304.0
2023-03-01,3455438.0
2023-04-01,3748616.0
2023-05-01,3296060.0
2023-06-01,3236751.0
2023-07-01,3765190.0
2023-08-01,4319369.0
2023-09-01,5947207.0
2023-10-01,6902524.0
2023-11-01,7042518.0
2023-12-01,7012045.0
2024-01-01,8200703.0
2024-02-01,9165388.0
2024-03-01,8745966.0
2024-04-01,8654286.0
2024-05-01,9688337.0
2024-06-01,13092221.0
2024-07-01,33939309.0
2024-08-01,35974647.0
2024-09-01,36074822.0
2024-10-01,34811675.0
2024-11-01,33122161.0
2024-12-01,28176054.0
2025-01-01,13648672.0
2025-02-01,13850748.0
2025-03-01,14190833.0
2025-04-01,13486155.0
2025-05-01,13045868.0
2025-06-01,14734505.0
2025-07-01,15642286.0
2025-08-01,15768429.0
