Tarih,TP_KM_G26
2000-01-01,3617.0
2000-02-01,5893.0
2000-03-01,6402.0
2000-04-01,6748.0
2000-05-01,7389.0
2000-06-01,7783.0
2000-07-01,5553.0
2000-08-01,2192.0
2000-09-01,2646.0
2000-10-01,15253.0
2000-11-01,8416.0
2000-12-01,34999.0
2001-01-01,78129.0
2001-02-01,24392.0
2001-03-01,26997.0
2001-04-01,43424.0
2001-05-01,12476.0
2001-06-01,12692.0
2001-07-01,27853.0
2001-08-01,60532.0
2001-09-01,44310.0
2001-10-01,48728.0
2001-11-01,54742.0
2001-12-01,51940.0
2002-01-01,71836.0
2002-02-01,67267.0
2002-03-01,77355.0
2002-04-01,68438.0
2002-05-01,186577.0
2002-06-01,160257.0
2002-07-01,137800.0
2002-08-01,189411.0
2002-09-01,155324.0
2002-10-01,223033.0
2002-11-01,231056.0
2002-12-01,179078.0
2003-01-01,180350.0
2003-02-01,175139.0
2003-03-01,181220.0
2003-04-01,200447.0
2003-05-01,200834.0
2003-06-01,226971.0
2003-07-01,235950.0
2003-08-01,212950.0
2003-09-01,250780.0
2003-10-01,238955.0
2003-11-01,242781.0
2003-12-01,240273.0
2004-01-01,250407.0
2004-02-01,444145.0
2004-03-01,551713.0
2004-04-01,279261.0
2004-05-01,279952.0
2004-06-01,337507.0
2004-07-01,222627.0
2004-08-01,337844.0
2004-09-01,336426.0
2004-10-01,400268.0
2004-11-01,179665.0
2004-12-01,127781.0
2005-01-01,162829.0
2005-02-01,113087.0
2005-03-01,333435.0
2005-04-01,251522.0
2005-05-01,449006.0
2005-06-01,663094.0
2005-07-01,777993.0
2005-08-01,573798.0
2005-09-01,282111.0
2005-10-01,649922.0
2005-11-01,542696.0
2005-12-01,454799.0
2006-01-01,514880.0
2006-02-01,754694.0
2006-03-01,1209857.0
2006-04-01,1215962.0
2006-05-01,1541396.0
2006-06-01,1377462.0
2006-07-01,1680766.0
2006-08-01,1467773.0
2006-09-01,1424240.0
2006-10-01,1433364.0
2006-11-01,1806674.0
2006-12-01,1829201.0
2007-01-01,1430431.0
2007-02-01,1111796.0
2007-03-01,1060588.0
2007-04-01,1087908.0
2007-05-01,1337373.0
2007-06-01,3271243.0
2007-07-01,3221918.0
2007-08-01,2633537.0
2007-09-01,3145550.0
2007-10-01,3569593.0
2007-11-01,3753434.0
2007-12-01,3060994.0
2008-01-01,3053485.0
2008-02-01,3123655.0
2008-03-01,3158912.0
2008-04-01,3438028.0
2008-05-01,4122796.0
2008-06-01,4012115.0
2008-07-01,1336749.0
2008-08-01,1782624.0
2008-09-01,1911800.0
2008-10-01,2212682.0
2008-11-01,1813768.0
2008-12-01,1375599.0
2009-01-01,913252.0
2009-02-01,927203.0
2009-03-01,977908.0
2009-04-01,1374139.0
2009-05-01,1219038.0
2009-06-01,1066228.0
2009-07-01,888839.0
2009-08-01,1440686.0
2009-09-01,1474144.0
2009-10-01,1663266.0
2009-11-01,1339507.0
2009-12-01,1305077.0
2010-01-01,1201590.0
2010-02-01,786853.0
2010-03-01,709710.0
