Tarih,TP_KM_G41
2000-01-01,5371.0
2000-02-01,5267.0
2000-03-01,5164.0
2000-04-01,4343.0
2000-05-01,2313.0
2000-06-01,2376.0
2000-07-01,2405.0
2000-08-01,2225.0
2000-09-01,1355.0
2000-10-01,1467.0
2000-11-01,1524.0
2000-12-01,1451.0
2001-01-01,1271.0
2001-02-01,1490.0
2001-03-01,1325.0
2001-04-01,1133.0
2001-05-01,1346.0
2001-06-01,1407.0
2001-07-01,1390.0
2001-08-01,1374.0
2001-09-01,1396.0
2001-10-01,1392.0
2001-11-01,1392.0
2001-12-01,1481.0
2002-01-01,1491.0
2002-02-01,1557.0
2002-03-01,1585.0
2002-04-01,1536.0
2002-05-01,1483.0
2002-06-01,1545.0
2002-07-01,1550.0
2002-08-01,1545.0
2002-09-01,1768.0
2002-10-01,1610.0
2002-11-01,1606.0
2002-12-01,1725.0
2003-01-01,1721.0
2003-02-01,1921.0
2003-03-01,2667.0
2003-04-01,2660.0
2003-05-01,8139.0
2003-06-01,11634.0
2003-07-01,11712.0
2003-08-01,10102.0
2003-09-01,10236.0
2003-10-01,10130.0
2003-11-01,5660.0
2003-12-01,6253.0
2004-01-01,7018.0
2004-02-01,56844.0
2004-03-01,58517.0
2004-04-01,59151.0
2004-05-01,59159.0
2004-06-01,59892.0
2004-07-01,59689.0
2004-08-01,58777.0
2004-09-01,59784.0
2004-10-01,59179.0
2004-11-01,59150.0
2004-12-01,57298.0
2005-01-01,65847.0
2005-02-01,19439.0
2005-03-01,19913.0
2005-04-01,53758.0
2005-05-01,52280.0
2005-06-01,52937.0
2005-07-01,50877.0
2005-08-01,45693.0
2005-09-01,55334.0
2005-10-01,110354.0
2005-11-01,217556.0
2005-12-01,218846.0
2006-01-01,215051.0
2006-02-01,186060.0
2006-03-01,185461.0
2006-04-01,141432.0
2006-05-01,141307.0
2006-06-01,142154.0
2006-07-01,26461.0
2006-08-01,26937.0
2006-09-01,26838.0
2006-10-01,9324.0
2006-11-01,9415.0
2006-12-01,7110.0
2007-01-01,6955.0
2007-02-01,7092.0
2007-03-01,47252.0
2007-04-01,151020.0
2007-05-01,182752.0
2007-06-01,206592.0
2007-07-01,336916.0
2007-08-01,336804.0
2007-09-01,396263.0
2007-10-01,398787.0
2007-11-01,383757.0
2007-12-01,401373.0
2008-01-01,395745.0
2008-02-01,383375.0
2008-03-01,220779.0
2008-04-01,188779.0
2008-05-01,189028.0
2008-06-01,171223.0
2008-07-01,140279.0
2008-08-01,140985.0
2008-09-01,145079.0
2008-10-01,128915.0
2008-11-01,128654.0
2008-12-01,186503.0
2009-01-01,152096.0
2009-02-01,152468.0
2009-03-01,161424.0
2009-04-01,121957.0
2009-05-01,117513.0
2009-06-01,111911.0
2009-07-01,41453.0
2009-08-01,12133.0
2009-09-01,12358.0
2009-10-01,22255.0
2009-11-01,22410.0
2009-12-01,23513.0
2010-01-01,24117.0
2010-02-01,23085.0
2010-03-01,27159.0
2010-04-01,30652.0
2010-05-01,32409.0
2010-06-01,36687.0
2010-07-01,39270.0
2010-08-01,41871.0
2010-09-01,44355.0
2010-10-01,29849.0
2010-11-01,29934.0
2010-12-01,67279.0
2011-01-01,66889.0
2011-02-01,68489.0
2011-03-01,80814.0
2011-04-01,82305.0
2011-05-01,83306.0
2011-06-01,168991.0
2011-07-01,149921.0
2011-08-01,403195.0
2011-09-01,273860.0
2011-10-01,301194.0
2011-11-01,261942.0
2011-12-01,189864.0
2012-01-01,216301.0
2012-02-01,453257.0
2012-03-01,506501.0
2012-04-01,508753.0
2012-05-01,534432.0
2012-06-01,504984.0
2012-07-01,502138.0
2012-08-01,267061.0
2012-09-01,233904.0
2012-10-01,233358.0
2012-11-01,239652.0
2012-12-01,459140.0
2013-01-01,1442277.0
2013-02-01,2295343.0
2013-03-01,3079285.0
