Tarih,TP_KM_G22
2000-01-01,9593575.0
2000-02-01,10132370.0
2000-03-01,10801163.0
2000-04-01,12021450.0
2000-05-01,10418918.0
2000-06-01,10022767.0
2000-07-01,11606687.0
2000-08-01,10223475.0
2000-09-01,10219026.0
2000-10-01,11896878.0
2000-11-01,12184456.0
2000-12-01,12555913.0
2001-01-01,16577943.0
2001-02-01,13556324.0
2001-03-01,17258679.0
2001-04-01,18089395.0
2001-05-01,18524052.0
2001-06-01,18355572.0
2001-07-01,17374838.0
2001-08-01,17556987.0
2001-09-01,19025210.0
2001-10-01,19188087.0
2001-11-01,21156208.0
2001-12-01,22378032.0
2002-01-01,22337176.0
2002-02-01,23959063.0
2002-03-01,24331991.0
2002-04-01,22842827.0
2002-05-01,22371237.0
2002-06-01,22312995.0
2002-07-01,23497523.0
2002-08-01,25234486.0
2002-09-01,25463370.0
2002-10-01,26828713.0
2002-11-01,28183772.0
2002-12-01,27268101.0
2003-01-01,28459937.0
2003-02-01,29099107.0
2003-03-01,29478385.0
2003-04-01,30049235.0
2003-05-01,29561716.0
2003-06-01,29038806.0
2003-07-01,30338984.0
2003-08-01,31121037.0
2003-09-01,31749675.0
2003-10-01,32729852.0
2003-11-01,33999421.0
2003-12-01,34760588.0
2004-01-01,36702298.0
2004-02-01,37642740.0
2004-03-01,39294006.0
2004-04-01,39330330.0
2004-05-01,40191756.0
2004-06-01,40702767.0
2004-07-01,41300335.0
2004-08-01,42056946.0
2004-09-01,44608219.0
2004-10-01,46738987.0
2004-11-01,47254083.0
2004-12-01,46537980.0
2005-01-01,46287192.0
2005-02-01,46478713.0
2005-03-01,48350064.0
2005-04-01,48421882.0
2005-05-01,50434550.0
2005-06-01,52769567.0
2005-07-01,55209306.0
2005-08-01,57712121.0
2005-09-01,58189754.0
2005-10-01,61088426.0
2005-11-01,64703843.0
2005-12-01,66134970.0
2006-01-01,68877751.0
2006-02-01,72433373.0
2006-03-01,74895082.0
2006-04-01,77873470.0
2006-05-01,78949542.0
2006-06-01,77431276.0
2006-07-01,78839645.0
2006-08-01,81666934.0
2006-09-01,82915845.0
2006-10-01,83048972.0
2006-11-01,85183377.0
2006-12-01,88322028.0
2007-01-01,91604072.0
2007-02-01,91750956.0
2007-03-01,94501106.0
2007-04-01,93459293.0
2007-05-01,98743207.0
2007-06-01,105089754.0
2007-07-01,105066926.0
2007-08-01,105932114.0
2007-09-01,109079985.0
2007-10-01,109102917.0
2007-11-01,114456380.0
2007-12-01,112347912.0
2008-01-01,117579840.0
2008-02-01,118707277.0
2008-03-01,119696830.0
2008-04-01,120703284.0
2008-05-01,125475886.0
2008-06-01,122357534.0
2008-07-01,122060538.0
2008-08-01,129354883.0
2008-09-01,135092242.0
2008-10-01,127867584.0
2008-11-01,144219717.0
2008-12-01,147073609.0
2009-01-01,147569006.0
2009-02-01,147015004.0
2009-03-01,142059980.0
2009-04-01,143344429.0
2009-05-01,148711612.0
2009-06-01,150373908.0
2009-07-01,151471909.0
2009-08-01,149401633.0
2009-09-01,152367284.0
2009-10-01,152982530.0
2009-11-01,157284840.0
2009-12-01,167572608.0
2010-01-01,163391329.0
2010-02-01,168554926.0
2010-03-01,173346168.0
2010-04-01,168384343.0
2010-05-01,174599632.0
2010-06-01,184349372.0
2010-07-01,187786129.0
2010-08-01,185252020.0
2010-09-01,184894360.0
2010-10-01,186973323.0
2010-11-01,183131482.0
2010-12-01,207811863.0
2011-01-01,216530902.0
2011-02-01,225540910.0
2011-03-01,235567163.0
2011-04-01,233165061.0
2011-05-01,239604657.0
2011-06-01,245312750.0
2011-07-01,252140621.0
2011-08-01,251506373.0
2011-09-01,249308855.0
2011-10-01,248272821.0
2011-11-01,248742795.0
2011-12-01,255561390.0
2012-01-01,260978284.0
2012-02-01,257459405.0
2012-03-01,260950165.0
2012-04-01,261385521.0
2012-05-01,268629654.0
2012-06-01,275459034.0
2012-07-01,280364977.0
2012-08-01,289497993.0
2012-09-01,289904069.0
2012-10-01,289131235.0
2012-11-01,290626413.0
2012-12-01,291831891.0
2013-01-01,291745548.0
2013-02-01,290020664.0
2013-03-01,290132352.0
2013-04-01,287180272.0
2013-05-01,287983457.0
2013-06-01,293410934.0
2013-07-01,305003798.0
2013-08-01,308400225.0
2013-09-01,323189805.0
2013-10-01,323397907.0
2013-11-01,327992000.0
2013-12-01,329684690.0
2014-01-01,331444905.0
2014-02-01,331644605.0
2014-03-01,337993235.0
2014-04-01,334719710.0
2014-05-01,330682971.0
2014-06-01,335646311.0
2014-07-01,337884671.0
2014-08-01,335073310.0
2014-09-01,339432778.0
2014-10-01,341056581.0
2014-11-01,343950420.0
2014-12-01,363010778.0
2015-01-01,360576871.0
2015-02-01,358526415.0
2015-03-01,365464718.0
2015-04-01,372030626.0
2015-05-01,366422307.0
