Tarih,TP_KM_G31
2000-01-01,647155.0
2000-02-01,458522.0
2000-03-01,340097.0
2000-04-01,251474.0
2000-05-01,394226.0
2000-06-01,534917.0
2000-07-01,908686.0
2000-08-01,916984.0
2000-09-01,938092.0
2000-10-01,893592.0
2000-11-01,665078.0
2000-12-01,534390.0
2001-01-01,346918.0
2001-02-01,114120.0
2001-03-01,112052.0
2001-04-01,103522.0
2001-05-01,143814.0
2001-06-01,117541.0
2001-07-01,97949.0
2001-08-01,108615.0
2001-09-01,77693.0
2001-10-01,86437.0
2001-11-01,90309.0
2001-12-01,118611.0
2002-01-01,114061.0
2002-02-01,106085.0
2002-03-01,117659.0
2002-04-01,269643.0
2002-05-01,394865.0
2002-06-01,385985.0
2002-07-01,254700.0
2002-08-01,352390.0
2002-09-01,295019.0
2002-10-01,342756.0
2002-11-01,462999.0
2002-12-01,800782.0
2003-01-01,829661.0
2003-02-01,727572.0
2003-03-01,767469.0
2003-04-01,828530.0
2003-05-01,1103730.0
2003-06-01,1212642.0
2003-07-01,1331284.0
2003-08-01,1279929.0
2003-09-01,1207169.0
2003-10-01,1408572.0
2003-11-01,1284446.0
2003-12-01,1169519.0
2004-01-01,1050311.0
2004-02-01,885850.0
2004-03-01,913086.0
2004-04-01,801979.0
2004-05-01,853971.0
2004-06-01,808047.0
2004-07-01,909115.0
2004-08-01,912833.0
2004-09-01,1011412.0
2004-10-01,884351.0
2004-11-01,989600.0
2004-12-01,897781.0
2005-01-01,938419.0
2005-02-01,1066258.0
2005-03-01,1051468.0
2005-04-01,711300.0
2005-05-01,1076431.0
2005-06-01,1255257.0
2005-07-01,1798795.0
2005-08-01,1988416.0
2005-09-01,1962687.0
2005-10-01,2152261.0
2005-11-01,1817289.0
2005-12-01,1965523.0
2006-01-01,1640755.0
2006-02-01,2210711.0
2006-03-01,2221321.0
2006-04-01,2312415.0
2006-05-01,2126793.0
2006-06-01,1662034.0
2006-07-01,1495264.0
2006-08-01,1335042.0
2006-09-01,1306189.0
2006-10-01,1179987.0
2006-11-01,1113586.0
2006-12-01,1070294.0
2007-01-01,1088502.0
2007-02-01,1047507.0
2007-03-01,790579.0
2007-04-01,1069973.0
2007-05-01,1073407.0
2007-06-01,1179168.0
2007-07-01,886977.0
2007-08-01,989187.0
2007-09-01,907446.0
2007-10-01,972148.0
2007-11-01,1135240.0
2007-12-01,1226878.0
2008-01-01,783099.0
2008-02-01,770594.0
2008-03-01,934899.0
2008-04-01,739385.0
2008-05-01,935723.0
2008-06-01,672406.0
2008-07-01,979733.0
2008-08-01,1275603.0
2008-09-01,1333740.0
2008-10-01,1146367.0
2008-11-01,1278366.0
2008-12-01,1281993.0
2009-01-01,1485059.0
2009-02-01,934930.0
2009-03-01,1009771.0
2009-04-01,485846.0
2009-05-01,730442.0
2009-06-01,1056860.0
2009-07-01,1474296.0
2009-08-01,1471632.0
2009-09-01,1554030.0
2009-10-01,1258375.0
2009-11-01,1263858.0
2009-12-01,1232010.0
2010-01-01,983912.0
2010-02-01,1010518.0
2010-03-01,1107065.0
2010-04-01,1364984.0
2010-05-01,1187374.0
2010-06-01,1621802.0
2010-07-01,1745450.0
2010-08-01,1843067.0
2010-09-01,1874389.0
2010-10-01,3232634.0
2010-11-01,2928339.0
2010-12-01,3067116.0
2011-01-01,2496271.0
2011-02-01,3879708.0
2011-03-01,4699977.0
2011-04-01,5832730.0
2011-05-01,6482125.0
2011-06-01,7203259.0
2011-07-01,6160248.0
2011-08-01,7356734.0
2011-09-01,8396037.0
2011-10-01,8060582.0
2011-11-01,6777518.0
2011-12-01,6269787.0
2012-01-01,6560062.0
2012-02-01,6983971.0
2012-03-01,7023332.0
2012-04-01,7426806.0
2012-05-01,6700841.0
2012-06-01,6225392.0
2012-07-01,6792709.0
2012-08-01,6567760.0
2012-09-01,8864746.0
2012-10-01,9126423.0
2012-11-01,10840995.0
2012-12-01,10979616.0
2013-01-01,9679252.0
2013-02-01,9082594.0
2013-03-01,7551665.0
2013-04-01,7723803.0
2013-05-01,7868338.0
2013-06-01,7840649.0
2013-07-01,7341417.0
2013-08-01,7015771.0
2013-09-01,7361643.0
2013-10-01,8100972.0
2013-11-01,7000530.0
2013-12-01,6080038.0
2014-01-01,5239320.0
2014-02-01,5041514.0
2014-03-01,3624808.0
2014-04-01,4513662.0
2014-05-01,5364887.0
2014-06-01,8098308.0
2014-07-01,8122513.0
2014-08-01,8089342.0
2014-09-01,7188817.0
2014-10-01,7744324.0
2014-11-01,7202858.0
2014-12-01,6100530.0
2015-01-01,6157398.0
2015-02-01,6437657.0
