Tarih,TP_KM_G17
2000-01-01,262330.0
2000-02-01,241495.0
2000-03-01,200682.0
2000-04-01,253064.0
2000-05-01,256982.0
2000-06-01,658415.0
2000-07-01,314220.0
2000-08-01,429930.0
2000-09-01,564361.0
2000-10-01,359842.0
2000-11-01,1104122.0
2000-12-01,2099181.0
2001-01-01,1187189.0
2001-02-01,2862594.0
2001-03-01,2713866.0
2001-04-01,2311258.0
2001-05-01,1630039.0
2001-06-01,1810396.0
2001-07-01,1091743.0
2001-08-01,1932530.0
2001-09-01,1878949.0
2001-10-01,2143889.0
2001-11-01,1743173.0
2001-12-01,2534017.0
2002-01-01,2685601.0
2002-02-01,1986727.0
2002-03-01,2819934.0
2002-04-01,3102414.0
2002-05-01,3585581.0
2002-06-01,3345496.0
2002-07-01,3358259.0
2002-08-01,2558614.0
2002-09-01,3447788.0
2002-10-01,4334569.0
2002-11-01,3318072.0
2002-12-01,4778282.0
2003-01-01,3920455.0
2003-02-01,3293571.0
2003-03-01,4413102.0
2003-04-01,3483159.0
2003-05-01,3918537.0
2003-06-01,4092250.0
2003-07-01,4410029.0
2003-08-01,4062289.0
2003-09-01,4941857.0
2003-10-01,4786023.0
2003-11-01,4200724.0
2003-12-01,4581032.0
2004-01-01,4699683.0
2004-02-01,4928632.0
2004-03-01,5165874.0
2004-04-01,5883845.0
2004-05-01,4841627.0
2004-06-01,5178349.0
2004-07-01,5364222.0
2004-08-01,5203573.0
2004-09-01,5030775.0
2004-10-01,5016111.0
2004-11-01,4842661.0
2004-12-01,5778550.0
2005-01-01,5807791.0
2005-02-01,5432867.0
2005-03-01,6527631.0
2005-04-01,6788415.0
2005-05-01,6441046.0
2005-06-01,6289858.0
2005-07-01,6348539.0
2005-08-01,6050377.0
2005-09-01,7347241.0
2005-10-01,7615223.0
2005-11-01,7660117.0
2005-12-01,8173612.0
2006-01-01,7505664.0
2006-02-01,7564993.0
2006-03-01,8439193.0
2006-04-01,7939122.0
2006-05-01,9274410.0
2006-06-01,9888933.0
2006-07-01,9581533.0
2006-08-01,9158783.0
2006-09-01,9400636.0
2006-10-01,9965441.0
2006-11-01,10644850.0
2006-12-01,9660561.0
2007-01-01,10494554.0
2007-02-01,10714045.0
2007-03-01,11032560.0
2007-04-01,11760751.0
2007-05-01,10225390.0
2007-06-01,10555167.0
2007-07-01,12698394.0
2007-08-01,11727614.0
2007-09-01,11271191.0
2007-10-01,11686571.0
2007-11-01,10300110.0
2007-12-01,13334996.0
2008-01-01,13411595.0
2008-02-01,13729667.0
2008-03-01,15001995.0
2008-04-01,15422163.0
2008-05-01,12622899.0
2008-06-01,15066239.0
2008-07-01,15792816.0
2008-08-01,13620636.0
2008-09-01,13716532.0
2008-10-01,18706215.0
2008-11-01,16041974.0
2008-12-01,18858318.0
2009-01-01,16711821.0
2009-02-01,17961434.0
2009-03-01,19924720.0
2009-04-01,16036768.0
2009-05-01,15395239.0
2009-06-01,17488291.0
2009-07-01,16877882.0
2009-08-01,17252415.0
2009-09-01,17916510.0
2009-10-01,18579736.0
2009-11-01,20245472.0
2009-12-01,19590354.0
2010-01-01,22432475.0
2010-02-01,22532111.0
2010-03-01,22063627.0
2010-04-01,22199206.0
2010-05-01,25396200.0
2010-06-01,26199356.0
2010-07-01,23221392.0
2010-08-01,23831906.0
2010-09-01,23451145.0
2010-10-01,24153420.0
2010-11-01,26976046.0
2010-12-01,25298033.0
2011-01-01,23028346.0
2011-02-01,23365041.0
2011-03-01,22181269.0
2011-04-01,19832919.0
2011-05-01,22631544.0
2011-06-01,20359850.0
2011-07-01,22405687.0
2011-08-01,21176579.0
2011-09-01,20321699.0
2011-10-01,19735466.0
2011-11-01,21541278.0
2011-12-01,21497909.0
2012-01-01,20833167.0
2012-02-01,21776233.0
2012-03-01,22086351.0
2012-04-01,19716478.0
2012-05-01,21391747.0
