Tarih,TP_KM_G23
2000-01-01,6927188.0
2000-02-01,7177596.0
2000-03-01,7816410.0
2000-04-01,8550645.0
2000-05-01,7770320.0
2000-06-01,7742540.0
2000-07-01,8559187.0
2000-08-01,7895094.0
2000-09-01,7845624.0
2000-10-01,8957954.0
2000-11-01,8934900.0
2000-12-01,9122775.0
2001-01-01,11616290.0
2001-02-01,9699922.0
2001-03-01,12726544.0
2001-04-01,13589213.0
2001-05-01,14179132.0
2001-06-01,13847679.0
2001-07-01,13345567.0
2001-08-01,13286013.0
2001-09-01,14052982.0
2001-10-01,14034866.0
2001-11-01,15522425.0
2001-12-01,16458808.0
2002-01-01,17171205.0
2002-02-01,17399255.0
2002-03-01,17770223.0
2002-04-01,16939818.0
2002-05-01,16703982.0
2002-06-01,16830293.0
2002-07-01,17465090.0
2002-08-01,18375251.0
2002-09-01,18985114.0
2002-10-01,19911071.0
2002-11-01,20595040.0
2002-12-01,20150216.0
2003-01-01,20910424.0
2003-02-01,21368181.0
2003-03-01,22170769.0
2003-04-01,22684330.0
2003-05-01,22382895.0
2003-06-01,21881579.0
2003-07-01,22612438.0
2003-08-01,23096393.0
2003-09-01,23258019.0
2003-10-01,23935180.0
2003-11-01,25144522.0
2003-12-01,24916798.0
2004-01-01,26400164.0
2004-02-01,26631619.0
2004-03-01,27426925.0
2004-04-01,27803123.0
2004-05-01,28491227.0
2004-06-01,28517788.0
2004-07-01,29130261.0
2004-08-01,29273025.0
2004-09-01,30413686.0
2004-10-01,32189534.0
2004-11-01,32968487.0
2004-12-01,31683408.0
2005-01-01,31903181.0
2005-02-01,32006956.0
2005-03-01,32324221.0
2005-04-01,32521354.0
2005-05-01,33510820.0
2005-06-01,34578239.0
2005-07-01,36110518.0
2005-08-01,37564426.0
2005-09-01,38843861.0
2005-10-01,40787656.0
2005-11-01,43075894.0
2005-12-01,45774335.0
2006-01-01,48749732.0
2006-02-01,50960389.0
2006-03-01,52542490.0
2006-04-01,55439583.0
2006-05-01,56926889.0
2006-06-01,56466803.0
2006-07-01,57601770.0
2006-08-01,59882675.0
2006-09-01,61116127.0
