Tarih,TP_KM_G37
2000-01-01,767390.0
2000-02-01,704514.0
2000-03-01,652140.0
2000-04-01,540957.0
2000-05-01,433434.0
2000-06-01,439218.0
2000-07-01,422136.0
2000-08-01,416188.0
2000-09-01,395724.0
2000-10-01,369349.0
2000-11-01,336377.0
2000-12-01,271828.0
2001-01-01,247294.0
2001-02-01,229695.0
2001-03-01,211738.0
2001-04-01,199891.0
2001-05-01,203777.0
2001-06-01,204505.0
2001-07-01,248694.0
2001-08-01,236334.0
2001-09-01,215316.0
2001-10-01,223032.0
2001-11-01,318602.0
2001-12-01,361466.0
2002-01-01,484171.0
2002-02-01,586955.0
2002-03-01,770630.0
2002-04-01,1079082.0
2002-05-01,1198408.0
2002-06-01,1204801.0
2002-07-01,1188767.0
2002-08-01,1146336.0
2002-09-01,1074481.0
2002-10-01,955520.0
2002-11-01,1091362.0
2002-12-01,1102890.0
2003-01-01,1062489.0
2003-02-01,1098289.0
2003-03-01,1109777.0
2003-04-01,1178277.0
2003-05-01,1356072.0
2003-06-01,1409345.0
2003-07-01,1488047.0
2003-08-01,1651370.0
2003-09-01,1652927.0
2003-10-01,1747613.0
2003-11-01,1722759.0
2003-12-01,2579789.0
2004-01-01,7751025.0
2004-02-01,7835464.0
2004-03-01,8506922.0
2004-04-01,8297244.0
2004-05-01,8066491.0
2004-06-01,7939657.0
2004-07-01,7470451.0
2004-08-01,7469654.0
2004-09-01,7210091.0
2004-10-01,7179940.0
2004-11-01,7198513.0
2004-12-01,8046054.0
2005-01-01,7418837.0
2005-02-01,7590901.0
2005-03-01,7745375.0
2005-04-01,7827528.0
2005-05-01,7899811.0
2005-06-01,7693703.0
2005-07-01,6650192.0
2005-08-01,6672960.0
2005-09-01,6611152.0
2005-10-01,6872143.0
2005-11-01,6904856.0
2005-12-01,5692609.0
2006-01-01,4913059.0
2006-02-01,5213025.0
2006-03-01,5175203.0
2006-04-01,5130672.0
2006-05-01,5023110.0
2006-06-01,4341983.0
2006-07-01,3218897.0
2006-08-01,3195410.0
2006-09-01,3371517.0
2006-10-01,3099704.0
2006-11-01,2981342.0
2006-12-01,2675554.0
2007-01-01,1522876.0
2007-02-01,1507292.0
2007-03-01,1556766.0
2007-04-01,1543487.0
2007-05-01,1582073.0
2007-06-01,1590469.0
2007-07-01,1709016.0
2007-08-01,1744943.0
2007-09-01,1925499.0
2007-10-01,1991466.0
2007-11-01,2049117.0
2007-12-01,2090152.0
2008-01-01,2087034.0
2008-02-01,2081773.0
2008-03-01,2072410.0
2008-04-01,2034220.0
2008-05-01,2035764.0
2008-06-01,2020574.0
2008-07-01,2026624.0
2008-08-01,2062687.0
2008-09-01,1950877.0
2008-10-01,1942366.0
2008-11-01,1858560.0
2008-12-01,1825374.0
2009-01-01,1868535.0
2009-02-01,1896727.0
2009-03-01,2016289.0
2009-04-01,2200439.0
2009-05-01,2284073.0
2009-06-01,2276970.0
2009-07-01,2375284.0
2009-08-01,2556612.0
2009-09-01,2606820.0
2009-10-01,3034034.0
2009-11-01,3030517.0
2009-12-01,2944828.0
2010-01-01,2901754.0
2010-02-01,2912418.0
2010-03-01,2898420.0
2010-04-01,2744577.0
2010-05-01,2568460.0
2010-06-01,2631907.0
2010-07-01,2688379.0
2010-08-01,2673149.0
2010-09-01,2728761.0
2010-10-01,2783591.0
2010-11-01,2865039.0
2010-12-01,3194013.0
2011-01-01,3577404.0
2011-02-01,4162140.0
2011-03-01,4505338.0
2011-04-01,6129809.0
2011-05-01,6930775.0
2011-06-01,7265885.0
2011-07-01,7349334.0
2011-08-01,7957758.0
2011-09-01,8516414.0
2011-10-01,8286414.0
2011-11-01,7813316.0
2011-12-01,7484677.0
2012-01-01,7287769.0
2012-02-01,7343351.0
2012-03-01,7344217.0
2012-04-01,6973603.0
2012-05-01,6684780.0
2012-06-01,6488945.0
2012-07-01,6280541.0
2012-08-01,6000110.0
2012-09-01,5764336.0
2012-10-01,5598194.0
2012-11-01,5913886.0
2012-12-01,6653398.0
2013-01-01,8376074.0
2013-02-01,10130855.0
2013-03-01,12063884.0
2013-04-01,13832011.0
2013-05-01,16286454.0
2013-06-01,16279359.0
2013-07-01,15233838.0
2013-08-01,13938888.0
2013-09-01,12771596.0
2013-10-01,11569453.0
2013-11-01,10352574.0
2013-12-01,9634569.0
2014-01-01,9126484.0
2014-02-01,8846811.0
2014-03-01,8577314.0
2014-04-01,9098921.0
2014-05-01,9820165.0
2014-06-01,10383305.0
2014-07-01,10616328.0
2014-08-01,10579522.0
2014-09-01,10786013.0
2014-10-01,10555153.0
2014-11-01,10506277.0
2014-12-01,10405905.0
2015-01-01,10402138.0
2015-02-01,10280772.0
2015-03-01,10073178.0
2015-04-01,9642561.0
2015-05-01,9174045.0
2015-06-01,8518198.0
2015-07-01,8413923.0
2015-08-01,8421773.0
2015-09-01,8330406.0
2015-10-01,8240311.0
2015-11-01,8185995.0
2015-12-01,8209158.0
2016-01-01,8146116.0
2016-02-01,8159024.0
2016-03-01,8369747.0
2016-04-01,8827836.0
2016-05-01,8847918.0
2016-06-01,8995309.0
2016-07-01,9002391.0
2016-08-01,9388550.0
2016-09-01,9524235.0
2016-10-01,9395059.0
2016-11-01,9248913.0
2016-12-01,9334315.0
2017-01-01,9391117.0
2017-02-01,9373457.0
2017-03-01,9185818.0
2017-04-01,9267869.0
2017-05-01,9462328.0
2017-06-01,9479067.0
2017-07-01,9689876.0
2017-08-01,9878872.0
2017-09-01,9942180.0
2017-10-01,10055801.0
2017-11-01,10349883.0
2017-12-01,10585010.0
2018-01-01,10692903.0
2018-02-01,11066839.0
2018-03-01,11339882.0
2018-04-01,11474604.0
2018-05-01,11143583.0
2018-06-01,11536077.0
2018-07-01,11863099.0
2018-08-01,11848476.0
2018-09-01,13345899.0
2018-10-01,18137877.0
2018-11-01,31532877.0
2018-12-01,32256010.0
2019-01-01,32558883.0
2019-02-01,32983460.0
2019-03-01,32608999.0
2019-04-01,31256358.0
2019-05-01,27511231.0
2019-06-01,29578144.0
2019-07-01,32083191.0
2019-08-01,32613785.0
2019-09-01,32373719.0
2019-10-01,30717170.0
2019-11-01,27856565.0
2019-12-01,26827993.0
2020-01-01,26027851.0
2020-02-01,25953380.0
2020-03-01,25536649.0
2020-04-01,25358014.0
2020-05-01,23899487.0
2020-06-01,21533931.0
2020-07-01,20195224.0
2020-08-01,19307207.0
2020-09-01,18500075.0
2020-10-01,18952385.0
2020-11-01,18336219.0
2020-12-01,19754756.0
2021-01-01,21195941.0
2021-02-01,23485981.0
2021-03-01,33788930.0
2021-04-01,34830837.0
2021-05-01,36666608.0
2021-06-01,37667087.0
2021-07-01,38511352.0
2021-08-01,38201136.0
2021-09-01,36261142.0
2021-10-01,35056657.0
2021-11-01,33110444.0
2021-12-01,35164832.0
2022-01-01,41915944.0
2022-02-01,47119850.0
2022-03-01,48598445.0
2022-04-01,50946839.0
2022-05-01,52562990.0
2022-06-01,60102988.0
2022-07-01,67979923.0
2022-08-01,88694545.0
2022-09-01,100301098.0
2022-10-01,109097995.0
2022-11-01,116107608.0
2022-12-01,120057769.0
2023-01-01,128009989.0
2023-02-01,143868324.0
2023-03-01,165810676.0
2023-04-01,200158789.0
2023-05-01,232349943.0
2023-06-01,253104418.0
2023-07-01,272945204.0
2023-08-01,277558763.0
2023-09-01,323623532.0
2023-10-01,407843908.0
2023-11-01,575744873.0
2023-12-01,722757484.0
2024-01-01,985078300.0
2024-02-01,1174906759.0
2024-03-01,1230712449.0
2024-04-01,1254873944.0
2024-05-01,1256807497.0
2024-06-01,1174228052.0
2024-07-01,954177494.0
2024-08-01,765444940.0
2024-09-01,673671673.0
2024-10-01,535871701.0
2024-11-01,387588498.0
2024-12-01,317909141.0
2025-01-01,279020406.0
2025-02-01,268158730.0
2025-03-01,255199669.0
2025-04-01,240407877.0
2025-05-01,222748816.0
2025-06-01,212643296.0
2025-07-01,215687604.0
2025-08-01,204680998.0
