Tarih,TP_KM_G40
2000-01-01,341.0
2000-02-01,506.0
2000-03-01,127506.0
2000-04-01,127506.0
2000-05-01,127506.0
2000-06-01,127507.0
2000-07-01,127506.0
2000-08-01,127608.0
2000-09-01,127609.0
2000-10-01,127608.0
2000-11-01,152609.0
2000-12-01,608.0
2001-01-01,608.0
2001-02-01,684.0
2001-03-01,705.0
2001-04-01,704.0
2001-05-01,704.0
2001-06-01,704.0
2001-07-01,704.0
2001-08-01,817.0
2001-09-01,665927.0
2001-10-01,665928.0
2001-11-01,665927.0
2001-12-01,672849.0
2002-01-01,672004.0
2002-02-01,672006.0
2002-03-01,813047.0
2002-04-01,150569.0
2002-05-01,150570.0
2002-06-01,150570.0
2002-07-01,150570.0
2002-08-01,150570.0
2002-09-01,150569.0
2002-10-01,141048.0
2002-11-01,141048.0
2002-12-01,94034.0
2003-01-01,94034.0
2003-02-01,94037.0
2003-03-01,94036.0
2003-04-01,94037.0
2003-05-01,94036.0
2003-06-01,94036.0
2003-07-01,94036.0
2003-08-01,94037.0
2003-09-01,94036.0
2003-10-01,94036.0
2003-11-01,94036.0
2003-12-01,129417.0
2004-01-01,47022.0
2004-02-01,47026.0
2004-03-01,47026.0
2004-04-01,47026.0
2004-05-01,47026.0
2004-06-01,47027.0
2004-07-01,13.0
2004-08-01,13.0
2004-09-01,13.0
2004-10-01,13.0
2004-11-01,13.0
2004-12-01,13.0
2005-01-01,15.0
2005-02-01,17.0
2005-03-01,4.0
2005-04-01,5.0
2005-05-01,5.0
2005-06-01,5.0
2005-07-01,5.0
2005-08-01,5.0
2005-09-01,5.0
2005-10-01,5.0
2005-11-01,13.0
2005-12-01,13.0
2006-01-01,15.0
2006-02-01,15.0
2006-03-01,13.0
2006-04-01,13.0
2006-05-01,11.0
2006-06-01,11.0
2006-07-01,11.0
2006-08-01,11.0
2006-09-01,11.0
2006-10-01,11.0
2006-11-01,12.0
2006-12-01,14.0
2007-01-01,14.0
2007-02-01,15.0
2007-03-01,325015.0
2007-04-01,635015.0
2007-05-01,735015.0
2007-06-01,735015.0
2007-07-01,735014.0
2007-08-01,410015.0
2007-09-01,410018.0
2007-10-01,300018.0
2007-11-01,200019.0
2007-12-01,285019.0
2008-01-01,285032.0
2008-02-01,285032.0
2008-03-01,285027.0
2008-04-01,85027.0
2008-05-01,115027.0
2008-06-01,115015.0
2008-07-01,30018.0
2008-08-01,30018.0
2008-09-01,30018.0
2008-10-01,30018.0
2008-11-01,30008.0
2008-12-01,50008.0
2009-01-01,50008.0
2009-02-01,50008.0
2009-03-01,50008.0
2009-04-01,100010.0
2009-05-01,100008.0
2009-06-01,50008.0
2009-07-01,50001.0
2009-08-01,50001.0
2009-09-01,50001.0
2009-10-01,1.0
2009-11-01,1.0
2009-12-01,1.0
2010-01-01,1.0
2010-02-01,2.0
2010-03-01,1.0
2010-04-01,1.0
2010-05-01,1.0
2010-06-01,1.0
2010-07-01,1.0
2010-08-01,1.0
2010-09-01,1.0
2010-10-01,1.0
2010-11-01,1.0
2010-12-01,1.0
2011-01-01,5001.0
2011-02-01,5001.0
2011-03-01,5001.0
2011-04-01,5001.0
2011-05-01,5002.0
2011-06-01,5001.0
2011-07-01,5001.0
2011-08-01,1.0
2011-09-01,1.0
2011-10-01,1.0
2011-11-01,1.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,50000.0
2012-08-01,50161.0
2012-09-01,50557.0
2012-10-01,50557.0
2012-11-01,50557.0
2012-12-01,4.0
2013-01-01,24765.0
2013-02-01,43883.0
2013-03-01,38461.0
2013-04-01,38460.0
2013-05-01,38461.0
2013-06-01,38460.0
2013-07-01,27952.0
2013-08-01,3833.0
2013-09-01,338.0
