Tarih,TP_KM_G20
2000-01-01,21958.0
2000-02-01,9036.0
2000-03-01,8727.0
2000-04-01,14782.0
2000-05-01,19580.0
2000-06-01,184308.0
2000-07-01,19041.0
2000-08-01,32127.0
2000-09-01,38747.0
2000-10-01,40067.0
2000-11-01,234180.0
2000-12-01,204201.0
2001-01-01,206071.0
2001-02-01,118202.0
2001-03-01,80412.0
2001-04-01,48049.0
2001-05-01,54127.0
2001-06-01,80547.0
2001-07-01,74780.0
2001-08-01,103641.0
2001-09-01,31681.0
2001-10-01,33827.0
2001-11-01,119409.0
2001-12-01,130506.0
2002-01-01,290221.0
2002-02-01,283485.0
2002-03-01,270847.0
2002-04-01,222401.0
2002-05-01,206287.0
2002-06-01,205231.0
2002-07-01,228015.0
2002-08-01,452444.0
2002-09-01,319198.0
2002-10-01,342671.0
2002-11-01,327151.0
2002-12-01,191907.0
2003-01-01,242151.0
2003-02-01,218478.0
2003-03-01,268684.0
2003-04-01,279802.0
2003-05-01,525845.0
2003-06-01,268299.0
2003-07-01,263093.0
2003-08-01,213733.0
2003-09-01,201288.0
2003-10-01,219557.0
2003-11-01,159782.0
2003-12-01,206876.0
2004-01-01,212004.0
2004-02-01,153489.0
2004-03-01,212205.0
2004-04-01,208090.0
2004-05-01,183970.0
2004-06-01,191794.0
2004-07-01,270127.0
2004-08-01,283593.0
2004-09-01,246615.0
2004-10-01,231062.0
2004-11-01,361394.0
2004-12-01,566810.0
2005-01-01,397593.0
2005-02-01,481592.0
2005-03-01,555745.0
2005-04-01,835817.0
2005-05-01,923030.0
2005-06-01,1007195.0
2005-07-01,932373.0
2005-08-01,893074.0
2005-09-01,932547.0
2005-10-01,968986.0
2005-11-01,1089630.0
2005-12-01,904419.0
2006-01-01,1147736.0
2006-02-01,1149744.0
2006-03-01,1299415.0
2006-04-01,1242551.0
2006-05-01,1256986.0
2006-06-01,1427977.0
2006-07-01,1588052.0
2006-08-01,1540645.0
2006-09-01,1526356.0
2006-10-01,1494246.0
2006-11-01,1528354.0
2006-12-01,1291095.0
2007-01-01,1509969.0
2007-02-01,2074964.0
2007-03-01,1871767.0
2007-04-01,1953826.0
2007-05-01,2301825.0
2007-06-01,2220578.0
2007-07-01,2413176.0
2007-08-01,2186657.0
2007-09-01,2481864.0
2007-10-01,2291927.0
2007-11-01,1807977.0
2007-12-01,2959035.0
2008-01-01,2412416.0
2008-02-01,2447214.0
2008-03-01,2878796.0
2008-04-01,2831940.0
2008-05-01,2219755.0
2008-06-01,2093290.0
2008-07-01,2996950.0
2008-08-01,2339613.0
2008-09-01,2804119.0
2008-10-01,2568412.0
2008-11-01,2242951.0
2008-12-01,3142798.0
2009-01-01,2793242.0
2009-02-01,2550422.0
2009-03-01,2508378.0
2009-04-01,3055549.0
2009-05-01,2610840.0
2009-06-01,2710646.0
2009-07-01,2551546.0
2009-08-01,2933329.0
2009-09-01,3308139.0
2009-10-01,2904627.0
2009-11-01,3638822.0
2009-12-01,2695844.0
2010-01-01,2763460.0
2010-02-01,3206084.0
2010-03-01,3369542.0
2010-04-01,3231591.0
2010-05-01,3501607.0
2010-06-01,3634101.0
2010-07-01,3816818.0
2010-08-01,3207529.0
2010-09-01,3879439.0
2010-10-01,3670749.0
2010-11-01,3577297.0
2010-12-01,3230601.0
2011-01-01,3249003.0
2011-02-01,2762998.0
2011-03-01,3064923.0
2011-04-01,3530758.0
2011-05-01,4430674.0
2011-06-01,3972232.0
2011-07-01,4227748.0
2011-08-01,3973080.0
2011-09-01,3720866.0
2011-10-01,3744609.0
2011-11-01,3682711.0
2011-12-01,5249860.0
2012-01-01,3486305.0
2012-02-01,3000889.0
2012-03-01,3821351.0
2012-04-01,3498948.0
2012-05-01,3644267.0
2012-06-01,4034167.0
2012-07-01,4926766.0
2012-08-01,3276791.0
2012-09-01,3237444.0
2012-10-01,3632717.0
2012-11-01,3445941.0
2012-12-01,4539457.0
2013-01-01,3175917.0
2013-02-01,3947195.0
2013-03-01,3681634.0
2013-04-01,3646539.0
2013-05-01,4119621.0
2013-06-01,4401175.0
2013-07-01,4668241.0
2013-08-01,6219091.0
2013-09-01,5138759.0
2013-10-01,6418866.0
2013-11-01,4643908.0
2013-12-01,4390010.0
2014-01-01,5339157.0
2014-02-01,6681975.0
2014-03-01,4270456.0
2014-04-01,5539421.0
2014-05-01,5356171.0
2014-06-01,4748089.0
2014-07-01,5104631.0
2014-08-01,5786162.0
2014-09-01,6677341.0
2014-10-01,5206371.0
2014-11-01,6752321.0
2014-12-01,7285236.0
2015-01-01,8936995.0
2015-02-01,7377884.0
2015-03-01,6893030.0
2015-04-01,6413659.0
2015-05-01,7307954.0
2015-06-01,6451907.0
2015-07-01,8907564.0
2015-08-01,10217019.0
2015-09-01,11784091.0
2015-10-01,10643879.0
2015-11-01,10527281.0
2015-12-01,11867832.0
2016-01-01,10714992.0
2016-02-01,11830026.0
2016-03-01,12496670.0
2016-04-01,11009024.0
2016-05-01,11849782.0
2016-06-01,10154257.0
2016-07-01,11850762.0
2016-08-01,10745262.0
2016-09-01,11142152.0
2016-10-01,10847773.0
2016-11-01,11766509.0
2016-12-01,11464026.0
2017-01-01,10916144.0
2017-02-01,13832140.0
2017-03-01,14548000.0
2017-04-01,12397681.0
2017-05-01,11408882.0
2017-06-01,16069834.0
2017-07-01,10808974.0
2017-08-01,15654206.0
2017-09-01,11985818.0
2017-10-01,13964340.0
2017-11-01,13123003.0
2017-12-01,17839702.0
2018-01-01,15077281.0
2018-02-01,17056646.0
2018-03-01,14883070.0
2018-04-01,12525596.0
2018-05-01,15199725.0
2018-06-01,15794833.0
2018-07-01,14668258.0
2018-08-01,14171389.0
2018-09-01,14050266.0
2018-10-01,10431122.0
2018-11-01,12725115.0
2018-12-01,14316560.0
2019-01-01,13144647.0
2019-02-01,11782854.0
2019-03-01,11475088.0
2019-04-01,10733224.0
2019-05-01,8852623.0
2019-06-01,9920759.0
2019-07-01,10974970.0
2019-08-01,18303631.0
2019-09-01,17721892.0
2019-10-01,22845514.0
2019-11-01,24558272.0
2019-12-01,23557886.0
2020-01-01,19297611.0
2020-02-01,32593208.0
2020-03-01,32549267.0
2020-04-01,30438519.0
2020-05-01,36223868.0
2020-06-01,27686089.0
2020-07-01,62500588.0
2020-08-01,67331263.0
2020-09-01,99991074.0
2020-10-01,112280039.0
2020-11-01,100106964.0
2020-12-01,72012856.0
2021-01-01,56626982.0
2021-02-01,41350477.0
2021-03-01,36305727.0
2021-04-01,36671653.0
2021-05-01,26118337.0
2021-06-01,28015846.0
2021-07-01,27464901.0
2021-08-01,25024775.0
2021-09-01,24956692.0
2021-10-01,23513185.0
2021-11-01,29000367.0
2021-12-01,35654183.0
2022-01-01,28056835.0
2022-02-01,32435864.0
2022-03-01,75575028.0
2022-04-01,79226997.0
2022-05-01,81740259.0
2022-06-01,112236293.0
2022-07-01,190468291.0
2022-08-01,196455879.0
2022-09-01,241610928.0
2022-10-01,240882614.0
2022-11-01,231979372.0
2022-12-01,242522063.0
2023-01-01,256554248.0
2023-02-01,293226106.0
2023-03-01,356217994.0
2023-04-01,269850406.0
2023-05-01,313838406.0
2023-06-01,244592308.0
2023-07-01,221625235.0
2023-08-01,205013569.0
2023-09-01,203353172.0
2023-10-01,232722099.0
2023-11-01,226709229.0
2023-12-01,280656342.0
2024-01-01,288454392.0
2024-02-01,154047164.0
2024-03-01,100494054.0
2024-04-01,110391475.0
2024-05-01,108345434.0
2024-06-01,142183967.0
2024-07-01,142746035.0
2024-08-01,145708177.0
2024-09-01,169953382.0
2024-10-01,165968758.0
2024-11-01,106624251.0
2024-12-01,122481904.0
2025-01-01,134010750.0
2025-02-01,120150512.0
2025-03-01,97450994.0
2025-04-01,103118621.0
2025-05-01,97899816.0
2025-06-01,126607019.0
2025-07-01,144833127.0
2025-08-01,269354812.0
