Tarih,TP_KM_G16
2000-01-01,1848773.0
2000-02-01,1903988.0
2000-03-01,2093656.0
2000-04-01,1894807.0
2000-05-01,2226446.0
2000-06-01,2841059.0
2000-07-01,2353674.0
2000-08-01,2628623.0
2000-09-01,3018618.0
2000-10-01,2505354.0
2000-11-01,3543543.0
2000-12-01,5456844.0
2001-01-01,4680876.0
2001-02-01,7614105.0
2001-03-01,6676974.0
2001-04-01,6200494.0
2001-05-01,6281684.0
2001-06-01,7292518.0
2001-07-01,6610958.0
2001-08-01,7641791.0
2001-09-01,7404922.0
2001-10-01,7818535.0
2001-11-01,7014272.0
2001-12-01,6824139.0
2002-01-01,6300873.0
2002-02-01,6300266.0
2002-03-01,6169345.0
2002-04-01,6596187.0
2002-05-01,7006327.0
2002-06-01,7341829.0
2002-07-01,7724028.0
2002-08-01,6977826.0
2002-09-01,7226492.0
2002-10-01,7438516.0
2002-11-01,6616900.0
2002-12-01,7519266.0
2003-01-01,7346149.0
2003-02-01,7627388.0
2003-03-01,8338986.0
2003-04-01,7192970.0
2003-05-01,7520766.0
2003-06-01,7636222.0
2003-07-01,7874381.0
2003-08-01,8048834.0
2003-09-01,8246095.0
2003-10-01,8501783.0
2003-11-01,8938621.0
2003-12-01,9027041.0
2004-01-01,9431102.0
2004-02-01,9795268.0
2004-03-01,10032611.0
2004-04-01,10932559.0
2004-05-01,11621471.0
2004-06-01,11432034.0
2004-07-01,11354044.0
2004-08-01,11774426.0
2004-09-01,11709814.0
2004-10-01,11829793.0
2004-11-01,12919865.0
2004-12-01,13029792.0
2005-01-01,13249166.0
2005-02-01,13452600.0
2005-03-01,14103633.0
2005-04-01,15520528.0
2005-05-01,15642510.0
2005-06-01,15856580.0
2005-07-01,16439571.0
2005-08-01,17241548.0
2005-09-01,18041417.0
2005-10-01,17517063.0
2005-11-01,16837566.0
2005-12-01,17367772.0
2006-01-01,18606350.0
2006-02-01,19539550.0
2006-03-01,21405769.0
2006-04-01,21583562.0
2006-05-01,24835923.0
2006-06-01,28791859.0
2006-07-01,28775944.0
2006-08-01,26760383.0
2006-09-01,27686434.0
2006-10-01,28160376.0
2006-11-01,29003240.0
2006-12-01,28096248.0
2007-01-01,30597822.0
2007-02-01,30405791.0
2007-03-01,31902816.0
2007-04-01,32882545.0
2007-05-01,31666786.0
2007-06-01,30681811.0
2007-07-01,31154594.0
2007-08-01,33505918.0
2007-09-01,31770634.0
2007-10-01,33773013.0
2007-11-01,33228822.0
2007-12-01,36301407.0
2008-01-01,37440437.0
2008-02-01,38163670.0
2008-03-01,43592336.0
2008-04-01,44440147.0
2008-05-01,43341996.0
2008-06-01,47893217.0
2008-07-01,47925287.0
2008-08-01,45246603.0
2008-09-01,47198165.0
2008-10-01,59083548.0
2008-11-01,54125493.0
2008-12-01,53696046.0
2009-01-01,56158993.0
2009-02-01,56397380.0
2009-03-01,58458361.0
2009-04-01,55876697.0
2009-05-01,53441791.0
2009-06-01,55019550.0
2009-07-01,55113206.0
2009-08-01,57386846.0
2009-09-01,54358284.0
2009-10-01,56857674.0
2009-11-01,56307859.0
2009-12-01,55501871.0
2010-01-01,59599489.0
2010-02-01,59860484.0
2010-03-01,63180207.0
2010-04-01,61796967.0
2010-05-01,66650612.0
2010-06-01,65757047.0
2010-07-01,64194546.0
2010-08-01,65907993.0
2010-09-01,66293776.0
2010-10-01,62648308.0
2010-11-01,71394482.0
2010-12-01,63445237.0
2011-01-01,59855895.0
2011-02-01,54467806.0
2011-03-01,47047069.0
2011-04-01,41331339.0
2011-05-01,36398409.0
2011-06-01,31389429.0
2011-07-01,29319458.0
2011-08-01,27823616.0
2011-09-01,27191305.0
2011-10-01,25441465.0
2011-11-01,24863841.0
2011-12-01,24575689.0
2012-01-01,22546500.0
2012-02-01,23684912.0
2012-03-01,23084148.0
2012-04-01,23830333.0
2012-05-01,23609433.0
2012-06-01,22101397.0
2012-07-01,23409984.0
2012-08-01,24965688.0
2012-09-01,27956557.0
2012-10-01,29548964.0
2012-11-01,29855823.0
2012-12-01,30139486.0
2013-01-01,29013172.0
2013-02-01,29557571.0
2013-03-01,30920038.0
2013-04-01,30514843.0
2013-05-01,32745480.0
2013-06-01,33185941.0
2013-07-01,31412379.0
2013-08-01,32345055.0
2013-09-01,30276015.0
2013-10-01,30752489.0
2013-11-01,30469375.0
2013-12-01,33739555.0
2014-01-01,33743430.0
2014-02-01,31973505.0
2014-03-01,30738233.0
2014-04-01,31444602.0
2014-05-01,31981324.0
2014-06-01,34753318.0
2014-07-01,36066811.0
2014-08-01,37049279.0
2014-09-01,38140187.0
2014-10-01,36304422.0
2014-11-01,38127624.0
2014-12-01,40509514.0
2015-01-01,43366008.0
2015-02-01,45626134.0
2015-03-01,46258877.0
2015-04-01,44677620.0
2015-05-01,42268829.0
2015-06-01,44282281.0
2015-07-01,45024669.0
2015-08-01,44432980.0
2015-09-01,45756325.0
2015-10-01,41885532.0
2015-11-01,44591548.0
2015-12-01,39989964.0
2016-01-01,42782455.0
2016-02-01,42158871.0
2016-03-01,39659507.0
2016-04-01,40867562.0
2016-05-01,47330509.0
2016-06-01,42791425.0
2016-07-01,49082598.0
2016-08-01,44589597.0
2016-09-01,47941803.0
2016-10-01,51771571.0
2016-11-01,52419311.0
2016-12-01,51066810.0
2017-01-01,52833974.0
2017-02-01,50943110.0
2017-03-01,49918357.0
2017-04-01,49287700.0
2017-05-01,48527048.0
2017-06-01,49648381.0
2017-07-01,51971829.0
2017-08-01,47805469.0
2017-09-01,51216643.0
2017-10-01,60883941.0
2017-11-01,61978523.0
2017-12-01,55229368.0
2018-01-01,55639837.0
2018-02-01,60697223.0
2018-03-01,62984162.0
2018-04-01,62553683.0
2018-05-01,58014384.0
2018-06-01,58601008.0
2018-07-01,62480095.0
2018-08-01,69310454.0
2018-09-01,60249099.0
2018-10-01,58984248.0
2018-11-01,56253365.0
2018-12-01,57601183.0
2019-01-01,57168031.0
2019-02-01,68617137.0
2019-03-01,76787970.0
2019-04-01,72834433.0
2019-05-01,68410436.0
2019-06-01,67882111.0
2019-07-01,71428349.0
2019-08-01,87231919.0
2019-09-01,93010606.0
2019-10-01,94296663.0
2019-11-01,94995264.0
2019-12-01,102839968.0
2020-01-01,109311777.0
2020-02-01,108109067.0
2020-03-01,105890232.0
2020-04-01,109809286.0
2020-05-01,107706156.0
2020-06-01,115861007.0
2020-07-01,111181837.0
2020-08-01,108490701.0
2020-09-01,97412471.0
2020-10-01,101382371.0
2020-11-01,105224268.0
2020-12-01,98636985.0
2021-01-01,95355504.0
2021-02-01,98060184.0
2021-03-01,104800527.0
2021-04-01,109289936.0
2021-05-01,115898425.0
2021-06-01,122791167.0
2021-07-01,120604661.0
2021-08-01,131495633.0
2021-09-01,131256117.0
2021-10-01,140115252.0
2021-11-01,148562371.0
2021-12-01,129360816.0
2022-01-01,133244915.0
2022-02-01,129637674.0
2022-03-01,128490060.0
2022-04-01,134699011.0
2022-05-01,138971972.0
2022-06-01,127211821.0
2022-07-01,126765920.0
2022-08-01,128906874.0
