Tarih,TP_KM_G52
2000-01-01,15865304.0
2000-02-01,16777226.0
2000-03-01,17525288.0
2000-04-01,18150651.0
2000-05-01,19076542.0
2000-06-01,19335154.0
2000-07-01,19776465.0
2000-08-01,20672076.0
2000-09-01,21412894.0
2000-10-01,21952882.0
2000-11-01,22150301.0
2000-12-01,21445159.0
2001-01-01,21737160.0
2001-02-01,26048643.0
2001-03-01,29279727.0
2001-04-01,31773126.0
2001-05-01,33252717.0
2001-06-01,38428074.0
2001-07-01,41464418.0
2001-08-01,44879731.0
2001-09-01,51252934.0
2001-10-01,54075206.0
2001-11-01,50490524.0
2001-12-01,49432008.0
2002-01-01,44601397.0
2002-02-01,46747741.0
2002-03-01,44681502.0
2002-04-01,45133111.0
2002-05-01,48286384.0
2002-06-01,53197496.0
2002-07-01,57370665.0
2002-08-01,55864091.0
2002-09-01,57030427.0
2002-10-01,57571432.0
2002-11-01,53794375.0
2002-12-01,58132412.0
2003-01-01,58374698.0
2003-02-01,56353808.0
2003-03-01,56459499.0
2003-04-01,53273164.0
2003-05-01,50347189.0
2003-06-01,50634776.0
2003-07-01,50895827.0
2003-08-01,50650693.0
2003-09-01,51580278.0
2003-10-01,56033329.0
2003-11-01,56099802.0
2003-12-01,55337963.0
2004-01-01,51536091.0
2004-02-01,50596433.0
2004-03-01,49794071.0
2004-04-01,52170908.0
2004-05-01,54322895.0
2004-06-01,54637191.0
2004-07-01,54726325.0
2004-08-01,57170049.0
2004-09-01,59153305.0
2004-10-01,59752522.0
2004-11-01,59988236.0
2004-12-01,59176245.0
2005-01-01,56328104.0
2005-02-01,55008166.0
2005-03-01,57142037.0
2005-04-01,58050102.0
2005-05-01,55900739.0
2005-06-01,55748633.0
2005-07-01,56915145.0
2005-08-01,58519432.0
2005-09-01,59733107.0
2005-10-01,58702431.0
2005-11-01,58218701.0
2005-12-01,60835829.0
2006-01-01,62144285.0
2006-02-01,63823111.0
2006-03-01,64484274.0
2006-04-01,61931302.0
2006-05-01,69696757.0
2006-06-01,70291895.0
2006-07-01,68617108.0
2006-08-01,71361884.0
2006-09-01,74728976.0
2006-10-01,75820680.0
2006-11-01,79335648.0
2006-12-01,81400694.0
2007-01-01,83955763.0
2007-02-01,85621357.0
2007-03-01,86124446.0
2007-04-01,86480375.0
2007-05-01,87844474.0
2007-06-01,87317432.0
2007-07-01,86098323.0
2007-08-01,87288808.0
2007-09-01,85702603.0
2007-10-01,84773535.0
2007-11-01,85325509.0
2007-12-01,85750876.0
2008-01-01,85763938.0
2008-02-01,89205531.0
2008-03-01,97184420.0
2008-04-01,95265253.0
2008-05-01,95640626.0
2008-06-01,99138821.0
2008-07-01,95663780.0
2008-08-01,94504974.0
2008-09-01,96415571.0
2008-10-01,103499128.0
2008-11-01,105979544.0
2008-12-01,112514795.0
2009-01-01,114765735.0
2009-02-01,116212904.0
2009-03-01,118932023.0
2009-04-01,115475643.0
2009-05-01,115937087.0
2009-06-01,115335421.0
2009-07-01,114782519.0
2009-08-01,117727770.0
2009-09-01,119720945.0
2009-10-01,121353385.0
2009-11-01,121204118.0
2009-12-01,118566457.0
2010-01-01,119992832.0
2010-02-01,119341188.0
2010-03-01,119164445.0
2010-04-01,119031690.0
2010-05-01,114824673.0
2010-06-01,114743360.0
2010-07-01,117230098.0
2010-08-01,120175439.0
2010-09-01,120350565.0
2010-10-01,123294943.0
2010-11-01,124234223.0
2010-12-01,121923382.0
2011-01-01,124403130.0
2011-02-01,129828017.0
2011-03-01,132193906.0
2011-04-01,133030883.0
2011-05-01,135585420.0
2011-06-01,137695111.0
2011-07-01,143181101.0
2011-08-01,146576382.0
2011-09-01,153497092.0
2011-10-01,150707580.0
2011-11-01,155862812.0
2011-12-01,157258060.0
2012-01-01,155860758.0
2012-02-01,159448158.0
2012-03-01,160550640.0
2012-04-01,158905256.0
2012-05-01,164512240.0
2012-06-01,162848516.0
2012-07-01,159805661.0
2012-08-01,162164456.0
2012-09-01,161138400.0
2012-10-01,161459047.0
2012-11-01,161530277.0
2012-12-01,160852628.0
2013-01-01,168756929.0
2013-02-01,165932516.0
2013-03-01,165176011.0
2013-04-01,171168763.0
2013-05-01,174535182.0
2013-06-01,173040039.0
2013-07-01,185454078.0
2013-08-01,202505148.0
2013-09-01,203189048.0
2013-10-01,206699047.0
2013-11-01,213943913.0
2013-12-01,224967034.0
2014-01-01,249452728.0
2014-02-01,256951230.0
2014-03-01,250448449.0
2014-04-01,254510100.0
2014-05-01,249190719.0
2014-06-01,233864379.0
2014-07-01,245928052.0
2014-08-01,257524328.0
2014-09-01,259274132.0
2014-10-01,268485910.0
2014-11-01,266390339.0
2014-12-01,254820921.0
2015-01-01,267592903.0
2015-02-01,287897849.0
2015-03-01,294744042.0
2015-04-01,319451394.0
2015-05-01,330217885.0
2015-06-01,332485390.0
2015-07-01,347600911.0
2015-08-01,368303662.0
2015-09-01,374290845.0
2015-10-01,373439338.0
2015-11-01,364846472.0
2015-12-01,354629115.0
2016-01-01,356808211.0
2016-02-01,359918217.0
2016-03-01,362558397.0
2016-04-01,362731938.0
2016-05-01,373602378.0
2016-06-01,361343933.0
2016-07-01,363272024.0
2016-08-01,358906855.0
2016-09-01,356175093.0
2016-10-01,362040979.0
2016-11-01,403687611.0
2016-12-01,411434000.0
2017-01-01,451611982.0
2017-02-01,442099865.0
2017-03-01,453123496.0
2017-04-01,456821539.0
2017-05-01,462140534.0
2017-06-01,462913882.0
