Tarih,TP_KM_G18
2000-01-01,106190.0
2000-02-01,136490.0
2000-03-01,165810.0
2000-04-01,100844.0
2000-05-01,171087.0
2000-06-01,309190.0
2000-07-01,98521.0
2000-08-01,141707.0
2000-09-01,177762.0
2000-10-01,170194.0
2000-11-01,434082.0
2000-12-01,681224.0
2001-01-01,370052.0
2001-02-01,830166.0
2001-03-01,589200.0
2001-04-01,407721.0
2001-05-01,426457.0
2001-06-01,343340.0
2001-07-01,346092.0
2001-08-01,413122.0
2001-09-01,447328.0
2001-10-01,566440.0
2001-11-01,517303.0
2001-12-01,395150.0
2002-01-01,585270.0
2002-02-01,414847.0
2002-03-01,589070.0
2002-04-01,459996.0
2002-05-01,560788.0
2002-06-01,648007.0
2002-07-01,864812.0
2002-08-01,793308.0
2002-09-01,1200657.0
2002-10-01,1067537.0
2002-11-01,1377673.0
2002-12-01,675728.0
2003-01-01,826145.0
2003-02-01,992735.0
2003-03-01,781943.0
2003-04-01,677848.0
2003-05-01,631380.0
2003-06-01,1124854.0
2003-07-01,599415.0
2003-08-01,731559.0
2003-09-01,735527.0
2003-10-01,770571.0
2003-11-01,826962.0
2003-12-01,969115.0
2004-01-01,625025.0
2004-02-01,768447.0
2004-03-01,712584.0
2004-04-01,745238.0
2004-05-01,881833.0
2004-06-01,769124.0
2004-07-01,894130.0
2004-08-01,900970.0
2004-09-01,901602.0
2004-10-01,1006885.0
2004-11-01,1141398.0
2004-12-01,1469963.0
2005-01-01,1531447.0
2005-02-01,1853169.0
2005-03-01,2022854.0
2005-04-01,1726928.0
2005-05-01,1739718.0
2005-06-01,1251050.0
2005-07-01,1532533.0
2005-08-01,1583935.0
2005-09-01,2242290.0
2005-10-01,1745872.0
2005-11-01,2425381.0
2005-12-01,1722000.0
2006-01-01,2486995.0
2006-02-01,1913699.0
2006-03-01,2613509.0
2006-04-01,2836447.0
2006-05-01,3247096.0
2006-06-01,4261527.0
2006-07-01,3708123.0
2006-08-01,2821595.0
2006-09-01,2864407.0
2006-10-01,3481277.0
2006-11-01,3177283.0
2006-12-01,2192920.0
2007-01-01,3047916.0
2007-02-01,3327589.0
2007-03-01,2601803.0
2007-04-01,2819123.0
2007-05-01,4773467.0
2007-06-01,2391939.0
2007-07-01,1984411.0
2007-08-01,2554210.0
2007-09-01,2038601.0
2007-10-01,1936438.0
2007-11-01,1585038.0
2007-12-01,2184117.0
2008-01-01,2586043.0
2008-02-01,1902655.0
2008-03-01,2661333.0
2008-04-01,2958247.0
2008-05-01,2316288.0
2008-06-01,3441180.0
2008-07-01,4420000.0
