Tarih,TP_KM_G32
2000-01-01,822885.0
2000-02-01,427919.0
2000-03-01,339650.0
2000-04-01,321692.0
2000-05-01,806619.0
2000-06-01,899171.0
2000-07-01,1241006.0
2000-08-01,1476438.0
2000-09-01,1470455.0
2000-10-01,1370787.0
2000-11-01,1039768.0
2000-12-01,584505.0
2001-01-01,460979.0
2001-02-01,396521.0
2001-03-01,717566.0
2001-04-01,781004.0
2001-05-01,848972.0
2001-06-01,530130.0
2001-07-01,506722.0
2001-08-01,490825.0
2001-09-01,380510.0
2001-10-01,411010.0
2001-11-01,368682.0
2001-12-01,395568.0
2002-01-01,349574.0
2002-02-01,312368.0
2002-03-01,364795.0
2002-04-01,1342930.0
2002-05-01,1028207.0
2002-06-01,945374.0
2002-07-01,578665.0
2002-08-01,548020.0
2002-09-01,535615.0
2002-10-01,545557.0
2002-11-01,903183.0
2002-12-01,968406.0
2003-01-01,1304065.0
2003-02-01,1357416.0
2003-03-01,1107573.0
2003-04-01,1121542.0
2003-05-01,1909920.0
2003-06-01,2138299.0
2003-07-01,2193730.0
2003-08-01,2460656.0
2003-09-01,2684469.0
2003-10-01,2748011.0
2003-11-01,2817313.0
2003-12-01,2352066.0
2004-01-01,2208757.0
2004-02-01,1814278.0
2004-03-01,1523689.0
2004-04-01,1487697.0
2004-05-01,1155068.0
2004-06-01,1104961.0
2004-07-01,1421114.0
2004-08-01,1526753.0
2004-09-01,1676445.0
2004-10-01,1913694.0
2004-11-01,2015914.0
2004-12-01,2338716.0
2005-01-01,2368424.0
2005-02-01,2481611.0
2005-03-01,2343620.0
2005-04-01,2551861.0
2005-05-01,2749776.0
2005-06-01,3195119.0
2005-07-01,3353924.0
2005-08-01,2942281.0
2005-09-01,2937848.0
2005-10-01,2779182.0
2005-11-01,2648816.0
2005-12-01,2827414.0
2006-01-01,2397600.0
2006-02-01,2362011.0
2006-03-01,2515220.0
2006-04-01,2816025.0
2006-05-01,2748721.0
2006-06-01,2793780.0
2006-07-01,2138857.0
2006-08-01,2395335.0
2006-09-01,2524635.0
2006-10-01,2124054.0
2006-11-01,2123788.0
2006-12-01,2507553.0
2007-01-01,2647622.0
2007-02-01,3079633.0
2007-03-01,2522827.0
2007-04-01,1701451.0
2007-05-01,1506800.0
2007-06-01,1683941.0
2007-07-01,2390971.0
2007-08-01,2963880.0
2007-09-01,3378091.0
2007-10-01,2582522.0
2007-11-01,2494932.0
2007-12-01,2153480.0
2008-01-01,1302183.0
2008-02-01,1245150.0
2008-03-01,1052622.0
2008-04-01,858484.0
2008-05-01,866270.0
2008-06-01,908464.0
2008-07-01,1613003.0
