Tarih,TP_TOP_V42
2000-01-01,-928920.0
2000-02-01,-1022373.0
2000-03-01,-2163931.0
2000-04-01,-2681810.0
2000-05-01,-2910986.0
2000-06-01,-2954317.0
2000-07-01,-2956541.0
2000-08-01,-2966847.0
2000-09-01,-2966732.0
2000-10-01,-2969793.0
2000-11-01,-2978568.0
2000-12-01,-2982521.0
2001-01-01,-5527714.0
2001-02-01,-5645892.0
2001-03-01,-6481392.0
2001-04-01,-7065789.0
2001-05-01,-7283878.0
2001-06-01,-8032739.0
2001-07-01,-8332135.0
2001-08-01,-4583772.0
2001-09-01,-4579814.0
2001-10-01,-4255825.0
2001-11-01,-4255994.0
2001-12-01,-3239826.0
2002-01-01,-1411361.0
2002-02-01,-1494121.0
2002-03-01,-1750550.0
2002-04-01,-9561923.0
2002-05-01,-9766339.0
2002-06-01,-19683015.0
2002-07-01,-41050445.0
2002-08-01,-41347462.0
2002-09-01,-40220102.0
2002-10-01,-41113339.0
2002-11-01,-39705807.0
2002-12-01,-38744531.0
2003-01-01,-37096127.0
2003-02-01,-37869789.0
2003-03-01,-33839365.0
2003-04-01,-34437447.0
2003-05-01,-34223990.0
2003-06-01,-12600762.0
2003-07-01,-12292935.0
2003-08-01,-12487398.0
2003-09-01,-12382226.0
2003-10-01,-12309338.0
2003-11-01,-12520892.0
2003-12-01,-29448108.0
2004-01-01,-24458406.0
2004-02-01,-24744525.0
2004-03-01,-25377007.0
2004-04-01,-27305972.0
2004-05-01,-27933389.0
2004-06-01,-28237868.0
2004-07-01,-27940600.0
2004-08-01,-28252998.0
2004-09-01,-28775078.0
2004-10-01,-29702139.0
2004-11-01,-21625201.0
2004-12-01,-21646748.0
2005-01-01,-13381061.0
2005-02-01,-13178283.0
2005-03-01,-15544593.0
2005-04-01,-18622811.0
2005-05-01,-18793230.0
2005-06-01,-18885653.0
2005-07-01,-18885333.0
2005-08-01,-18887683.0
2005-09-01,-18888038.0
2005-10-01,-18917534.0
2005-11-01,-18917921.0
2005-12-01,-19272710.0
2006-01-01,-13518698.0
2006-02-01,-13492530.0
2006-03-01,-14338080.0
2006-04-01,-15969057.0
2006-05-01,-18352234.0
2006-06-01,-18577758.0
2006-07-01,-18577764.0
2006-08-01,-18645064.0
2006-09-01,-18657355.0
2006-10-01,-19082208.0
2006-11-01,-19078286.0
2006-12-01,-18485992.0
2007-01-01,-7290068.0
2007-02-01,-7119951.0
2007-03-01,-12233814.0
2007-04-01,-15919264.0
2007-05-01,-18121881.0
2007-06-01,-18032668.0
2007-07-01,-18032745.0
2007-08-01,-18037321.0
2007-09-01,-18037319.0
2007-10-01,-18037320.0
2007-11-01,-18037320.0
2007-12-01,-18036970.0
2008-01-01,-3840628.0
2008-02-01,-3581170.0
2008-03-01,-9763038.0
2008-04-01,-15888467.0
2008-05-01,-17561463.0
2008-06-01,-17561092.0
2008-07-01,-17611093.0
2008-08-01,-17612115.0
2008-09-01,-17612109.0
2008-10-01,-17612111.0
2008-11-01,-17600850.0
2008-12-01,-17607292.0
2009-01-01,-5068281.0
2009-02-01,-4583789.0
2009-03-01,-8771969.0
2009-04-01,-15869976.0
2009-05-01,-17470290.0
2009-06-01,-17469815.0
2009-07-01,-17469817.0
2009-08-01,-17492143.0
2009-09-01,-17492035.0
2009-10-01,-17492035.0
2009-11-01,-17492038.0
2009-12-01,-17499481.0
2010-01-01,2384789.0
2010-02-01,3138879.0
2010-03-01,-6584492.0
2010-04-01,-11477031.0
2010-05-01,-16918843.0
2010-06-01,-16954307.0
2010-07-01,-17296712.0
2010-08-01,-17296800.0
2010-09-01,-17210549.0
2010-10-01,-17210553.0
2010-11-01,-17210554.0
2010-12-01,-17207461.0
2011-01-01,4798856.0
2011-02-01,5083927.0
2011-03-01,-13273607.0
2011-04-01,-14735359.0
2011-05-01,-16844006.0
2011-06-01,-16901414.0
2011-07-01,-17105765.0
2011-08-01,-17105707.0
2011-09-01,-17108821.0
2011-10-01,-17108763.0
2011-11-01,-17108705.0
2011-12-01,-17108613.0
2012-01-01,2337546.0
2012-02-01,2378421.0
2012-03-01,-9188169.0
2012-04-01,-12486017.0
2012-05-01,-16900196.0
2012-06-01,-16900442.0
2012-07-01,-16900361.0
2012-08-01,-16900208.0
2012-09-01,-16900128.0
2012-10-01,-16900050.0
2012-11-01,-16899970.0
2012-12-01,-17003168.0
2013-01-01,6332539.0
2013-02-01,6539580.0
2013-03-01,-8260075.0
2013-04-01,-16477487.0
2013-05-01,-16688977.0
2013-06-01,-16688591.0
2013-07-01,-16688952.0
2013-08-01,-16688828.0
2013-09-01,-16688637.0
2013-10-01,-16688518.0
2013-11-01,-16777115.0
2013-12-01,-16799896.0
2014-01-01,7056446.0
2014-02-01,7587241.0
2014-03-01,-6488308.0
2014-04-01,-16453545.0
2014-05-01,-16763994.0
2014-06-01,-16764562.0
2014-07-01,-16858130.0
2014-08-01,-16857916.0
2014-09-01,-16868083.0
2014-10-01,-16867881.0
2014-11-01,-16867613.0
2014-12-01,-16867413.0
2015-01-01,6482904.0
2015-02-01,6695033.0
2015-03-01,-7010576.0
2015-04-01,-16749402.0
2015-05-01,-17569792.0
2015-06-01,-16031797.0
2015-07-01,-16051916.0
2015-08-01,-16051861.0
2015-09-01,-16051522.0
2015-10-01,-16051192.0
2015-11-01,-16050300.0
2015-12-01,-16163265.0
2016-01-01,9054479.0
2016-02-01,9341704.0
2016-03-01,-7925602.0
2016-04-01,-16140603.0
2016-05-01,-16509930.0
2016-06-01,-16480835.0
2016-07-01,-14891537.0
2016-08-01,-14801906.0
2016-09-01,-14801532.0
2016-10-01,-14801181.0
2016-11-01,-14054278.0
2016-12-01,-14040798.0
2017-01-01,23081529.0
2017-02-01,23367684.0
2017-03-01,531536.0
2017-04-01,-170933.0
2017-05-01,-1397450.0
2017-06-01,-14402657.0
2017-07-01,-14419235.0
2017-08-01,-14418821.0
2017-09-01,-14420208.0
2017-10-01,-14419670.0
2017-11-01,-15065761.0
2017-12-01,-15058635.0
2018-01-01,37743218.0
2018-02-01,39073033.0
2018-03-01,13665719.0
2018-04-01,13042693.0
2018-05-01,12406101.0
2018-06-01,12326452.0
2018-07-01,12352356.0
2018-08-01,-1917630.0
2018-09-01,-2117432.0
2018-10-01,-2290783.0
2018-11-01,-2187491.0
2018-12-01,-2517485.0
2019-01-01,47502762.0
2019-02-01,49878218.0
2019-03-01,23939337.0
2019-04-01,15136274.0
2019-05-01,-8466255.0
2019-06-01,-7599461.0
2019-07-01,-7780699.0
2019-08-01,-7845424.0
2019-09-01,-8046665.0
2019-10-01,-8056554.0
2019-11-01,-8070143.0
2019-12-01,-8386583.0
2020-01-01,38279590.0
2020-02-01,39942662.0
2020-03-01,16611212.0
2020-04-01,16941955.0
2020-05-01,18365654.0
2020-06-01,7367372.0
2020-07-01,-834415.0
2020-08-01,-2576841.0
2020-09-01,-2138960.0
2020-10-01,-2508058.0
2020-11-01,-2721120.0
2020-12-01,-2074720.0
2021-01-01,50934176.0
2021-02-01,51932238.0
2021-03-01,-5103312.0
2021-04-01,-5815255.0
2021-05-01,-5586329.0
2021-06-01,-5554994.0
2021-07-01,-5661409.0
2021-08-01,-5729896.0
2021-09-01,-5764047.0
2021-10-01,-6437350.0
2021-11-01,-6663008.0
2021-12-01,-7773887.0
2022-01-01,81611959.0
2022-02-01,83240580.0
2022-03-01,-7902505.0
2022-04-01,-9539070.0
2022-05-01,-9498727.0
2022-06-01,-9636326.0
2022-07-01,-10747871.0
2022-08-01,-10838525.0
2022-09-01,-10806527.0
2022-10-01,-10797827.0
2022-11-01,-10764439.0
2022-12-01,-10754683.0
2023-01-01,408205640.0
2023-02-01,410729521.0
2023-03-01,161359521.0
2023-04-01,97242808.0
2023-05-01,94353003.0
2023-06-01,93279894.0
2023-07-01,84870247.0
2023-08-01,-4745835.0
2023-09-01,-8573303.0
2023-10-01,-8816071.0
2023-11-01,-7349067.0
2023-12-01,-7080634.0
2024-01-01,599767774.0
2024-02-01,600768245.0
2024-03-01,208429354.0
2024-04-01,179515606.0
2024-05-01,162471868.0
2024-06-01,3368938.0
2024-07-01,-1855466.0
2024-08-01,-2201316.0
2024-09-01,-2176617.0
2024-10-01,-2134604.0
2024-11-01,-2109298.0
2024-12-01,-3850984.0
2025-01-01,635146363.0
2025-02-01,625289456.0
2025-03-01,299914921.0
2025-04-01,15494754.0
2025-05-01,-1902882.0
2025-06-01,-4267612.0
2025-07-01,-2886655.0
2025-08-01,-2835139.0
