Tarih,TP_TOP_T20
2000-01-01,2156037.0
2000-02-01,2266175.0
2000-03-01,2405999.0
2000-04-01,2467875.0
2000-05-01,2530612.0
2000-06-01,2712063.0
2000-07-01,2779138.0
2000-08-01,2861118.0
2000-09-01,2938707.0
2000-10-01,3166963.0
2000-11-01,3298818.0
2000-12-01,3516719.0
2001-01-01,3565659.0
2001-02-01,3897421.0
2001-03-01,4270391.0
2001-04-01,4978001.0
2001-05-01,5319932.0
2001-06-01,6261375.0
2001-07-01,5840169.0
2001-08-01,8488218.0
2001-09-01,8973710.0
2001-10-01,8906373.0
2001-11-01,7752283.0
2001-12-01,6756525.0
2002-01-01,6997188.0
2002-02-01,7477438.0
2002-03-01,7444423.0
2002-04-01,7474689.0
2002-05-01,6813742.0
2002-06-01,9035420.0
2002-07-01,9979114.0
2002-08-01,9675489.0
2002-09-01,9874764.0
2002-10-01,10406518.0
2002-11-01,10343626.0
2002-12-01,9457235.0
2003-01-01,9294172.0
2003-02-01,9146324.0
2003-03-01,9231569.0
2003-04-01,9311224.0
2003-05-01,9244136.0
2003-06-01,9147315.0
2003-07-01,9116581.0
2003-08-01,9117868.0
2003-09-01,8925074.0
2003-10-01,8913371.0
2003-11-01,8850021.0
2003-12-01,8478847.0
2004-01-01,8485453.0
2004-02-01,8469256.0
2004-03-01,8005163.0
2004-04-01,8007026.0
2004-05-01,7920516.0
2004-06-01,5772512.0
2004-07-01,5836670.0
2004-08-01,5879663.0
2004-09-01,5943299.0
2004-10-01,5903886.0
2004-11-01,5888828.0
2004-12-01,6258245.0
2005-01-01,6300482.0
2005-02-01,6366210.0
2005-03-01,6531166.0
2005-04-01,6632230.0
2005-05-01,6693534.0
2005-06-01,6837622.0
2005-07-01,6957561.0
2005-08-01,7030418.0
2005-09-01,7210482.0
2005-10-01,7177124.0
2005-11-01,7242606.0
2005-12-01,7654521.0
2006-01-01,7671237.0
2006-02-01,7757412.0
2006-03-01,7869155.0
2006-04-01,7902992.0
2006-05-01,7967622.0
2006-06-01,7782453.0
2006-07-01,7861740.0
2006-08-01,7985775.0
2006-09-01,7974266.0
2006-10-01,7982079.0
2006-11-01,8291470.0
2006-12-01,8381012.0
2007-01-01,8558553.0
2007-02-01,8748942.0
2007-03-01,8764761.0
2007-04-01,9039638.0
2007-05-01,9124855.0
2007-06-01,9307285.0
2007-07-01,9481345.0
2007-08-01,9662413.0
2007-09-01,9652079.0
2007-10-01,9798717.0
2007-11-01,9984501.0
2007-12-01,10162362.0
2008-01-01,10323858.0
2008-02-01,10375875.0
2008-03-01,9920342.0
2008-04-01,10142248.0
2008-05-01,10397265.0
2008-06-01,10723658.0
2008-07-01,10924485.0
2008-08-01,11301170.0
2008-09-01,11511830.0
2008-10-01,12138399.0
2008-11-01,12788231.0
2008-12-01,13870214.0
2009-01-01,14779910.0
2009-02-01,15801247.0
2009-03-01,16969220.0
2009-04-01,17570305.0
2009-05-01,18156034.0
2009-06-01,18605857.0
2009-07-01,19372697.0
2009-08-01,20193615.0
2009-09-01,21021505.0
2009-10-01,21418340.0
2009-11-01,21677634.0
2009-12-01,21675224.0
2010-01-01,21609456.0
2010-02-01,21595703.0
2010-03-01,21253227.0
2010-04-01,21268617.0
2010-05-01,21245474.0
2010-06-01,20831039.0
2010-07-01,20887319.0
2010-08-01,20970162.0
2010-09-01,20947145.0
2010-10-01,20775627.0
2010-11-01,20171864.0
2010-12-01,19720422.0
2011-01-01,19740827.0
2011-02-01,19178960.0
2011-03-01,18734276.0
2011-04-01,18697293.0
2011-05-01,18601338.0
2011-06-01,18462491.0
2011-07-01,18659091.0
2011-08-01,18519012.0
2011-09-01,18147847.0
2011-10-01,18377250.0
2011-11-01,18371092.0
2011-12-01,18628785.0
2012-01-01,18928093.0
2012-02-01,19229567.0
2012-03-01,19407835.0
2012-04-01,19652126.0
2012-05-01,19977577.0
2012-06-01,19820239.0
2012-07-01,20472375.0
2012-08-01,21256351.0
2012-09-01,22661078.0
2012-10-01,23063987.0
2012-11-01,23457511.0
2012-12-01,23118112.0
2013-01-01,23978771.0
2013-02-01,24580634.0
2013-03-01,25212499.0
2013-04-01,25929833.0
2013-05-01,26324629.0
2013-06-01,25795118.0
2013-07-01,26492400.0
2013-08-01,27071858.0
2013-09-01,27566292.0
2013-10-01,28086783.0
2013-11-01,28458505.0
2013-12-01,29204394.0
2014-01-01,29888226.0
2014-02-01,30457293.0
2014-03-01,30932301.0
2014-04-01,31180435.0
2014-05-01,31523764.0
2014-06-01,31321144.0
2014-07-01,32478863.0
