Tarih,TP_TOP_V30
2000-01-01,3860241.0
2000-02-01,3874597.0
2000-03-01,4650557.0
2000-04-01,4849357.0
2000-05-01,5304788.0
2000-06-01,5432262.0
2000-07-01,5558896.0
2000-08-01,5938792.0
2000-09-01,5968345.0
2000-10-01,6008982.0
2000-11-01,6116482.0
2000-12-01,6079376.0
2001-01-01,6080393.0
2001-02-01,6081194.0
2001-03-01,6352889.0
2001-04-01,8601209.0
2001-05-01,10192996.0
2001-06-01,10412535.0
2001-07-01,11129779.0
2001-08-01,11111150.0
2001-09-01,11340167.0
2001-10-01,11370166.0
2001-11-01,11370012.0
2001-12-01,12100349.0
2002-01-01,11895305.0
2002-02-01,11886219.0
2002-03-01,11946344.0
2002-04-01,12254077.0
2002-05-01,12322439.0
2002-06-01,12382441.0
2002-07-01,13850262.0
2002-08-01,13991726.0
2002-09-01,14024756.0
2002-10-01,13777205.0
2002-11-01,13872265.0
2002-12-01,12994720.0
2003-01-01,13024422.0
2003-02-01,13083740.0
2003-03-01,13144442.0
2003-04-01,13168718.0
2003-05-01,13592381.0
2003-06-01,13631043.0
2003-07-01,13596925.0
2003-08-01,13675897.0
2003-09-01,13696209.0
2003-10-01,13695247.0
2003-11-01,13730742.0
2003-12-01,14451827.0
2004-01-01,14191067.0
2004-02-01,14201342.0
2004-03-01,14241721.0
2004-04-01,14258967.0
2004-05-01,16656838.0
2004-06-01,16666992.0
2004-07-01,16997313.0
2004-08-01,17501244.0
2004-09-01,17766128.0
2004-10-01,17827688.0
2004-11-01,17105773.0
2004-12-01,17234593.0
2005-01-01,17234587.0
2005-02-01,17234587.0
2005-03-01,17234587.0
2005-04-01,17243589.0
2005-05-01,17313087.0
2005-06-01,19115442.0
2005-07-01,19443627.0
2005-08-01,19443627.0
2005-09-01,19407632.0
2005-10-01,19767632.0
2005-11-01,20056632.0
2005-12-01,22846895.0
2006-01-01,22846895.0
2006-02-01,22846895.0
2006-03-01,24056295.0
2006-04-01,24056294.0
2006-05-01,24616289.0
2006-06-01,25092782.0
2006-07-01,25092782.0
2006-08-01,25897281.0
2006-09-01,25937996.0
2006-10-01,25418488.0
2006-11-01,25657781.0
2006-12-01,27436666.0
2007-01-01,27636666.0
2007-02-01,28321885.0
