Tarih,TP_TOP_T11
2000-01-01,2556130.0
2000-02-01,3113983.0
2000-03-01,4121297.0
2000-04-01,4038050.0
2000-05-01,4416797.0
2000-06-01,5902049.0
2000-07-01,5020854.0
2000-08-01,5406855.0
2000-09-01,6787476.0
2000-10-01,6343505.0
2000-11-01,5425743.0
2000-12-01,6432828.0
2001-01-01,5943412.0
2001-02-01,5154904.0
2001-03-01,3851120.0
2001-04-01,3342694.0
2001-05-01,2074983.0
2001-06-01,4206182.0
2001-07-01,1806924.0
2001-08-01,1957301.0
2001-09-01,2697281.0
2001-10-01,2650331.0
2001-11-01,2636861.0
2001-12-01,2798130.0
2002-01-01,2132375.0
2002-02-01,1488810.0
2002-03-01,2140028.0
2002-04-01,1899950.0
2002-05-01,1572727.0
2002-06-01,1877024.0
2002-07-01,1864309.0
2002-08-01,2930725.0
2002-09-01,2705938.0
2002-10-01,2339519.0
2002-11-01,1987826.0
2002-12-01,1842904.0
2003-01-01,1954018.0
2003-02-01,1296806.0
2003-03-01,1589492.0
2003-04-01,1143554.0
2003-05-01,1135096.0
2003-06-01,1713006.0
2003-07-01,1038538.0
2003-08-01,1028000.0
2003-09-01,1306323.0
2003-10-01,1107900.0
2003-11-01,1366645.0
2003-12-01,2489424.0
2004-01-01,1576202.0
2004-02-01,1664882.0
2004-03-01,2387200.0
2004-04-01,1929024.0
2004-05-01,2857928.0
2004-06-01,2985389.0
2004-07-01,2864046.0
2004-08-01,2778001.0
2004-09-01,3335190.0
2004-10-01,2624801.0
2004-11-01,1740573.0
2004-12-01,3481995.0
2005-01-01,2111186.0
2005-02-01,3111119.0
2005-03-01,3050668.0
2005-04-01,1886595.0
2005-05-01,3274324.0
2005-06-01,5324349.0
2005-07-01,3388607.0
2005-08-01,3822171.0
2005-09-01,5648227.0
2005-10-01,3225793.0
2005-11-01,3342743.0
2005-12-01,6527044.0
2006-01-01,3841005.0
2006-02-01,3837522.0
2006-03-01,6119485.0
2006-04-01,4425045.0
2006-05-01,4255698.0
2006-06-01,4794699.0
2006-07-01,4232891.0
2006-08-01,3550929.0
2006-09-01,5601912.0
2006-10-01,2440936.0
2006-11-01,3475656.0
2006-12-01,6501549.0
2007-01-01,3828914.0
2007-02-01,3796051.0
2007-03-01,6007397.0
2007-04-01,2320883.0
2007-05-01,3053089.0
2007-06-01,4546458.0
2007-07-01,3524320.0
2007-08-01,3673868.0
2007-09-01,4122647.0
2007-10-01,3271757.0
2007-11-01,4015735.0
2007-12-01,7397823.0
2008-01-01,3036455.0
2008-02-01,6095618.0
2008-03-01,7938098.0
2008-04-01,4055606.0
2008-05-01,5458326.0
2008-06-01,7597569.0
2008-07-01,4315315.0
2008-08-01,5254480.0
2008-09-01,5224777.0
2008-10-01,4369180.0
2008-11-01,4768736.0
2008-12-01,6545628.0
2009-01-01,3576075.0
2009-02-01,3338022.0
2009-03-01,5570907.0
2009-04-01,4874566.0
2009-05-01,4035100.0
2009-06-01,8016263.0
2009-07-01,4301181.0
2009-08-01,4689568.0
2009-09-01,7531127.0
2009-10-01,6019243.0
2009-11-01,4846909.0
2009-12-01,7188969.0
2010-01-01,4690242.0
2010-02-01,5738184.0
2010-03-01,8327163.0
2010-04-01,6644777.0
2010-05-01,5775788.0
2010-06-01,7835625.0
2010-07-01,4542501.0
2010-08-01,6055733.0
2010-09-01,9558795.0
2010-10-01,8502200.0
2010-11-01,9805391.0
2010-12-01,13626685.0
2011-01-01,11035919.0
2011-02-01,11822099.0
2011-03-01,13123948.0
2011-04-01,12088674.0
2011-05-01,11135607.0
2011-06-01,11617582.0
2011-07-01,10775886.0
2011-08-01,9706085.0
2011-09-01,12111719.0
2011-10-01,14036606.0
2011-11-01,12123136.0
2011-12-01,14140423.0
2012-01-01,13989941.0
2012-02-01,13183283.0
2012-03-01,14089361.0
2012-04-01,17000370.0
2012-05-01,14972504.0
2012-06-01,16546455.0
2012-07-01,15174734.0
2012-08-01,16622682.0
2012-09-01,16790840.0
2012-10-01,14469913.0
2012-11-01,14653382.0
2012-12-01,15257392.0
2013-01-01,16185598.0
2013-02-01,15892703.0
2013-03-01,19882851.0
2013-04-01,15589720.0
2013-05-01,16653837.0
2013-06-01,18213547.0
2013-07-01,20849214.0
2013-08-01,19205992.0
2013-09-01,20284905.0
2013-10-01,19863080.0
2013-11-01,20370853.0
2013-12-01,22385595.0
2014-01-01,24604161.0
2014-02-01,23985611.0
2014-03-01,22973912.0
2014-04-01,23730052.0
2014-05-01,23145692.0
2014-06-01,20645703.0
2014-07-01,24757398.0
2014-08-01,25030961.0
2014-09-01,28237030.0
2014-10-01,29861892.0
2014-11-01,27567261.0
2014-12-01,30085797.0
2015-01-01,28478368.0
2015-02-01,28685830.0
2015-03-01,28591497.0
2015-04-01,28560921.0
2015-05-01,29358007.0
2015-06-01,32567490.0
2015-07-01,31468898.0
2015-08-01,30497888.0
2015-09-01,31989846.0
2015-10-01,31115127.0
2015-11-01,29619968.0
2015-12-01,34070931.0
2016-01-01,31946328.0
2016-02-01,30377749.0
2016-03-01,31611072.0
2016-04-01,27130377.0
2016-05-01,27445835.0
2016-06-01,28364322.0
2016-07-01,26493336.0
2016-08-01,28157653.0
2016-09-01,30142044.0
2016-10-01,27826377.0
2016-11-01,33839483.0
2016-12-01,32938850.0
2017-01-01,31850155.0
2017-02-01,40090803.0
2017-03-01,36620328.0
2017-04-01,40522541.0
2017-05-01,34014709.0
2017-06-01,37008825.0
2017-07-01,35485236.0
2017-08-01,30833301.0
2017-09-01,34032450.0
2017-10-01,33260502.0
2017-11-01,31694712.0
2017-12-01,35937974.0
2018-01-01,34189413.0
2018-02-01,35830438.0
2018-03-01,39742982.0
2018-04-01,48571751.0
2018-05-01,42332259.0
2018-06-01,46384947.0
2018-07-01,42988361.0
2018-08-01,44499208.0
2018-09-01,46071664.0
2018-10-01,44677760.0
2018-11-01,41954991.0
2018-12-01,43753937.0
2019-01-01,47590274.0
2019-02-01,51908813.0
2019-03-01,61011087.0
2019-04-01,55625206.0
2019-05-01,53432797.0
2019-06-01,50035660.0
2019-07-01,59889173.0
2019-08-01,54478358.0
2019-09-01,50103015.0
2019-10-01,53553381.0
2019-11-01,58571883.0
2019-12-01,54020637.0
2020-01-01,53117772.0
2020-02-01,63300607.0
2020-03-01,58376924.0
2020-04-01,58663795.0
2020-05-01,57236366.0
2020-06-01,53393520.0
2020-07-01,64872901.0
2020-08-01,68377701.0
2020-09-01,64559678.0
2020-10-01,67676763.0
2020-11-01,68414753.0
2020-12-01,68592387.0
2021-01-01,75812462.0
2021-02-01,77838630.0
2021-03-01,72462024.0
2021-04-01,75388886.0
2021-05-01,75277254.0
2021-06-01,67280377.0
2021-07-01,76720702.0
2021-08-01,83522308.0
2021-09-01,88742708.0
2021-10-01,84412290.0
2021-11-01,96612312.0
2021-12-01,99214597.0
2022-01-01,93600905.0
2022-02-01,93489484.0
2022-03-01,108371891.0
2022-04-01,123540802.0
2022-05-01,122031584.0
2022-06-01,143289885.0
2022-07-01,135116557.0
2022-08-01,149318308.0
2022-09-01,142528731.0
2022-10-01,141701926.0
2022-11-01,144401740.0
2022-12-01,178701260.0
2023-01-01,161989028.0
2023-02-01,164203141.0
2023-03-01,154727656.0
2023-04-01,164125610.0
2023-05-01,177981003.0
2023-06-01,250505298.0
2023-07-01,264408585.0
2023-08-01,260244257.0
2023-09-01,262972682.0
2023-10-01,227915901.0
2023-11-01,265080944.0
2023-12-01,248865760.0
2024-01-01,208236042.0
2024-02-01,280977647.0
2024-03-01,277835481.0
2024-04-01,308020839.0
2024-05-01,287198450.0
2024-06-01,353733589.0
2024-07-01,311825260.0
2024-08-01,361964058.0
2024-09-01,339373951.0
2024-10-01,319972200.0
2024-11-01,343558224.0
2024-12-01,399589161.0
2025-01-01,347635472.0
2025-02-01,363684663.0
2025-03-01,368498169.0
2025-04-01,455931929.0
2025-05-01,400871609.0
2025-06-01,524045111.0
2025-07-01,437378148.0
2025-08-01,425275148.0
