Tarih,TP_TOP_T04
2000-01-01,15288.0
2000-02-01,9449.0
2000-03-01,12618.0
2000-04-01,12666.0
2000-05-01,15179.0
2000-06-01,20424.0
2000-07-01,22233.0
2000-08-01,22473.0
2000-09-01,24379.0
2000-10-01,19464.0
2000-11-01,18747.0
2000-12-01,16826.0
2001-01-01,13514.0
2001-02-01,11740.0
2001-03-01,13606.0
2001-04-01,15538.0
2001-05-01,29060.0
2001-06-01,21818.0
2001-07-01,27535.0
2001-08-01,29930.0
2001-09-01,30991.0
2001-10-01,25848.0
2001-11-01,21317.0
2001-12-01,22119.0
2002-01-01,17176.0
2002-02-01,14507.0
2002-03-01,16622.0
2002-04-01,25470.0
2002-05-01,26028.0
2002-06-01,32643.0
2002-07-01,31923.0
2002-08-01,31932.0
2002-09-01,30600.0
2002-10-01,33986.0
2002-11-01,21078.0
2002-12-01,22099.0
2003-01-01,22109.0
2003-02-01,20186.0
2003-03-01,19765.0
2003-04-01,24906.0
2003-05-01,22990.0
2003-06-01,21809.0
2003-07-01,23005.0
2003-08-01,23796.0
2003-09-01,26181.0
2003-10-01,24969.0
2003-11-01,25981.0
2003-12-01,8996.0
2004-01-01,10808.0
2004-02-01,10193.0
2004-03-01,11502.0
2004-04-01,10701.0
2004-05-01,14929.0
2004-06-01,15453.0
2004-07-01,18530.0
2004-08-01,21487.0
2004-09-01,17092.0
2004-10-01,17928.0
2004-11-01,11081.0
2004-12-01,10023.0
2005-01-01,8455.0
2005-02-01,7664.0
2005-03-01,7406.0
2005-04-01,7945.0
2005-05-01,16676.0
2005-06-01,14054.0
2005-07-01,16288.0
2005-08-01,16597.0
2005-09-01,15145.0
2005-10-01,12393.0
2005-11-01,7777.0
2005-12-01,6306.0
2006-01-01,6145.0
2006-02-01,4859.0
2006-03-01,10287.0
2006-04-01,5884.0
2006-05-01,22316.0
2006-06-01,16408.0
2006-07-01,11182.0
2006-08-01,20353.0
2006-09-01,13475.0
2006-10-01,19222.0
2006-11-01,9872.0
2006-12-01,10175.0
2007-01-01,11424.0
2007-02-01,14371.0
2007-03-01,11699.0
2007-04-01,9629.0
2007-05-01,14660.0
2007-06-01,20974.0
2007-07-01,12186.0
2007-08-01,13726.0
2007-09-01,9586.0
2007-10-01,9517.0
2007-11-01,6705.0
2007-12-01,5251.0
2008-01-01,5733.0
2008-02-01,5294.0
2008-03-01,16915.0
2008-04-01,5173.0
2008-05-01,8724.0
2008-06-01,7744.0
2008-07-01,12707.0
2008-08-01,10336.0
2008-09-01,10000.0
2008-10-01,5003.0
2008-11-01,6328.0
2008-12-01,3190.0
2009-01-01,3543.0
2009-02-01,4446.0
2009-03-01,4922.0
2009-04-01,3637.0
2009-05-01,6336.0
2009-06-01,5654.0
2009-07-01,4008.0
2009-08-01,7553.0
2009-09-01,3452.0
2009-10-01,4177.0
2009-11-01,6745.0
2009-12-01,3043.0
2010-01-01,2932.0
2010-02-01,3781.0
2010-03-01,1950.0
2010-04-01,8982.0
2010-05-01,5091.0
2010-06-01,5185.0
2010-07-01,5198.0
2010-08-01,4275.0
2010-09-01,4712.0
2010-10-01,4241.0
2010-11-01,6938.0
2010-12-01,2699.0
2011-01-01,10414.0
2011-02-01,7448.0
2011-03-01,3748.0
2011-04-01,3617.0
2011-05-01,7730.0
2011-06-01,3665.0
2011-07-01,4076.0
2011-08-01,6171.0
2011-09-01,6049.0
2011-10-01,2606.0
2011-11-01,4888.0
2011-12-01,4042.0
2012-01-01,1968.0
2012-02-01,2968.0
2012-03-01,4055.0
2012-04-01,2175.0
2012-05-01,5540.0
2012-06-01,5584.0
2012-07-01,3234.0
2012-08-01,1761.0
2012-09-01,2998.0
2012-10-01,5105.0
2012-11-01,1510.0
2012-12-01,5604.0
2013-01-01,2876.0
2013-02-01,1835.0
2013-03-01,3327.0
2013-04-01,4065.0
2013-05-01,4984.0
2013-06-01,4091.0
2013-07-01,2537.0
