Tarih,TP_TOP_T31
2000-01-01,311162.0
2000-02-01,606506.0
2000-03-01,617998.0
2000-04-01,463898.0
2000-05-01,86225.0
2000-06-01,77823.0
2000-07-01,75360.0
2000-08-01,196994.0
2000-09-01,205432.0
2000-10-01,210792.0
2000-11-01,249618.0
2000-12-01,220735.0
2001-01-01,232322.0
2001-02-01,318737.0
2001-03-01,340229.0
2001-04-01,112994.0
2001-05-01,225902.0
2001-06-01,295511.0
2001-07-01,302550.0
2001-08-01,685028.0
2001-09-01,683882.0
2001-10-01,683747.0
2001-11-01,761990.0
2001-12-01,568081.0
2002-01-01,1055336.0
2002-02-01,1093057.0
2002-03-01,1015325.0
2002-04-01,603724.0
2002-05-01,745696.0
2002-06-01,749670.0
2002-07-01,858585.0
2002-08-01,850142.0
2002-09-01,850166.0
2002-10-01,840908.0
2002-11-01,954863.0
2002-12-01,1041940.0
2003-01-01,1018412.0
2003-02-01,1287458.0
2003-03-01,1279699.0
2003-04-01,702455.0
2003-05-01,838238.0
2003-06-01,836024.0
2003-07-01,819793.0
2003-08-01,1174164.0
2003-09-01,1181705.0
2003-10-01,1163997.0
2003-11-01,1567351.0
2003-12-01,1574611.0
2004-01-01,1084293.0
2004-02-01,1518101.0
2004-03-01,805828.0
2004-04-01,391658.0
2004-05-01,649602.0
2004-06-01,668245.0
2004-07-01,630067.0
2004-08-01,818433.0
2004-09-01,818226.0
2004-10-01,793562.0
2004-11-01,1491911.0
2004-12-01,906544.0
2005-01-01,902029.0
2005-02-01,1645307.0
2005-03-01,1390494.0
2005-04-01,1320374.0
2005-05-01,760083.0
2005-06-01,727909.0
2005-07-01,728717.0
2005-08-01,1504838.0
2005-09-01,1514578.0
2005-10-01,1510773.0
2005-11-01,2266478.0
2005-12-01,2269027.0
2006-01-01,2226903.0
2006-02-01,2992419.0
2006-03-01,2770936.0
2006-04-01,2482538.0
2006-05-01,937320.0
2006-06-01,974789.0
2006-07-01,912385.0
2006-08-01,885169.0
2006-09-01,786041.0
2006-10-01,785929.0
2006-11-01,1131207.0
2006-12-01,1130302.0
2007-01-01,1129738.0
2007-02-01,1851507.0
2007-03-01,1679324.0
2007-04-01,946371.0
2007-05-01,626381.0
2007-06-01,624822.0
2007-07-01,463042.0
2007-08-01,1014215.0
2007-09-01,1074962.0
2007-10-01,1073995.0
2007-11-01,1607161.0
2007-12-01,1612503.0
2008-01-01,1572979.0
2008-02-01,2010777.0
2008-03-01,2011505.0
2008-04-01,483720.0
2008-05-01,755355.0
2008-06-01,738124.0
2008-07-01,735629.0
2008-08-01,1182681.0
2008-09-01,1082948.0
2008-10-01,1186871.0
2008-11-01,1841552.0
2008-12-01,1452746.0
2009-01-01,1442315.0
2009-02-01,1748900.0
2009-03-01,1746595.0
2009-04-01,546909.0
2009-05-01,1079734.0
2009-06-01,962278.0
2009-07-01,1073685.0
2009-08-01,1990702.0
2009-09-01,1428848.0
2009-10-01,1618613.0
2009-11-01,2655519.0
2009-12-01,2360937.0
2010-01-01,2706267.0
2010-02-01,3141654.0
2010-03-01,2730879.0
2010-04-01,950099.0
2010-05-01,1731673.0
2010-06-01,1522318.0
2010-07-01,1729501.0
2010-08-01,2295791.0
2010-09-01,1943126.0
2010-10-01,2297544.0
2010-11-01,3000025.0
2010-12-01,1888469.0
2011-01-01,2256987.0
2011-02-01,3041413.0
2011-03-01,2573154.0
2011-04-01,1181028.0
2011-05-01,1167358.0
2011-06-01,1057720.0
2011-07-01,1180751.0
2011-08-01,1690225.0
2011-09-01,1465603.0
2011-10-01,1707697.0
2011-11-01,2351045.0
2011-12-01,1304657.0
2012-01-01,1319597.0
2012-02-01,1899470.0
2012-03-01,1816683.0
2012-04-01,422841.0
2012-05-01,1486220.0
2012-06-01,1354665.0
2012-07-01,1509298.0
2012-08-01,2610731.0
2012-09-01,2280983.0
2012-10-01,2628830.0
2012-11-01,3929838.0
2012-12-01,3142784.0
2013-01-01,3668443.0
2013-02-01,5171864.0
2013-03-01,4437027.0
2013-04-01,1442810.0
2013-05-01,2185020.0
2013-06-01,2131938.0
2013-07-01,2188862.0
2013-08-01,1369074.0
2013-09-01,1201386.0
2013-10-01,1328021.0
2013-11-01,1725140.0
2013-12-01,1549967.0
2014-01-01,1746163.0
2014-02-01,2201379.0
2014-03-01,1988318.0
2014-04-01,1099596.0
2014-05-01,1756315.0
2014-06-01,1249744.0
2014-07-01,1427124.0
2014-08-01,3070107.0
2014-09-01,2601811.0
2014-10-01,3107188.0
2014-11-01,3659744.0
2014-12-01,2815638.0
2015-01-01,3370441.0
2015-02-01,5066712.0
2015-03-01,4429953.0
2015-04-01,578006.0
2015-05-01,692355.0
2015-06-01,603219.0
2015-07-01,662594.0
2015-08-01,1351538.0
2015-09-01,1209664.0
2015-10-01,1157840.0
2015-11-01,1406035.0
2015-12-01,1262825.0
2016-01-01,1463430.0
2016-02-01,2586830.0
2016-03-01,2305799.0
2016-04-01,2184093.0
2016-05-01,1648367.0
2016-06-01,1503297.0
2016-07-01,1736834.0
2016-08-01,3218321.0
2016-09-01,2837533.0
2016-10-01,3276850.0
2016-11-01,4255649.0
2016-12-01,3768415.0
2017-01-01,4313196.0
2017-02-01,4614484.0
2017-03-01,4046283.0
2017-04-01,4078554.0
2017-05-01,3360050.0
2017-06-01,1990176.0
2017-07-01,1993979.0
2017-08-01,3463500.0
2017-09-01,3543189.0
2017-10-01,3592533.0
2017-11-01,4058821.0
2017-12-01,4016960.0
2018-01-01,4021666.0
2018-02-01,5301639.0
2018-03-01,5310153.0
2018-04-01,583053.0
2018-05-01,1507772.0
2018-06-01,1521685.0
2018-07-01,1262559.0
2018-08-01,4386724.0
2018-09-01,2593105.0
2018-10-01,2409653.0
2018-11-01,3246778.0
2018-12-01,3756782.0
2019-01-01,3523397.0
2019-02-01,5037151.0
2019-03-01,5799269.0
2019-04-01,2534702.0
2019-05-01,808996.0
2019-06-01,875319.0
2019-07-01,934436.0
2019-08-01,2644422.0
2019-09-01,2848629.0
2019-10-01,2908269.0
2019-11-01,5430146.0
2019-12-01,5600912.0
2020-01-01,5612932.0
2020-02-01,7690757.0
2020-03-01,7898660.0
2020-04-01,7460354.0
2020-05-01,6218875.0
2020-06-01,1157770.0
2020-07-01,1136572.0
2020-08-01,8360514.0
2020-09-01,8053043.0
2020-10-01,10376642.0
2020-11-01,8152298.0
2020-12-01,7374616.0
2021-01-01,7523319.0
2021-02-01,11384082.0
2021-03-01,11591185.0
2021-04-01,1349793.0
2021-05-01,1170173.0
2021-06-01,1363089.0
2021-07-01,1363937.0
2021-08-01,2667005.0
2021-09-01,2962981.0
2021-10-01,3298987.0
2021-11-01,10016147.0
2021-12-01,4892477.0
2022-01-01,4929332.0
2022-02-01,6572413.0
2022-03-01,6885771.0
2022-04-01,3927047.0
2022-05-01,37149320.0
2022-06-01,39935467.0
2022-07-01,39176402.0
2022-08-01,45310779.0
2022-09-01,41799450.0
2022-10-01,41885583.0
2022-11-01,62654835.0
2022-12-01,62991076.0
2023-01-01,62973183.0
2023-02-01,63004043.0
2023-03-01,63324241.0
2023-04-01,58879679.0
2023-05-01,14298171.0
2023-06-01,16596914.0
2023-07-01,14807345.0
2023-08-01,21195908.0
2023-09-01,21954843.0
2023-10-01,22308748.0
2023-11-01,42429309.0
2023-12-01,43629351.0
2024-01-01,43592892.0
2024-02-01,43820259.0
2024-03-01,45329636.0
2024-04-01,35545813.0
2024-05-01,23073205.0
2024-06-01,24994920.0
2024-07-01,25090459.0
2024-08-01,26698770.0
2024-09-01,59902295.0
2024-10-01,56998648.0
2024-11-01,62411034.0
2024-12-01,64252428.0
2025-01-01,63887374.0
2025-02-01,63342705.0
2025-03-01,67508359.0
2025-04-01,58289362.0
2025-05-01,26596863.0
2025-06-01,34263321.0
2025-07-01,34900583.0
2025-08-01,71676880.0
