Tarih,TP_TOP_V41
2000-01-01,168220.0
2000-02-01,269874.0
2000-03-01,153669.0
2000-04-01,119255.0
2000-05-01,-190238.0
2000-06-01,-188521.0
2000-07-01,90854.0
2000-08-01,121446.0
2000-09-01,-132946.0
2000-10-01,-897741.0
2000-11-01,-1857328.0
2000-12-01,-3247496.0
2001-01-01,-321354.0
2001-02-01,-3447042.0
2001-03-01,-2860128.0
2001-04-01,-5148896.0
2001-05-01,-4186891.0
2001-06-01,-5163069.0
2001-07-01,-4185544.0
2001-08-01,-3472162.0
2001-09-01,-5409334.0
2001-10-01,-3446660.0
2001-11-01,-4230483.0
2001-12-01,-2288976.0
2002-01-01,613549.0
2002-02-01,597031.0
2002-03-01,1109827.0
2002-04-01,1441227.0
2002-05-01,1705704.0
2002-06-01,683760.0
2002-07-01,-603229.0
2002-08-01,114381.0
2002-09-01,-413348.0
2002-10-01,185532.0
2002-11-01,491475.0
2002-12-01,2940262.0
2003-01-01,-2710986.0
2003-02-01,-2919129.0
2003-03-01,536912.0
2003-04-01,960399.0
2003-05-01,1723905.0
2003-06-01,2429199.0
2003-07-01,3227184.0
2003-08-01,4078813.0
2003-09-01,4357624.0
2003-10-01,5019670.0
2003-11-01,5372039.0
2003-12-01,5572093.0
2004-01-01,316373.0
2004-02-01,654600.0
2004-03-01,802199.0
2004-04-01,604007.0
2004-05-01,1171046.0
2004-06-01,2242539.0
2004-07-01,3116187.0
2004-08-01,3679305.0
2004-09-01,4230649.0
2004-10-01,4654996.0
2004-11-01,5553852.0
2004-12-01,5768431.0
2005-01-01,963420.0
2005-02-01,1756383.0
2005-03-01,2096842.0
2005-04-01,2748271.0
2005-05-01,3659340.0
2005-06-01,4076920.0
2005-07-01,4812326.0
2005-08-01,5556931.0
2005-09-01,3789993.0
2005-10-01,4538675.0
2005-11-01,5257150.0
2005-12-01,5566045.0
2006-01-01,773869.0
2006-02-01,1625632.0
2006-03-01,2561029.0
2006-04-01,3378040.0
2006-05-01,3962334.0
2006-06-01,4784553.0
2006-07-01,5906955.0
2006-08-01,7315614.0
2006-09-01,8380830.0
2006-10-01,9397129.0
2006-11-01,10027571.0
2006-12-01,10825637.0
2007-01-01,1141439.0
2007-02-01,2038100.0
2007-03-01,3349531.0
2007-04-01,4538037.0
2007-05-01,6141262.0
2007-06-01,7911241.0
2007-07-01,9191557.0
2007-08-01,10318919.0
2007-09-01,11553121.0
2007-10-01,13060357.0
2007-11-01,13990275.0
2007-12-01,14531604.0
2008-01-01,1209539.0
2008-02-01,2020390.0
2008-03-01,3059057.0
2008-04-01,4824074.0
2008-05-01,6321741.0
2008-06-01,7448941.0
2008-07-01,8993510.0
2008-08-01,9908790.0
2008-09-01,10304758.0
2008-10-01,10236120.0
2008-11-01,11707900.0
2008-12-01,11834120.0
2009-01-01,1422095.0
2009-02-01,2846132.0
2009-03-01,4946122.0
2009-04-01,7200608.0
2009-05-01,8922991.0
2009-06-01,10745330.0
2009-07-01,12633519.0
2009-08-01,14012495.0
2009-09-01,15418733.0
2009-10-01,16949271.0
2009-11-01,18292366.0
2009-12-01,19723306.0
2010-01-01,2046743.0
2010-02-01,3435511.0
2010-03-01,6201779.0
2010-04-01,8468116.0
2010-05-01,10264598.0
2010-06-01,12237769.0
2010-07-01,13604552.0
2010-08-01,14893116.0
2010-09-01,16787578.0
2010-10-01,18571442.0
2010-11-01,20095218.0
2010-12-01,21896622.0
2011-01-01,1300414.0
2011-02-01,2661784.0
2011-03-01,4827115.0
2011-04-01,6309085.0
2011-05-01,7655678.0
2011-06-01,9330966.0
2011-07-01,11053147.0
2011-08-01,12029787.0
2011-09-01,14057037.0
2011-10-01,15596387.0
2011-11-01,17183819.0
2011-12-01,18806166.0
2012-01-01,2003257.0
2012-02-01,3507283.0
2012-03-01,5947636.0
2012-04-01,7551423.0
2012-05-01,9498610.0
2012-06-01,11520987.0
2012-07-01,13433476.0
2012-08-01,15069435.0
2012-09-01,16853589.0
2012-10-01,19198353.0
2012-11-01,21615212.0
2012-12-01,23355981.0
2013-01-01,2359722.0
2013-02-01,4197664.0
2013-03-01,6641195.0
2013-04-01,9016344.0
2013-05-01,11133446.0
2013-06-01,13225529.0
2013-07-01,15563770.0
2013-08-01,16642414.0
2013-09-01,18646626.0
2013-10-01,20615169.0
2013-11-01,21912648.0
2013-12-01,23353478.0
2014-01-01,1187117.0
2014-02-01,2680456.0
2014-03-01,5138390.0
2014-04-01,7039064.0
2014-05-01,9539020.0
2014-06-01,11757485.0
2014-07-01,13632380.0
2014-08-01,15560664.0
2014-09-01,17513303.0
2014-10-01,19558038.0
2014-11-01,21345723.0
2014-12-01,23126210.0
2015-01-01,2225583.0
2015-02-01,3461230.0
2015-03-01,6753521.0
2015-04-01,8159265.0
2015-05-01,10503009.0
2015-06-01,13103940.0
2015-07-01,14475428.0
2015-08-01,15291436.0
2015-09-01,17951199.0
2015-10-01,19928016.0
2015-11-01,22393580.0
2015-12-01,24293289.0
2016-01-01,2448762.0
2016-02-01,4291810.0
2016-03-01,7529263.0
2016-04-01,9989898.0
2016-05-01,13023527.0
2016-06-01,17708981.0
2016-07-01,21472772.0
2016-08-01,24841849.0
2016-09-01,27103584.0
2016-10-01,30093365.0
2016-11-01,33503039.0
2016-12-01,35971994.0
2017-01-01,3993707.0
2017-02-01,7913638.0
2017-03-01,12448168.0
2017-04-01,16314745.0
2017-05-01,19719391.0
2017-06-01,23445967.0
2017-07-01,26891534.0
2017-08-01,30667403.0
2017-09-01,34279893.0
2017-10-01,37971113.0
2017-11-01,41752534.0
2017-12-01,45158234.0
2018-01-01,3997883.0
2018-02-01,7576795.0
2018-03-01,12923350.0
2018-04-01,17654445.0
2018-05-01,22524057.0
2018-06-01,27291722.0
2018-07-01,31365333.0
2018-08-01,36488083.0
2018-09-01,38384747.0
2018-10-01,41680748.0
2018-11-01,45875766.0
2018-12-01,48410210.0
2019-01-01,2684539.0
2019-02-01,5223985.0
2019-03-01,10968322.0
2019-04-01,14413494.0
2019-05-01,17728035.0
2019-06-01,22696883.0
2019-07-01,26449017.0
2019-08-01,30487049.0
2019-09-01,33637923.0
2019-10-01,38487467.0
2019-11-01,43464357.0
2019-12-01,45029761.0
2020-01-01,7334128.0
2020-02-01,13600617.0
2020-03-01,13577937.0
2020-04-01,16222415.0
2020-05-01,22833970.0
2020-06-01,25340782.0
2020-07-01,31573528.0
2020-08-01,34575451.0
2020-09-01,37919103.0
2020-10-01,40321008.0
2020-11-01,47479179.0
2020-12-01,48318833.0
2021-01-01,4331606.0
2021-02-01,8561298.0
2021-03-01,15866915.0
2021-04-01,18485971.0
2021-05-01,20941277.0
2021-06-01,29300315.0
2021-07-01,35196332.0
2021-08-01,42727153.0
2021-09-01,50018270.0
2021-10-01,57349513.0
2021-11-01,61888770.0
2021-12-01,78399665.0
2022-01-01,19013415.0
2022-02-01,36159313.0
2022-03-01,58373006.0
2022-04-01,92744750.0
2022-05-01,123100884.0
2022-06-01,158993853.0
2022-07-01,195153606.0
2022-08-01,238006266.0
2022-09-01,270676230.0
2022-10-01,318757420.0
2022-11-01,368785823.0
2022-12-01,409445979.0
2023-01-01,38996808.0
2023-02-01,62814426.0
2023-03-01,101833826.0
2023-04-01,137342875.0
2023-05-01,180793088.0
2023-06-01,232173537.0
2023-07-01,269204658.0
2023-08-01,325161536.0
2023-09-01,413053984.0
2023-10-01,455198658.0
2023-11-01,499753061.0
2023-12-01,579525477.0
2024-01-01,28936610.0
2024-02-01,68205818.0
2024-03-01,148835218.0
2024-04-01,176650589.0
2024-05-01,215169412.0
2024-06-01,293020163.0
2024-07-01,324185382.0
2024-08-01,353564091.0
2024-09-01,427253254.0
2024-10-01,481265204.0
2024-11-01,546620962.0
2024-12-01,635583945.0
2025-01-01,45778359.0
2025-02-01,113067312.0
2025-03-01,205812324.0
2025-04-01,248858653.0
2025-05-01,308141993.0
2025-06-01,408029660.0
2025-07-01,461669132.0
2025-08-01,538610939.0
