Tarih,TP_TOP_V31
2000-01-01,-703351.0
2000-02-01,-690985.0
2000-03-01,-915429.0
2000-04-01,-813982.0
2000-05-01,-756381.0
2000-06-01,-669030.0
2000-07-01,-678932.0
2000-08-01,-739181.0
2000-09-01,-756043.0
2000-10-01,-759832.0
2000-11-01,-710901.0
2000-12-01,-555749.0
2001-01-01,-547819.0
2001-02-01,-577413.0
2001-03-01,-476466.0
2001-04-01,-2290293.0
2001-05-01,-1662752.0
2001-06-01,-1690104.0
2001-07-01,-958557.0
2001-08-01,-856228.0
2001-09-01,-879590.0
2001-10-01,-856094.0
2001-11-01,-793726.0
2001-12-01,-1280664.0
2002-01-01,-1233290.0
2002-02-01,-1193919.0
2002-03-01,-1178145.0
2002-04-01,-1202102.0
2002-05-01,-1044890.0
2002-06-01,-1034419.0
2002-07-01,-1150732.0
2002-08-01,-1132122.0
2002-09-01,-1131508.0
2002-10-01,-1130982.0
2002-11-01,-1081661.0
2002-12-01,-991523.0
2003-01-01,-990384.0
2003-02-01,-930116.0
2003-03-01,-908818.0
2003-04-01,-907715.0
2003-05-01,-850112.0
2003-06-01,-863163.0
2003-07-01,-862129.0
2003-08-01,-803755.0
2003-09-01,-796025.0
2003-10-01,-795024.0
2003-11-01,-738527.0
2003-12-01,-735221.0
2004-01-01,-662293.0
2004-02-01,-583132.0
2004-03-01,-574702.0
2004-04-01,-574465.0
2004-05-01,-2603034.0
2004-06-01,-2586649.0
2004-07-01,-2585729.0
2004-08-01,-2574195.0
2004-09-01,-2517973.0
2004-10-01,-2516587.0
2004-11-01,-2431440.0
2004-12-01,-2418784.0
2005-01-01,-2412046.0
2005-02-01,-2310351.0
2005-03-01,-2299506.0
2005-04-01,-2298717.0
2005-05-01,-2201180.0
2005-06-01,-2185562.0
2005-07-01,-2184623.0
2005-08-01,-2169583.0
2005-09-01,-2166085.0
2005-10-01,-2073752.0
2005-11-01,-1975057.0
2005-12-01,-1998329.0
2006-01-01,-1993046.0
2006-02-01,-1872279.0
2006-03-01,-1869120.0
2006-04-01,-1806395.0
2006-05-01,-1685485.0
2006-06-01,-1456682.0
2006-07-01,-1455284.0
2006-08-01,-1385953.0
2006-09-01,-1326379.0
2006-10-01,-1304855.0
2006-11-01,-1192923.0
2006-12-01,-1220801.0
2007-01-01,-1215514.0
2007-02-01,-887774.0
2007-03-01,-774483.0
2007-04-01,-708942.0
2007-05-01,-568629.0
2007-06-01,-552870.0
2007-07-01,-455619.0
2007-08-01,-385922.0
2007-09-01,-343342.0
2007-10-01,-256517.0
2007-11-01,-139576.0
2007-12-01,-6097930.0
2008-01-01,-6072624.0
2008-02-01,-6047570.0
2008-03-01,-5914653.0
2008-04-01,-5822493.0
2008-05-01,-5691460.0
2008-06-01,-5593310.0
2008-07-01,-5568411.0
2008-08-01,-5762092.0
2008-09-01,-5688711.0
2008-10-01,-5628884.0
2008-11-01,-5249398.0
2008-12-01,-5370077.0
2009-01-01,-5246142.0
2009-02-01,-5157057.0
2009-03-01,-4988125.0
2009-04-01,-4834572.0
2009-05-01,-4729364.0
2009-06-01,-4708229.0
2009-07-01,-4686103.0
2009-08-01,-4638592.0
2009-09-01,-4858848.0
2009-10-01,-4754011.0
2009-11-01,-4386439.0
2009-12-01,-4331450.0
2010-01-01,-4253736.0
2010-02-01,-4149241.0
2010-03-01,-4048579.0
2010-04-01,-3812395.0
2010-05-01,-3694961.0
2010-06-01,-3688834.0
2010-07-01,-3675049.0
2010-08-01,-3658121.0
2010-09-01,-3644978.0
2010-10-01,-3418148.0
2010-11-01,-3269976.0
2010-12-01,-3115084.0
2011-01-01,-2960879.0
2011-02-01,-2855706.0
2011-03-01,-2664813.0
2011-04-01,-2591869.0
2011-05-01,-2547578.0
2011-06-01,-2486537.0
2011-07-01,-2551918.0
2011-08-01,-2494890.0
2011-09-01,-2416162.0
2011-10-01,-2198781.0
2011-11-01,-2139221.0
2011-12-01,-2074572.0
2012-01-01,-2003623.0
2012-02-01,-1939494.0
2012-03-01,-1775435.0
2012-04-01,-1720603.0
2012-05-01,-1672378.0
2012-06-01,-1614973.0
2012-07-01,-1836996.0
2012-08-01,-1812252.0
2012-09-01,-1757763.0
2012-10-01,-1695922.0
2012-11-01,-1488806.0
2012-12-01,-1427288.0
2013-01-01,-1361873.0
2013-02-01,-1178244.0
2013-03-01,-1020359.0
2013-04-01,-1161060.0
2013-05-01,-1004152.0
2013-06-01,-1309207.0
2013-07-01,-1244017.0
2013-08-01,-1191810.0
2013-09-01,-1131972.0
2013-10-01,-1072253.0
2013-11-01,-919208.0
2013-12-01,-861663.0
2014-01-01,-798874.0
2014-02-01,-739160.0
2014-03-01,-9673785.0
2014-04-01,-9611574.0
2014-05-01,-9457328.0
2014-06-01,-9170706.0
