Tarih,TP_TOP_T10
2000-01-01,6979691.0
2000-02-01,7556545.0
2000-03-01,9688718.0
2000-04-01,9216131.0
2000-05-01,9638873.0
2000-06-01,11444054.0
2000-07-01,11557428.0
2000-08-01,12159471.0
2000-09-01,13771715.0
2000-10-01,13352681.0
2000-11-01,12482320.0
2000-12-01,15050202.0
2001-01-01,12684746.0
2001-02-01,13214860.0
2001-03-01,14009432.0
2001-04-01,12548525.0
2001-05-01,13592774.0
2001-06-01,18730970.0
2001-07-01,14563505.0
2001-08-01,15917714.0
2001-09-01,17619568.0
2001-10-01,15984588.0
2001-11-01,16563421.0
2001-12-01,16178274.0
2002-01-01,14149412.0
2002-02-01,13748810.0
2002-03-01,13950241.0
2002-04-01,12344542.0
2002-05-01,14918822.0
2002-06-01,15478973.0
2002-07-01,17430980.0
2002-08-01,16873050.0
2002-09-01,17783262.0
2002-10-01,18773042.0
2002-11-01,17086721.0
2002-12-01,18237828.0
2003-01-01,16257934.0
2003-02-01,14528660.0
2003-03-01,11437855.0
2003-04-01,11129306.0
2003-05-01,10736865.0
2003-06-01,11289688.0
2003-07-01,12145904.0
2003-08-01,13218681.0
2003-09-01,11970199.0
2003-10-01,14516416.0
2003-11-01,14962288.0
2003-12-01,16420967.0
2004-01-01,13691459.0
2004-02-01,12229231.0
2004-03-01,13798432.0
2004-04-01,13729706.0
2004-05-01,16763965.0
2004-06-01,17801825.0
2004-07-01,19442803.0
2004-08-01,22968994.0
2004-09-01,23297947.0
2004-10-01,22956630.0
2004-11-01,23912204.0
2004-12-01,25524534.0
2005-01-01,23211949.0
2005-02-01,24054622.0
2005-03-01,21290206.0
2005-04-01,21664769.0
2005-05-01,25513795.0
2005-06-01,27891510.0
2005-07-01,25413238.0
2005-08-01,29966067.0
2005-09-01,34339035.0
2005-10-01,24207073.0
2005-11-01,25553794.0
2005-12-01,32918026.0
2006-01-01,31477915.0
2006-02-01,29476446.0
2006-03-01,30022365.0
2006-04-01,26393984.0
2006-05-01,35009451.0
2006-06-01,40411372.0
2006-07-01,39069015.0
2006-08-01,40265172.0
2006-09-01,43914540.0
2006-10-01,45577059.0
2006-11-01,49180580.0
2006-12-01,50278958.0
2007-01-01,48222306.0
2007-02-01,49181195.0
2007-03-01,51094239.0
2007-04-01,49691130.0
2007-05-01,55986105.0
2007-06-01,55262419.0
2007-07-01,52980260.0
2007-08-01,51303942.0
2007-09-01,48630262.0
2007-10-01,42915798.0
2007-11-01,43984484.0
2007-12-01,50586648.0
2008-01-01,43611073.0
2008-02-01,50436971.0
2008-03-01,58841050.0
2008-04-01,50703143.0
2008-05-01,57716454.0
2008-06-01,62094979.0
2008-07-01,57840780.0
2008-08-01,57710372.0
2008-09-01,56807722.0
2008-10-01,69294841.0
2008-11-01,67616485.0
2008-12-01,74790294.0
2009-01-01,76796067.0
2009-02-01,75656154.0
2009-03-01,77840979.0
2009-04-01,75931918.0
2009-05-01,71535027.0
2009-06-01,77511317.0
2009-07-01,70974127.0
2009-08-01,70331726.0
2009-09-01,69463555.0
2009-10-01,64878007.0
2009-11-01,65404611.0
2009-12-01,65161713.0
2010-01-01,60721752.0
2010-02-01,62811878.0
2010-03-01,62682773.0
2010-04-01,52781994.0
2010-05-01,52784595.0
2010-06-01,54734810.0
2010-07-01,55600621.0
2010-08-01,55474273.0
2010-09-01,53174954.0
2010-10-01,50530413.0
2010-11-01,49966515.0
2010-12-01,51699142.0
2011-01-01,51159740.0
2011-02-01,57939783.0
2011-03-01,58704196.0
2011-04-01,53449829.0
2011-05-01,55039540.0
2011-06-01,53503727.0
2011-07-01,59646744.0
2011-08-01,63801686.0
2011-09-01,64007859.0
2011-10-01,64393887.0
2011-11-01,58306353.0
2011-12-01,66756573.0
2012-01-01,68975640.0
2012-02-01,64199524.0
2012-03-01,62482552.0
2012-04-01,64361004.0
2012-05-01,60846267.0
2012-06-01,60419535.0
2012-07-01,57653086.0
2012-08-01,57231857.0
2012-09-01,56963371.0
2012-10-01,51515991.0
2012-11-01,53027563.0
2012-12-01,59325413.0
2013-01-01,56489335.0
2013-02-01,55918411.0
2013-03-01,60245972.0
2013-04-01,56656468.0
2013-05-01,59743034.0
2013-06-01,61064648.0
2013-07-01,65253071.0
2013-08-01,66565022.0
2013-09-01,66936285.0
2013-10-01,62631808.0
2013-11-01,64168790.0
2013-12-01,69747912.0
2014-01-01,78298456.0
2014-02-01,70997666.0
2014-03-01,69044562.0
2014-04-01,66269420.0
2014-05-01,65528809.0
2014-06-01,64827586.0
2014-07-01,74358414.0
2014-08-01,69370588.0
2014-09-01,76296898.0
2014-10-01,78812610.0
2014-11-01,73907670.0
2014-12-01,77674100.0
2015-01-01,79075211.0
2015-02-01,83796081.0
2015-03-01,94923270.0
2015-04-01,98217147.0
2015-05-01,106761881.0
2015-06-01,106685089.0
2015-07-01,107461312.0
2015-08-01,118812376.0
2015-09-01,126046586.0
2015-10-01,129988745.0
2015-11-01,122551919.0
2015-12-01,96159170.0
2016-01-01,95350337.0
2016-02-01,102561792.0
2016-03-01,105614388.0
2016-04-01,101004927.0
2016-05-01,108775360.0
2016-06-01,94641071.0
2016-07-01,103777512.0
2016-08-01,96548655.0
2016-09-01,100843052.0
2016-10-01,103910921.0
2016-11-01,119716039.0
2016-12-01,130676485.0
2017-01-01,146620993.0
2017-02-01,145053217.0
2017-03-01,142002984.0
2017-04-01,153310976.0
2017-05-01,158258263.0
2017-06-01,141080781.0
2017-07-01,131953856.0
2017-08-01,124682816.0
2017-09-01,132073335.0
2017-10-01,140409582.0
2017-11-01,141568754.0
2017-12-01,157028281.0
2018-01-01,147509718.0
2018-02-01,153040189.0
2018-03-01,157913587.0
2018-04-01,159908939.0
2018-05-01,175176496.0
2018-06-01,187442336.0
2018-07-01,199644898.0
2018-08-01,294578852.0
2018-09-01,304943899.0
2018-10-01,299914844.0
2018-11-01,270232009.0
2018-12-01,260162053.0
2019-01-01,281174979.0
2019-02-01,287435651.0
2019-03-01,328324447.0
2019-04-01,345136082.0
2019-05-01,317217315.0
2019-06-01,306014296.0
2019-07-01,312396745.0
2019-08-01,318348499.0
2019-09-01,323747507.0
2019-10-01,300280204.0
2019-11-01,307120702.0
2019-12-01,321884505.0
2020-01-01,333320256.0
2020-02-01,332700690.0
2020-03-01,335590554.0
2020-04-01,359100698.0
2020-05-01,344138872.0
2020-06-01,350534831.0
2020-07-01,357285200.0
2020-08-01,390455522.0
2020-09-01,390966504.0
2020-10-01,389465342.0
2020-11-01,385609767.0
2020-12-01,362025158.0
2021-01-01,428035509.0
2021-02-01,420032837.0
2021-03-01,473340071.0
2021-04-01,462876409.0
2021-05-01,487967110.0
2021-06-01,483839268.0
2021-07-01,478036576.0
2021-08-01,489184172.0
2021-09-01,506695258.0
2021-10-01,528869395.0
2021-11-01,656593686.0
2021-12-01,720717319.0
2022-01-01,703758628.0
2022-02-01,754367342.0
2022-03-01,823463118.0
2022-04-01,821006481.0
2022-05-01,901758431.0
2022-06-01,967420015.0
2022-07-01,1039062117.0
2022-08-01,1025792802.0
2022-09-01,1091429879.0
2022-10-01,1035724724.0
2022-11-01,957898524.0
2022-12-01,935959215.0
2023-01-01,1005956887.0
2023-02-01,1003215749.0
2023-03-01,981220255.0
2023-04-01,1004394681.0
2023-05-01,1119101732.0
2023-06-01,1351021748.0
2023-07-01,1425040052.0
2023-08-01,1440866241.0
2023-09-01,1362295281.0
2023-10-01,1365384326.0
2023-11-01,1419471451.0
2023-12-01,1429569806.0
2024-01-01,1512665828.0
2024-02-01,1643222948.0
2024-03-01,1679473964.0
2024-04-01,1751387302.0
2024-05-01,1656759877.0
2024-06-01,1924755807.0
2024-07-01,1842932300.0
2024-08-01,1971849422.0
2024-09-01,1982207078.0
2024-10-01,1962896653.0
2024-11-01,1881958916.0
2024-12-01,1902845845.0
2025-01-01,1904375879.0
2025-02-01,1966293724.0
2025-03-01,2374856750.0
2025-04-01,2513556860.0
2025-05-01,2235922664.0
2025-06-01,2619957651.0
2025-07-01,2333174434.0
2025-08-01,2271638998.0
