Tarih,TP_TOP_V13
2000-01-01,1661915.0
2000-02-01,1517066.0
2000-03-01,1694997.0
2000-04-01,1475881.0
2000-05-01,990162.0
2000-06-01,1178371.0
2000-07-01,1061908.0
2000-08-01,1124492.0
2000-09-01,1229320.0
2000-10-01,1534185.0
2000-11-01,1472964.0
2000-12-01,1827460.0
2001-01-01,1797672.0
2001-02-01,1691054.0
2001-03-01,2032179.0
2001-04-01,3244205.0
2001-05-01,2301645.0
2001-06-01,2604959.0
2001-07-01,2581320.0
2001-08-01,2442100.0
2001-09-01,2730257.0
2001-10-01,2806746.0
2001-11-01,3006421.0
2001-12-01,2901370.0
2002-01-01,2917461.0
2002-02-01,3155471.0
2002-03-01,3438510.0
2002-04-01,2774528.0
2002-05-01,2659930.0
2002-06-01,3033850.0
2002-07-01,3170565.0
2002-08-01,3093852.0
2002-09-01,2971111.0
2002-10-01,2948474.0
2002-11-01,3144783.0
2002-12-01,3416683.0
2003-01-01,3566576.0
2003-02-01,3658705.0
2003-03-01,3779169.0
2003-04-01,3239534.0
2003-05-01,3151607.0
2003-06-01,3121859.0
2003-07-01,3176289.0
2003-08-01,3299326.0
2003-09-01,3682734.0
2003-10-01,3736337.0
2003-11-01,3605403.0
2003-12-01,4239779.0
2004-01-01,4263935.0
2004-02-01,4295467.0
2004-03-01,4037029.0
2004-04-01,3527747.0
2004-05-01,3447421.0
2004-06-01,3508148.0
2004-07-01,3376742.0
2004-08-01,3928318.0
2004-09-01,4496628.0
2004-10-01,4734293.0
2004-11-01,4885234.0
2004-12-01,4767553.0
2005-01-01,5254253.0
2005-02-01,5602384.0
2005-03-01,5636084.0
2005-04-01,5821847.0
2005-05-01,5014856.0
2005-06-01,5598917.0
2005-07-01,6037807.0
2005-08-01,6136654.0
2005-09-01,7041855.0
2005-10-01,7535778.0
2005-11-01,7902268.0
2005-12-01,8112325.0
2006-01-01,8406016.0
2006-02-01,8630685.0
2006-03-01,8737041.0
2006-04-01,8947029.0
2006-05-01,6137325.0
2006-06-01,5944284.0
2006-07-01,6424028.0
2006-08-01,6652512.0
2006-09-01,6964980.0
2006-10-01,7604947.0
2006-11-01,7855094.0
2006-12-01,9360959.0
2007-01-01,9626538.0
2007-02-01,9905163.0
2007-03-01,9986981.0
2007-04-01,9413512.0
2007-05-01,8701969.0
2007-06-01,9235728.0
2007-07-01,9420095.0
2007-08-01,9198417.0
2007-09-01,9983232.0
2007-10-01,10453471.0
2007-11-01,10471182.0
2007-12-01,11599600.0
2008-01-01,11969928.0
2008-02-01,11921783.0
2008-03-01,12315427.0
2008-04-01,10921257.0
2008-05-01,11128096.0
2008-06-01,11660315.0
2008-07-01,12397023.0
2008-08-01,12671709.0
2008-09-01,13166392.0
2008-10-01,13152917.0
2008-11-01,13326377.0
2008-12-01,13549445.0
2009-01-01,14173826.0
2009-02-01,14108463.0
2009-03-01,15054656.0
2009-04-01,14592582.0
2009-05-01,14468386.0
2009-06-01,15086759.0
2009-07-01,15853258.0
2009-08-01,15874511.0
2009-09-01,16401046.0
2009-10-01,17115486.0
2009-11-01,16803431.0
2009-12-01,17056646.0
2010-01-01,18283789.0
2010-02-01,18171298.0
2010-03-01,18597577.0
2010-04-01,16893998.0
2010-05-01,16187673.0
2010-06-01,16316207.0
2010-07-01,16927038.0
2010-08-01,17081623.0
2010-09-01,17023964.0
2010-10-01,18274236.0
2010-11-01,18140566.0
2010-12-01,17805367.0
2011-01-01,18159193.0
2011-02-01,18050008.0
2011-03-01,18188096.0
2011-04-01,16704542.0
2011-05-01,17010913.0
2011-06-01,17652769.0
2011-07-01,18347304.0
2011-08-01,18781749.0
2011-09-01,19236079.0
2011-10-01,19870726.0
2011-11-01,20224737.0
2011-12-01,20259820.0
2012-01-01,21389292.0
2012-02-01,21712075.0
2012-03-01,22432667.0
2012-04-01,21963594.0
2012-05-01,21915512.0
2012-06-01,23595695.0
2012-07-01,25240931.0
2012-08-01,25300260.0
2012-09-01,26461107.0
2012-10-01,28038687.0
2012-11-01,28869029.0
2012-12-01,29866591.0
2013-01-01,31262853.0
2013-02-01,31327489.0
2013-03-01,31636026.0
2013-04-01,29334302.0
2013-05-01,29595776.0
2013-06-01,29549456.0
2013-07-01,30607501.0
2013-08-01,29158947.0
2013-09-01,30149758.0
2013-10-01,31107262.0
2013-11-01,30982756.0
2013-12-01,31360006.0
2014-01-01,32772576.0
2014-02-01,32857776.0
2014-03-01,33733572.0
2014-04-01,33834293.0
2014-05-01,33964232.0
2014-06-01,34798023.0
