Tarih,TP_TOP_V22
2000-01-01,262851.0
2000-02-01,257672.0
2000-03-01,286769.0
2000-04-01,282273.0
2000-05-01,252498.0
2000-06-01,248343.0
2000-07-01,250587.0
2000-08-01,247007.0
2000-09-01,226149.0
2000-10-01,230096.0
2000-11-01,183456.0
2000-12-01,154540.0
2001-01-01,160550.0
2001-02-01,190233.0
2001-03-01,180617.0
2001-04-01,177784.0
2001-05-01,157999.0
2001-06-01,163290.0
2001-07-01,152270.0
2001-08-01,142866.0
2001-09-01,104216.0
2001-10-01,111435.0
2001-11-01,114903.0
2001-12-01,38070.0
2002-01-01,37609.0
2002-02-01,22724.0
2002-03-01,31696.0
2002-04-01,38822.0
2002-05-01,35463.0
2002-06-01,18858.0
2002-07-01,18333.0
2002-08-01,15895.0
2002-09-01,15370.0
2002-10-01,17894.0
2002-11-01,25940.0
2002-12-01,3560.0
2003-01-01,7025.0
2003-02-01,10758.0
2003-03-01,3656.0
2003-04-01,14531.0
2003-05-01,20083.0
2003-06-01,17811.0
2003-07-01,17109.0
2003-08-01,18944.0
2003-09-01,9745.0
2003-10-01,10224.0
2003-11-01,12381.0
2003-12-01,8857.0
2004-01-01,13606.0
2004-02-01,15139.0
2004-03-01,3998.0
2004-04-01,2788.0
2004-05-01,3628.0
2004-06-01,7184.0
2004-07-01,7379.0
2004-08-01,14366.0
2004-09-01,16206.0
2004-10-01,7757.0
2004-11-01,32691.0
2004-12-01,63484.0
2005-01-01,70720.0
2005-02-01,74108.0
2005-03-01,58412.0
2005-04-01,68947.0
2005-05-01,54506.0
2005-06-01,55521.0
2005-07-01,56376.0
2005-08-01,54175.0
2005-09-01,22777.0
2005-10-01,50951.0
2005-11-01,43049.0
2005-12-01,57629.0
2006-01-01,74105.0
2006-02-01,64166.0
2006-03-01,38616.0
2006-04-01,33263.0
2006-05-01,119304.0
2006-06-01,127851.0
2006-07-01,105032.0
2006-08-01,86643.0
2006-09-01,66899.0
2006-10-01,40226.0
2006-11-01,39287.0
2006-12-01,62463.0
2007-01-01,76914.0
2007-02-01,75782.0
2007-03-01,42972.0
2007-04-01,56490.0
2007-05-01,44338.0
2007-06-01,35634.0
2007-07-01,24964.0
2007-08-01,24291.0
2007-09-01,33476.0
2007-10-01,39654.0
2007-11-01,38805.0
2007-12-01,37582.0
2008-01-01,38226.0
