Tarih,TP_TOP_T13
2000-01-01,682458.0
2000-02-01,950441.0
2000-03-01,981833.0
2000-04-01,999412.0
2000-05-01,1017257.0
2000-06-01,1196079.0
2000-07-01,893226.0
2000-08-01,1094940.0
2000-09-01,1181180.0
2000-10-01,962080.0
2000-11-01,991171.0
2000-12-01,1750147.0
2001-01-01,1599044.0
2001-02-01,3686783.0
2001-03-01,5332725.0
2001-04-01,7141784.0
2001-05-01,6917518.0
2001-06-01,6730814.0
2001-07-01,6406538.0
2001-08-01,5286792.0
2001-09-01,6080004.0
2001-10-01,6989340.0
2001-11-01,7132292.0
2001-12-01,8531234.0
2002-01-01,7510090.0
2002-02-01,7437806.0
2002-03-01,7882124.0
2002-04-01,7039020.0
2002-05-01,7984492.0
2002-06-01,8783469.0
2002-07-01,8661176.0
2002-08-01,7348798.0
2002-09-01,7888726.0
2002-10-01,7484110.0
2002-11-01,7706218.0
2002-12-01,8510475.0
2003-01-01,9742820.0
2003-02-01,9966962.0
2003-03-01,10486006.0
2003-04-01,9238596.0
2003-05-01,7301801.0
2003-06-01,7556366.0
2003-07-01,8370057.0
2003-08-01,7447596.0
2003-09-01,10651057.0
2003-10-01,8316606.0
2003-11-01,5591729.0
2003-12-01,8814009.0
2004-01-01,4430209.0
2004-02-01,7352365.0
2004-03-01,6694836.0
2004-04-01,6835633.0
2004-05-01,3628218.0
2004-06-01,6310862.0
2004-07-01,4548243.0
2004-08-01,4414522.0
2004-09-01,5026886.0
2004-10-01,4491442.0
2004-11-01,2114882.0
2004-12-01,4164200.0
2005-01-01,3440518.0
2005-02-01,1504683.0
2005-03-01,3629779.0
2005-04-01,3728555.0
2005-05-01,2188122.0
2005-06-01,4161534.0
2005-07-01,6089494.0
2005-08-01,3338388.0
2005-09-01,2234411.0
2005-10-01,3786216.0
2005-11-01,8734928.0
2005-12-01,5951300.0
2006-01-01,7300200.0
2006-02-01,9248250.0
2006-03-01,12180800.0
2006-04-01,6743150.0
2006-05-01,7853100.0
2006-06-01,4909450.0
2006-07-01,2639000.0
2006-08-01,1381724.0
2006-09-01,3297294.0
2006-10-01,3089850.0
2006-11-01,2714470.0
2006-12-01,1901850.0
2007-01-01,5130120.0
2007-02-01,1534250.0
2007-03-01,2483250.0
2007-04-01,4746000.0
2007-05-01,4966600.0
2007-06-01,4638550.0
2007-07-01,4722100.0
2007-08-01,4750200.0
2007-09-01,7206500.0
2007-10-01,8202400.0
2007-11-01,5000100.0
2007-12-01,2777750.0
2008-01-01,7337100.0
2008-02-01,3917200.0
2008-03-01,5459300.0
2008-04-01,8767500.0
2008-05-01,2937574.0
2008-06-01,1715969.0
2008-07-01,3760200.0
2008-08-01,3367445.0
2008-09-01,11959400.0
2008-10-01,7703756.0
2008-11-01,7602538.0
2008-12-01,9945398.0
2009-01-01,9001483.0
2009-02-01,7600698.0
2009-03-01,11831967.0
2009-04-01,7100382.0
2009-05-01,5236507.0
2009-06-01,7773218.0
2009-07-01,9416222.0
2009-08-01,7365674.0
2009-09-01,10859431.0
2009-10-01,6445052.0
2009-11-01,10110850.0
2009-12-01,12204926.0
2010-01-01,8744666.0
2010-02-01,11112652.0
2010-03-01,12509256.0
2010-04-01,8154471.0
2010-05-01,7594971.0
2010-06-01,8418774.0
2010-07-01,7433610.0
2010-08-01,3529100.0
2010-09-01,6237300.0
2010-10-01,3368446.0
2010-11-01,1799600.0
2010-12-01,1087770.0
2011-01-01,13000.0
2011-02-01,38000.0
2011-03-01,29708.0
2011-04-01,71591.0
2011-05-01,97700.0
2011-06-01,150806.0
2011-07-01,147205.0
2011-08-01,438900.0
2011-09-01,458800.0
2011-10-01,226795.0
2011-11-01,517133.0
2011-12-01,1589863.0
2012-01-01,291126.0
2012-02-01,1239626.0
2012-03-01,862284.0
2012-04-01,753701.0
2012-05-01,1023169.0
2012-06-01,880732.0
2012-07-01,813028.0
2012-08-01,1152007.0
2012-09-01,1337307.0
2012-10-01,2549762.0
2012-11-01,2663645.0
2012-12-01,3463609.0
2013-01-01,3145553.0
2013-02-01,4172946.0
2013-03-01,3683259.0
2013-04-01,3149890.0
2013-05-01,2058320.0
2013-06-01,1728766.0
2013-07-01,1864026.0
2013-08-01,1404945.0
2013-09-01,1789077.0
2013-10-01,2009249.0
2013-11-01,1497789.0
2013-12-01,2213213.0
2014-01-01,2237758.0
2014-02-01,1677370.0
2014-03-01,1579095.0
2014-04-01,1691267.0
2014-05-01,1161057.0
2014-06-01,2461950.0
2014-07-01,2232924.0
2014-08-01,2337326.0
2014-09-01,974589.0
2014-10-01,936414.0
2014-11-01,1110413.0
2014-12-01,883536.0
2015-01-01,738386.0
2015-02-01,901040.0
2015-03-01,1121253.0
2015-04-01,1705829.0
2015-05-01,1740962.0
2015-06-01,1962591.0
2015-07-01,2157426.0
2015-08-01,1786880.0
2015-09-01,1977443.0
2015-10-01,2491437.0
2015-11-01,2221994.0
2015-12-01,2004775.0
2016-01-01,3781525.0
2016-02-01,3592172.0
2016-03-01,3699906.0
2016-04-01,3582513.0
2016-05-01,4512148.0
2016-06-01,1770844.0
2016-07-01,2464862.0
2016-08-01,2467047.0
2016-09-01,2628490.0
2016-10-01,3483396.0
2016-11-01,3145077.0
2016-12-01,2029195.0
2017-01-01,13116486.0
2017-02-01,9205688.0
2017-03-01,10560937.0
2017-04-01,8501359.0
2017-05-01,8332143.0
2017-06-01,5757059.0
2017-07-01,5249788.0
2017-08-01,4894558.0
2017-09-01,5724121.0
2017-10-01,8367653.0
2017-11-01,13743477.0
2017-12-01,9558919.0
2018-01-01,8380572.0
2018-02-01,9083993.0
2018-03-01,10473513.0
2018-04-01,9968888.0
2018-05-01,6764317.0
2018-06-01,6539971.0
2018-07-01,8401706.0
2018-08-01,5054118.0
2018-09-01,5230219.0
2018-10-01,2500109.0
2018-11-01,2583158.0
2018-12-01,2748962.0
2019-01-01,4812978.0
2019-02-01,5946663.0
2019-03-01,1513754.0
2019-04-01,1598298.0
2019-05-01,2463933.0
2019-06-01,1491440.0
2019-07-01,3160944.0
2019-08-01,2791174.0
2019-09-01,2179293.0
2019-10-01,1203586.0
2019-11-01,1025693.0
2019-12-01,794146.0
2020-01-01,2425533.0
2020-02-01,2918172.0
2020-03-01,997213.0
2020-04-01,1804370.0
2020-05-01,2378459.0
2020-06-01,3177060.0
2020-07-01,3132221.0
2020-08-01,2813396.0
2020-09-01,4179120.0
2020-10-01,3190382.0
2020-11-01,2451752.0
2020-12-01,7493675.0
2021-01-01,4485761.0
2021-02-01,4098360.0
2021-03-01,3723433.0
2021-04-01,3226221.0
2021-05-01,3547617.0
2021-06-01,3578547.0
2021-07-01,3449698.0
2021-08-01,2388575.0
2021-09-01,2536080.0
2021-10-01,3731987.0
2021-11-01,31330559.0
2021-12-01,15049409.0
2022-01-01,20518599.0
