Tarih,TP_TOP_V14
2000-01-01,26310.0
2000-02-01,25076.0
2000-03-01,28331.0
2000-04-01,26747.0
2000-05-01,28546.0
2000-06-01,30587.0
2000-07-01,34449.0
2000-08-01,45738.0
2000-09-01,45456.0
2000-10-01,43471.0
2000-11-01,44446.0
2000-12-01,42672.0
2001-01-01,36397.0
2001-02-01,40499.0
2001-03-01,57697.0
2001-04-01,59791.0
2001-05-01,60383.0
2001-06-01,65780.0
2001-07-01,63070.0
2001-08-01,64406.0
2001-09-01,70695.0
2001-10-01,70140.0
2001-11-01,67815.0
2001-12-01,60382.0
2002-01-01,56511.0
2002-02-01,57000.0
2002-03-01,54832.0
2002-04-01,56684.0
2002-05-01,60256.0
2002-06-01,68434.0
2002-07-01,86102.0
2002-08-01,81113.0
2002-09-01,85068.0
2002-10-01,82979.0
2002-11-01,90249.0
2002-12-01,97860.0
2003-01-01,98683.0
2003-02-01,94211.0
2003-03-01,95611.0
2003-04-01,89777.0
2003-05-01,84402.0
2003-06-01,86337.0
2003-07-01,80452.0
2003-08-01,72653.0
2003-09-01,72865.0
2003-10-01,80110.0
2003-11-01,78257.0
2003-12-01,106498.0
2004-01-01,96833.0
2004-02-01,120905.0
2004-03-01,110454.0
2004-04-01,120926.0
2004-05-01,121153.0
2004-06-01,121310.0
2004-07-01,127801.0
2004-08-01,125670.0
2004-09-01,146014.0
2004-10-01,147348.0
2004-11-01,142664.0
2004-12-01,155485.0
2005-01-01,153454.0
2005-02-01,158639.0
2005-03-01,161351.0
2005-04-01,166100.0
2005-05-01,163196.0
2005-06-01,166736.0
2005-07-01,160069.0
2005-08-01,164301.0
2005-09-01,163701.0
2005-10-01,158725.0
2005-11-01,159902.0
2005-12-01,185370.0
2006-01-01,179553.0
2006-02-01,169963.0
2006-03-01,173867.0
2006-04-01,180069.0
2006-05-01,203962.0
2006-06-01,213739.0
2006-07-01,212180.0
2006-08-01,229377.0
2006-09-01,236400.0
2006-10-01,244067.0
2006-11-01,256118.0
2006-12-01,288924.0
2007-01-01,285284.0
2007-02-01,285784.0
2007-03-01,296542.0
2007-04-01,292589.0
2007-05-01,286348.0
2007-06-01,295577.0
2007-07-01,297003.0
2007-08-01,298860.0
2007-09-01,299709.0
2007-10-01,281570.0
2007-11-01,289401.0
2007-12-01,378928.0
2008-01-01,364932.0
2008-02-01,335067.0
2008-03-01,357391.0
2008-04-01,323745.0
2008-05-01,290518.0
2008-06-01,269802.0
2008-07-01,231796.0
2008-08-01,220758.0
2008-09-01,232628.0
2008-10-01,243858.0
2008-11-01,233136.0
2008-12-01,218352.0
2009-01-01,202646.0
2009-02-01,193847.0
2009-03-01,197314.0
2009-04-01,172788.0
2009-05-01,157105.0
2009-06-01,141540.0
2009-07-01,123090.0
2009-08-01,113543.0
2009-09-01,102962.0
2009-10-01,93342.0
2009-11-01,85738.0
2009-12-01,95800.0
2010-01-01,88773.0
2010-02-01,80003.0
2010-03-01,80733.0
2010-04-01,76016.0
2010-05-01,75152.0
2010-06-01,84963.0
2010-07-01,95397.0
2010-08-01,101117.0
2010-09-01,95238.0
2010-10-01,108587.0
2010-11-01,103442.0
2010-12-01,123976.0
2011-01-01,122962.0
2011-02-01,117310.0
2011-03-01,112708.0
2011-04-01,106300.0
2011-05-01,103150.0
2011-06-01,108687.0
2011-07-01,111711.0
2011-08-01,108882.0
2011-09-01,117767.0
2011-10-01,738295.0
2011-11-01,768407.0
2011-12-01,825340.0
2012-01-01,770052.0
2012-02-01,378958.0
2012-03-01,378867.0
2012-04-01,366980.0
2012-05-01,376139.0
2012-06-01,369173.0
2012-07-01,383339.0
2012-08-01,376347.0
2012-09-01,364605.0
2012-10-01,364397.0
2012-11-01,362531.0
2012-12-01,362485.0
2013-01-01,359749.0
2013-02-01,364184.0
2013-03-01,375312.0
2013-04-01,369252.0
2013-05-01,374060.0
2013-06-01,379777.0
2013-07-01,393655.0
2013-08-01,412985.0
2013-09-01,414653.0
2013-10-01,422273.0
2013-11-01,421600.0
2013-12-01,459994.0
2014-01-01,578002.0
2014-02-01,565952.0
2014-03-01,536740.0
2014-04-01,510372.0
2014-05-01,509735.0
2014-06-01,506717.0
2014-07-01,396970.0
2014-08-01,542713.0
2014-09-01,564526.0
2014-10-01,543248.0
2014-11-01,561560.0
2014-12-01,615873.0
2015-01-01,639008.0
2015-02-01,581921.0
2015-03-01,597459.0
2015-04-01,588326.0
2015-05-01,583076.0
2015-06-01,583905.0
2015-07-01,599137.0
2015-08-01,541487.0
2015-09-01,557629.0
2015-10-01,524207.0
2015-11-01,526322.0
2015-12-01,528710.0
2016-01-01,634267.0
2016-02-01,623619.0
2016-03-01,607399.0
2016-04-01,599217.0
2016-05-01,603270.0
2016-06-01,590732.0
2016-07-01,597626.0
2016-08-01,612525.0
2016-09-01,613813.0
2016-10-01,190913.0
2016-11-01,187153.0
2016-12-01,185987.0
2017-01-01,71670.0
2017-02-01,117237.0
2017-03-01,112060.0
2017-04-01,107407.0
2017-05-01,101597.0
2017-06-01,97464.0
2017-07-01,94201.0
2017-08-01,39734.0
2017-09-01,37616.0
2017-10-01,34848.0
2017-11-01,33536.0
2017-12-01,36668.0
2018-01-01,27996.0
2018-02-01,25967.0
2018-03-01,24962.0
2018-04-01,21901.0
2018-05-01,20859.0
2018-06-01,233053.0
2018-07-01,231250.0
2018-08-01,240879.0
2018-09-01,24853.0
2018-10-01,65371.0
2018-11-01,72675.0
2018-12-01,77085.0
2019-01-01,9883504.0
2019-02-01,9925986.0
2019-03-01,10088175.0
2019-04-01,9985270.0
2019-05-01,10047088.0
2019-06-01,10017073.0
2019-07-01,10027628.0
2019-08-01,10034076.0
2019-09-01,9967873.0
2019-10-01,10013286.0
2019-11-01,10043259.0
2019-12-01,10232739.0
2020-01-01,10466965.0
2020-02-01,10555541.0
2020-03-01,10653544.0
2020-04-01,10755696.0
2020-05-01,10699043.0
2020-06-01,10733672.0
2020-07-01,10772702.0
2020-08-01,10721794.0
2020-09-01,10691341.0
2020-10-01,10706158.0
2020-11-01,10671289.0
2020-12-01,10663727.0
2021-01-01,10871565.0
2021-02-01,10929207.0
2021-03-01,10921847.0
2021-04-01,10886459.0
2021-05-01,10900248.0
2021-06-01,10802191.0
2021-07-01,10737968.0
2021-08-01,10741054.0
2021-09-01,10798290.0
2021-10-01,11257103.0
2021-11-01,11425884.0
2021-12-01,11630224.0
2022-01-01,11952282.0
2022-02-01,12022479.0
2022-03-01,12300610.0
2022-04-01,12442877.0
2022-05-01,12737376.0
2022-06-01,13259399.0
2022-07-01,13551551.0
2022-08-01,13719981.0
2022-09-01,14022501.0
2022-10-01,14241426.0
2022-11-01,15101301.0
2022-12-01,15926446.0
2023-01-01,17926087.0
2023-02-01,18781212.0
2023-03-01,19541617.0
2023-04-01,24032338.0
2023-05-01,23854936.0
2023-06-01,24632753.0
2023-07-01,25235994.0
2023-08-01,26303697.0
2023-09-01,26937259.0
2023-10-01,27698648.0
2023-11-01,28090612.0
2023-12-01,28874769.0
2024-01-01,31446241.0
2024-02-01,32948870.0
2024-03-01,34727851.0
2024-04-01,35823421.0
2024-05-01,37481934.0
2024-06-01,38789131.0
2024-07-01,39834317.0
2024-08-01,42799957.0
2024-09-01,43484068.0
2024-10-01,44210978.0
2024-11-01,45483167.0
2024-12-01,47049079.0
2025-01-01,50587555.0
2025-02-01,52816346.0
2025-03-01,55174029.0
2025-04-01,57755227.0
2025-05-01,59669172.0
2025-06-01,64166060.0
2025-07-01,66211228.0
2025-08-01,68075613.0
