Tarih,TP_TOP_T09
2000-01-01,265434.0
2000-02-01,257976.0
2000-03-01,273212.0
2000-04-01,293128.0
2000-05-01,301587.0
2000-06-01,355500.0
2000-07-01,380339.0
2000-08-01,342934.0
2000-09-01,343468.0
2000-10-01,409989.0
2000-11-01,396612.0
2000-12-01,364795.0
2001-01-01,340511.0
2001-02-01,504149.0
2001-03-01,992965.0
2001-04-01,992464.0
2001-05-01,748481.0
2001-06-01,843954.0
2001-07-01,975192.0
2001-08-01,895062.0
2001-09-01,868785.0
2001-10-01,1148365.0
2001-11-01,1127493.0
2001-12-01,1541239.0
2002-01-01,1039696.0
2002-02-01,1093721.0
2002-03-01,1145568.0
2002-04-01,1153296.0
2002-05-01,1160727.0
2002-06-01,1298919.0
2002-07-01,1227789.0
2002-08-01,1087086.0
2002-09-01,1070535.0
2002-10-01,1020570.0
2002-11-01,861541.0
2002-12-01,1938023.0
2003-01-01,1041049.0
2003-02-01,1009551.0
2003-03-01,1416064.0
2003-04-01,1166064.0
2003-05-01,1032487.0
2003-06-01,1071673.0
2003-07-01,763941.0
2003-08-01,689524.0
2003-09-01,1181842.0
2003-10-01,761544.0
2003-11-01,765328.0
2003-12-01,1255760.0
2004-01-01,821298.0
2004-02-01,672702.0
2004-03-01,797046.0
2004-04-01,593839.0
2004-05-01,701502.0
2004-06-01,1397658.0
2004-07-01,770496.0
2004-08-01,795452.0
2004-09-01,1443679.0
2004-10-01,1265373.0
2004-11-01,1416904.0
2004-12-01,1329129.0
2005-01-01,984634.0
2005-02-01,1040159.0
2005-03-01,1064858.0
2005-04-01,1180871.0
2005-05-01,1169128.0
2005-06-01,779719.0
2005-07-01,872330.0
2005-08-01,821340.0
2005-09-01,822085.0
2005-10-01,406039.0
2005-11-01,413604.0
2005-12-01,282138.0
2006-01-01,270797.0
2006-02-01,843573.0
2006-03-01,333123.0
2006-04-01,1055623.0
2006-05-01,147301.0
2006-06-01,576415.0
2006-07-01,353325.0
2006-08-01,179521.0
2006-09-01,884064.0
2006-10-01,1069077.0
2006-11-01,1822518.0
2006-12-01,926008.0
2007-01-01,1471658.0
2007-02-01,189006.0
2007-03-01,1352240.0
2007-04-01,620262.0
2007-05-01,679212.0
2007-06-01,422131.0
2007-07-01,1036042.0
2007-08-01,1114855.0
2007-09-01,922173.0
2007-10-01,951333.0
2007-11-01,771485.0
2007-12-01,946982.0
2008-01-01,1017967.0
2008-02-01,1117045.0
2008-03-01,934619.0
2008-04-01,685188.0
2008-05-01,309173.0
2008-06-01,805072.0
2008-07-01,699810.0
2008-08-01,259461.0
2008-09-01,1195501.0
2008-10-01,1008819.0
2008-11-01,1217584.0
2008-12-01,1234262.0
2009-01-01,1719608.0
2009-02-01,1810160.0
2009-03-01,1925609.0
2009-04-01,811958.0
2009-05-01,275377.0
2009-06-01,1375897.0
2009-07-01,225640.0
2009-08-01,252043.0
2009-09-01,1075772.0
2009-10-01,321828.0
2009-11-01,277675.0
2009-12-01,987527.0
2010-01-01,295012.0
2010-02-01,279723.0
2010-03-01,981153.0
2010-04-01,371477.0
2010-05-01,444196.0
2010-06-01,1132144.0
2010-07-01,570699.0
2010-08-01,196533.0
2010-09-01,1032018.0
2010-10-01,184810.0
2010-11-01,233695.0
2010-12-01,731323.0
2011-01-01,237219.0
2011-02-01,579203.0
2011-03-01,868460.0
2011-04-01,728036.0
2011-05-01,4107422.0
2011-06-01,5822198.0
2011-07-01,5102425.0
2011-08-01,4738482.0
2011-09-01,6152738.0
2011-10-01,3623287.0
2011-11-01,5105844.0
2011-12-01,2681122.0
2012-01-01,2473680.0
2012-02-01,2615150.0
2012-03-01,4474192.0
2012-04-01,2420842.0
2012-05-01,3389224.0
2012-06-01,1706910.0
2012-07-01,1943850.0
2012-08-01,3531541.0
2012-09-01,4341732.0
2012-10-01,5095391.0
2012-11-01,3135601.0
2012-12-01,2793994.0
2013-01-01,2523222.0
2013-02-01,2096343.0
2013-03-01,1934396.0
2013-04-01,3355560.0
2013-05-01,2094885.0
2013-06-01,2130891.0
2013-07-01,1856939.0
2013-08-01,3440220.0
2013-09-01,1552213.0
2013-10-01,1990765.0
2013-11-01,3369592.0
2013-12-01,2028524.0
2014-01-01,2264363.0
2014-02-01,2123032.0
2014-03-01,2524138.0
2014-04-01,2195094.0
2014-05-01,1055260.0
2014-06-01,1090322.0
2014-07-01,1162743.0
2014-08-01,1049630.0
2014-09-01,1373003.0
2014-10-01,1616068.0
2014-11-01,2253521.0
2014-12-01,1108723.0
