Tarih,TP_TOP_T22
2017-09-01,4260691.0
2017-10-01,4480017.0
2017-11-01,4526971.0
2017-12-01,4378705.0
2018-01-01,4348792.0
2018-02-01,4417724.0
2018-03-01,4616152.0
2018-04-01,4693990.0
2018-05-01,5014808.0
2018-06-01,5012060.0
2018-07-01,5199253.0
2018-08-01,5845382.0
2018-09-01,5429660.0
2018-10-01,5012409.0
2018-11-01,4681157.0
2018-12-01,4656787.0
2019-01-01,4613656.0
2019-02-01,4643526.0
2019-03-01,7622770.0
2019-04-01,7952108.0
2019-05-01,7827332.0
2019-06-01,7626760.0
2019-07-01,7274159.0
2019-08-01,7430123.0
2019-09-01,7180673.0
2019-10-01,7329755.0
2019-11-01,7367164.0
2019-12-01,7624711.0
2020-01-01,7911491.0
2020-02-01,8293452.0
2020-03-01,8786292.0
2020-04-01,9233653.0
2020-05-01,9274040.0
2020-06-01,9524356.0
2020-07-01,10232654.0
2020-08-01,11033236.0
2020-09-01,11471002.0
2020-10-01,12111637.0
2020-11-01,12038995.0
2020-12-01,11878799.0
2021-01-01,12208616.0
2021-02-01,12952901.0
2021-03-01,14579225.0
2021-04-01,15536290.0
2021-05-01,16233247.0
2021-06-01,16088704.0
2021-07-01,16189709.0
2021-08-01,16566165.0
2021-09-01,17813726.0
2021-10-01,19453622.0
2021-11-01,24968484.0
2021-12-01,25923161.0
2022-01-01,26682646.0
2022-02-01,28446501.0
2022-03-01,30931340.0
2022-04-01,31482638.0
2022-05-01,34486555.0
2022-06-01,35560227.0
2022-07-01,37198714.0
2022-08-01,37462302.0
2022-09-01,38288990.0
2022-10-01,40432357.0
2022-11-01,42796387.0
2022-12-01,49318828.0
2023-01-01,52844364.0
2023-02-01,56725259.0
2023-03-01,63038800.0
2023-04-01,72201302.0
2023-05-01,84474302.0
2023-06-01,93272074.0
2023-07-01,99233833.0
2023-08-01,103683534.0
2023-09-01,107991707.0
2023-10-01,112095702.0
2023-11-01,114921770.0
2023-12-01,117534984.0
2024-01-01,118726709.0
2024-02-01,121826215.0
2024-03-01,126567525.0
2024-04-01,126563206.0
2024-05-01,127570588.0
2024-06-01,127700745.0
2024-07-01,128702398.0
2024-08-01,132640643.0
2024-09-01,135460287.0
2024-10-01,134983513.0
2024-11-01,137584906.0
2024-12-01,142567639.0
2025-01-01,145597408.0
2025-02-01,151605127.0
2025-03-01,172732793.0
2025-04-01,185386315.0
2025-05-01,204157853.0
2025-06-01,215513770.0
2025-07-01,225461368.0
2025-08-01,238369147.0
