Tarih,TP_TOP_V25
2000-01-01,134034.0
2000-02-01,130834.0
2000-03-01,138271.0
2000-04-01,137107.0
2000-05-01,163390.0
2000-06-01,143921.0
2000-07-01,163736.0
2000-08-01,191146.0
2000-09-01,152875.0
2000-10-01,171601.0
2000-11-01,184077.0
2000-12-01,230718.0
2001-01-01,142600.0
2001-02-01,227063.0
2001-03-01,189923.0
2001-04-01,237422.0
2001-05-01,222342.0
2001-06-01,250604.0
2001-07-01,282073.0
2001-08-01,316621.0
2001-09-01,354586.0
2001-10-01,329867.0
2001-11-01,296236.0
2001-12-01,231934.0
2002-01-01,245143.0
2002-02-01,320388.0
2002-03-01,251922.0
2002-04-01,272384.0
2002-05-01,247745.0
2002-06-01,331715.0
2002-07-01,455235.0
2002-08-01,481825.0
2002-09-01,460622.0
2002-10-01,577388.0
2002-11-01,480149.0
2002-12-01,406643.0
2003-01-01,504328.0
2003-02-01,501509.0
2003-03-01,472379.0
2003-04-01,498389.0
2003-05-01,428442.0
2003-06-01,446714.0
2003-07-01,463933.0
2003-08-01,449940.0
2003-09-01,507775.0
2003-10-01,526964.0
2003-11-01,619068.0
2003-12-01,441117.0
2004-01-01,456325.0
2004-02-01,415863.0
2004-03-01,545518.0
2004-04-01,460692.0
2004-05-01,484183.0
2004-06-01,475732.0
2004-07-01,459731.0
2004-08-01,535143.0
2004-09-01,522660.0
2004-10-01,590226.0
2004-11-01,571736.0
2004-12-01,393783.0
2005-01-01,531572.0
2005-02-01,451136.0
2005-03-01,439452.0
2005-04-01,492444.0
2005-05-01,535014.0
2005-06-01,582912.0
2005-07-01,603192.0
2005-08-01,653627.0
2005-09-01,575930.0
2005-10-01,652242.0
2005-11-01,582360.0
2005-12-01,415880.0
2006-01-01,553648.0
2006-02-01,630497.0
2006-03-01,549100.0
2006-04-01,507603.0
2006-05-01,603820.0
2006-06-01,663152.0
2006-07-01,797543.0
2006-08-01,681431.0
2006-09-01,657601.0
2006-10-01,1011219.0
2006-11-01,854134.0
2006-12-01,563632.0
2007-01-01,865038.0
2007-02-01,996181.0
2007-03-01,692204.0
2007-04-01,858682.0
2007-05-01,861909.0
2007-06-01,891679.0
2007-07-01,1209211.0
2007-08-01,877375.0
2007-09-01,743597.0
2007-10-01,956355.0
2007-11-01,727473.0
2007-12-01,516688.0
2008-01-01,583974.0
2008-02-01,661390.0
2008-03-01,800039.0
2008-04-01,762965.0
2008-05-01,607842.0
2008-06-01,844046.0
2008-07-01,796063.0
2008-08-01,1689057.0
2008-09-01,1543881.0
2008-10-01,1541974.0
2008-11-01,678559.0
2008-12-01,496661.0
2009-01-01,481628.0
2009-02-01,450318.0
2009-03-01,454480.0
2009-04-01,543046.0
2009-05-01,642481.0
2009-06-01,516588.0
2009-07-01,497774.0
2009-08-01,465838.0
2009-09-01,531762.0
2009-10-01,455563.0
2009-11-01,744960.0
2009-12-01,275553.0
2010-01-01,459534.0
2010-02-01,433396.0
2010-03-01,422262.0
2010-04-01,470384.0
2010-05-01,569663.0
2010-06-01,591397.0
2010-07-01,552905.0
2010-08-01,646952.0
2010-09-01,574197.0
2010-10-01,734112.0
2010-11-01,781857.0
2010-12-01,294099.0
2011-01-01,1009467.0
2011-02-01,682138.0
2011-03-01,644987.0
2011-04-01,601514.0
2011-05-01,643152.0
2011-06-01,791080.0
2011-07-01,774880.0
2011-08-01,929925.0
2011-09-01,659597.0
2011-10-01,847719.0
2011-11-01,728157.0
2011-12-01,579463.0
2012-01-01,955519.0
2012-02-01,755324.0
2012-03-01,645483.0
2012-04-01,845430.0
2012-05-01,794773.0
2012-06-01,698762.0
2012-07-01,617394.0
2012-08-01,696657.0
2012-09-01,758019.0
2012-10-01,1010695.0
2012-11-01,714114.0
2012-12-01,487256.0
2013-01-01,673364.0
2013-02-01,695552.0
2013-03-01,560065.0
2013-04-01,820503.0
2013-05-01,671798.0
2013-06-01,797150.0
2013-07-01,707922.0
2013-08-01,1068973.0
2013-09-01,1022725.0
2013-10-01,795582.0
2013-11-01,699642.0
2013-12-01,449672.0
2014-01-01,841522.0
2014-02-01,869707.0
2014-03-01,1055836.0
2014-04-01,909468.0
2014-05-01,648661.0
2014-06-01,961411.0
2014-07-01,1301168.0
2014-08-01,829777.0
2014-09-01,915762.0
2014-10-01,709580.0
2014-11-01,944376.0
2014-12-01,594115.0
2015-01-01,768626.0
2015-02-01,867972.0
2015-03-01,1097943.0
2015-04-01,1063439.0
2015-05-01,750609.0
2015-06-01,955331.0
2015-07-01,738590.0
2015-08-01,1150102.0
2015-09-01,886668.0
2015-10-01,1010658.0
2015-11-01,1101786.0
2015-12-01,1375281.0
2016-01-01,851944.0
2016-02-01,841387.0
2016-03-01,907621.0
2016-04-01,905806.0
2016-05-01,1654663.0
2016-06-01,2148064.0
2016-07-01,1309022.0
2016-08-01,1186939.0
2016-09-01,1111331.0
2016-10-01,1999850.0
2016-11-01,1221154.0
2016-12-01,1268264.0
2017-01-01,1382599.0
2017-02-01,2250808.0
2017-03-01,1359103.0
2017-04-01,1598101.0
2017-05-01,1620891.0
2017-06-01,1927665.0
2017-07-01,1550134.0
2017-08-01,1500080.0
2017-09-01,1174296.0
2017-10-01,1792140.0
2017-11-01,1870235.0
2017-12-01,1407109.0
2018-01-01,1281395.0
2018-02-01,2316200.0
2018-03-01,1413053.0
2018-04-01,1911150.0
2018-05-01,2318284.0
2018-06-01,1952699.0
2018-07-01,1876730.0
2018-08-01,2980178.0
2018-09-01,3082745.0
2018-10-01,2881036.0
2018-11-01,2440644.0
2018-12-01,1619377.0
2019-01-01,2792763.0
