Tarih,TP_TOP_T32
2013-04-01,1764166.0
2013-05-01,1763151.0
2013-06-01,1655082.0
2013-07-01,1738464.0
2013-08-01,2123023.0
2013-09-01,1646231.0
2013-10-01,1914358.0
2013-11-01,1760667.0
2013-12-01,1663605.0
2014-01-01,1998423.0
2014-02-01,1872702.0
2014-03-01,1964275.0
2014-04-01,2016251.0
2014-05-01,2043335.0
2014-06-01,1980056.0
2014-07-01,1655505.0
2014-08-01,1779820.0
2014-09-01,1973500.0
2014-10-01,2062326.0
2014-11-01,2210606.0
2014-12-01,2188792.0
2015-01-01,1956003.0
2015-02-01,1847497.0
2015-03-01,1777209.0
2015-04-01,1574172.0
2015-05-01,1668534.0
2015-06-01,1739968.0
2015-07-01,1352492.0
2015-08-01,1383198.0
2015-09-01,2142262.0
2015-10-01,1856072.0
2015-11-01,1848905.0
2015-12-01,2080808.0
2016-01-01,2312963.0
2016-02-01,2160998.0
2016-03-01,1827577.0
2016-04-01,1955124.0
2016-05-01,1613575.0
2016-06-01,1920934.0
2016-07-01,1570228.0
2016-08-01,1485879.0
2016-09-01,1567345.0
2016-10-01,1613210.0
2016-11-01,1501868.0
2016-12-01,1423147.0
2017-01-01,1848972.0
2017-02-01,2041041.0
2017-03-01,1489887.0
2017-04-01,1776024.0
2017-05-01,1524863.0
2017-06-01,1429175.0
2017-07-01,2091873.0
2017-08-01,2413297.0
2017-09-01,1116494.0
2017-10-01,803539.0
2017-11-01,1464193.0
2017-12-01,1898297.0
2018-01-01,6371246.0
2018-02-01,6466089.0
2018-03-01,5595941.0
2018-04-01,6084390.0
2018-05-01,5602663.0
2018-06-01,6682604.0
2018-07-01,6218826.0
2018-08-01,7443490.0
2018-09-01,7984799.0
2018-10-01,8999189.0
2018-11-01,10905455.0
2018-12-01,8572716.0
2019-01-01,10969525.0
2019-02-01,10367317.0
2019-03-01,9618463.0
2019-04-01,9966225.0
2019-05-01,11303294.0
2019-06-01,10769213.0
2019-07-01,12374882.0
2019-08-01,11287850.0
2019-09-01,12000787.0
2019-10-01,12098535.0
2019-11-01,11582865.0
2019-12-01,11562947.0
2020-01-01,11353089.0
2020-02-01,10701002.0
2020-03-01,13806672.0
2020-04-01,14123606.0
2020-05-01,14496916.0
2020-06-01,16659796.0
2020-07-01,12877916.0
2020-08-01,12173771.0
2020-09-01,14010347.0
2020-10-01,11912746.0
2020-11-01,15048981.0
2020-12-01,18202637.0
2021-01-01,19366180.0
2021-02-01,18415089.0
2021-03-01,20349334.0
2021-04-01,20422498.0
2021-05-01,20490304.0
2021-06-01,21258018.0
2021-07-01,24052068.0
2021-08-01,24211391.0
2021-09-01,20485285.0
2021-10-01,18758978.0
2021-11-01,15847207.0
2021-12-01,21024888.0
2022-01-01,23386162.0
2022-02-01,28175403.0
2022-03-01,55652221.0
2022-04-01,36168813.0
2022-05-01,38677675.0
2022-06-01,37849701.0
2022-07-01,41786598.0
2022-08-01,36928899.0
2022-09-01,38428038.0
2022-10-01,31458976.0
2022-11-01,29396703.0
2022-12-01,40824292.0
2023-01-01,40079683.0
2023-02-01,41918489.0
2023-03-01,54527018.0
2023-04-01,59181999.0
2023-05-01,58641634.0
2023-06-01,57918137.0
2023-07-01,52748798.0
2023-08-01,51117371.0
2023-09-01,66560870.0
2023-10-01,67465807.0
2023-11-01,88651451.0
2023-12-01,133608019.0
2024-01-01,158972180.0
2024-02-01,153110314.0
2024-03-01,162334084.0
2024-04-01,188131569.0
2024-05-01,205049355.0
2024-06-01,215052851.0
2024-07-01,198775267.0
2024-08-01,203354215.0
2024-09-01,175713390.0
2024-10-01,202548149.0
2024-11-01,206426498.0
2024-12-01,180524940.0
2025-01-01,193887234.0
2025-02-01,205384372.0
2025-03-01,199587833.0
2025-04-01,228328573.0
2025-05-01,232400160.0
2025-06-01,215378833.0
2025-07-01,240670970.0
2025-08-01,228807305.0
