Tarih,TP_TOP_T23
2000-01-01,3246074.0
2000-02-01,3244488.0
2000-03-01,3318871.0
2000-04-01,3456301.0
2000-05-01,3550405.0
2000-06-01,3644347.0
2000-07-01,3746365.0
2000-08-01,3885759.0
2000-09-01,3996151.0
2000-10-01,3981402.0
2000-11-01,4050713.0
2000-12-01,3919581.0
2001-01-01,3540860.0
2001-02-01,4018657.0
2001-03-01,4505507.0
2001-04-01,4794270.0
2001-05-01,4955095.0
2001-06-01,5594710.0
2001-07-01,5734696.0
2001-08-01,6421305.0
2001-09-01,7346806.0
2001-10-01,7771927.0
2001-11-01,7657893.0
2001-12-01,7683120.0
2002-01-01,7358960.0
2002-02-01,7772337.0
2002-03-01,7655501.0
2002-04-01,7755000.0
2002-05-01,7951565.0
2002-06-01,7941328.0
2002-07-01,8501446.0
2002-08-01,8449944.0
2002-09-01,9444789.0
2002-10-01,9135674.0
2002-11-01,9017134.0
2002-12-01,9274726.0
2003-01-01,9625120.0
2003-02-01,9441687.0
2003-03-01,9745917.0
2003-04-01,9245328.0
2003-05-01,9042679.0
2003-06-01,9044601.0
2003-07-01,8999971.0
2003-08-01,9604759.0
2003-09-01,9568998.0
2003-10-01,10196846.0
2003-11-01,10516311.0
2003-12-01,10031336.0
2004-01-01,10243137.0
2004-02-01,10150365.0
2004-03-01,10123921.0
2004-04-01,10323888.0
2004-05-01,11472694.0
2004-06-01,11090777.0
2004-07-01,11603208.0
2004-08-01,12027737.0
2004-09-01,12348686.0
2004-10-01,12547171.0
2004-11-01,12630309.0
2004-12-01,13143756.0
2005-01-01,12146838.0
2005-02-01,13306901.0
2005-03-01,14441317.0
2005-04-01,13521664.0
2005-05-01,12593363.0
2005-06-01,14090751.0
2005-07-01,14851249.0
2005-08-01,14337329.0
2005-09-01,14200952.0
2005-10-01,15215908.0
2005-11-01,14718551.0
2005-12-01,14959023.0
2006-01-01,13696911.0
2006-02-01,13832751.0
2006-03-01,16767434.0
2006-04-01,16848780.0
2006-05-01,15852018.0
2006-06-01,18173749.0
2006-07-01,16985392.0
2006-08-01,17106154.0
2006-09-01,18044749.0
2006-10-01,14812044.0
2006-11-01,15454752.0
2006-12-01,17169405.0
2007-01-01,15699425.0
2007-02-01,16908734.0
2007-03-01,15567347.0
2007-04-01,16883039.0
2007-05-01,14290869.0
2007-06-01,16767351.0
2007-07-01,16683328.0
2007-08-01,16414296.0
2007-09-01,15601081.0
2007-10-01,14432653.0
2007-11-01,14791636.0
2007-12-01,17240388.0
2008-01-01,14821904.0
2008-02-01,15547186.0
2008-03-01,16408980.0
2008-04-01,16479538.0
2008-05-01,17631779.0
2008-06-01,17175957.0
2008-07-01,17784027.0
2008-08-01,16749124.0
2008-09-01,15829568.0
2008-10-01,17437893.0
2008-11-01,17957384.0
2008-12-01,14666446.0
2009-01-01,13865500.0
2009-02-01,14192116.0
2009-03-01,14858150.0
2009-04-01,14907445.0
2009-05-01,15073071.0
2009-06-01,13562881.0
2009-07-01,13181172.0
2009-08-01,13896174.0
2009-09-01,13751447.0
2009-10-01,14351290.0
2009-11-01,13905662.0
2009-12-01,13437030.0
2010-01-01,13478648.0
2010-02-01,13794430.0
2010-03-01,13223924.0
2010-04-01,14234346.0
2010-05-01,15836393.0
2010-06-01,15174424.0
2010-07-01,15473522.0
2010-08-01,16551229.0
2010-09-01,17029306.0
2010-10-01,19987393.0
2010-11-01,21064940.0
2010-12-01,21540563.0
2011-01-01,22868868.0
2011-02-01,22160395.0
2011-03-01,22072974.0
2011-04-01,23514326.0
2011-05-01,26869964.0
2011-06-01,27427177.0
2011-07-01,28434371.0
2011-08-01,27052218.0
2011-09-01,33281181.0
2011-10-01,37713018.0
2011-11-01,48807688.0
2011-12-01,50209767.0
2012-01-01,49341061.0
2012-02-01,50241347.0
2012-03-01,52025158.0
2012-04-01,56414758.0
2012-05-01,57900997.0
2012-06-01,63758609.0
2012-07-01,72279461.0
2012-08-01,84745799.0
2012-09-01,87683594.0
2012-10-01,95232727.0
2012-11-01,98048377.0
2012-12-01,98294929.0
2013-01-01,105029510.0
2013-02-01,107971676.0
2013-03-01,113988571.0
2013-04-01,120611936.0
2013-05-01,120090163.0
2013-06-01,115155067.0
2013-07-01,120838875.0
2013-08-01,139594735.0
2013-09-01,139619950.0
2013-10-01,143609272.0
2013-11-01,144041049.0
2013-12-01,153964025.0
2014-01-01,158092386.0
2014-02-01,163753116.0
2014-03-01,157048120.0
2014-04-01,163354461.0
2014-05-01,163142739.0
2014-06-01,166755547.0
2014-07-01,166302840.0
2014-08-01,171541782.0
2014-09-01,177798379.0
2014-10-01,170621451.0
2014-11-01,172588174.0
2014-12-01,169958668.0
2015-01-01,184286532.0
2015-02-01,186593288.0
2015-03-01,191666155.0
2015-04-01,198639098.0
2015-05-01,194371196.0
2015-06-01,195884187.0
2015-07-01,206520641.0
2015-08-01,218019023.0
2015-09-01,220013922.0
2015-10-01,213925325.0
2015-11-01,211008507.0
2015-12-01,204636194.0
2016-01-01,205337882.0
2016-02-01,210213131.0
2016-03-01,204324943.0
2016-04-01,204147122.0
2016-05-01,209340468.0
2016-06-01,211012132.0
2016-07-01,211359196.0
2016-08-01,202262083.0
2016-09-01,196103578.0
