Tarih,TP_TOP_V09
2000-01-01,1306422.0
2000-02-01,1426639.0
2000-03-01,1507128.0
2000-04-01,1639698.0
2000-05-01,1740288.0
2000-06-01,1796374.0
2000-07-01,1737859.0
2000-08-01,1947395.0
2000-09-01,1909262.0
2000-10-01,1897800.0
2000-11-01,1816189.0
2000-12-01,2140920.0
2001-01-01,2068777.0
2001-02-01,2519308.0
2001-03-01,2582931.0
2001-04-01,2667680.0
2001-05-01,2359952.0
2001-06-01,2717691.0
2001-07-01,2187603.0
2001-08-01,2299072.0
2001-09-01,2560966.0
2001-10-01,2533662.0
2001-11-01,2291366.0
2001-12-01,2213190.0
2002-01-01,1932240.0
2002-02-01,1895107.0
2002-03-01,1823191.0
2002-04-01,1806021.0
2002-05-01,1843887.0
2002-06-01,2059988.0
2002-07-01,2128198.0
2002-08-01,2135056.0
2002-09-01,2144925.0
2002-10-01,3221064.0
2002-11-01,3308686.0
2002-12-01,2625550.0
2003-01-01,2693520.0
2003-02-01,2551816.0
2003-03-01,2312362.0
2003-04-01,2264173.0
2003-05-01,2259426.0
2003-06-01,2245774.0
2003-07-01,2357395.0
2003-08-01,2436946.0
2003-09-01,2467011.0
2003-10-01,2622009.0
2003-11-01,2543942.0
2003-12-01,2636443.0
2004-01-01,2497789.0
2004-02-01,2317944.0
2004-03-01,2331116.0
2004-04-01,2387420.0
2004-05-01,2827983.0
2004-06-01,2808110.0
2004-07-01,2938151.0
2004-08-01,2761388.0
2004-09-01,3039357.0
2004-10-01,2902331.0
2004-11-01,2800906.0
2004-12-01,2778510.0
2005-01-01,2537852.0
2005-02-01,2477843.0
2005-03-01,2563091.0
2005-04-01,2509755.0
2005-05-01,2507314.0
2005-06-01,2356816.0
2005-07-01,2528403.0
2005-08-01,2262448.0
2005-09-01,2147763.0
2005-10-01,2246194.0
2005-11-01,2255650.0
2005-12-01,2434797.0
2006-01-01,2122122.0
2006-02-01,2241289.0
2006-03-01,2365666.0
2006-04-01,2482048.0
2006-05-01,2728818.0
2006-06-01,2647206.0
2006-07-01,2947721.0
2006-08-01,2497941.0
2006-09-01,2530159.0
2006-10-01,2381874.0
2006-11-01,2602763.0
2006-12-01,2751266.0
2007-01-01,2626020.0
2007-02-01,2476222.0
2007-03-01,2887828.0
2007-04-01,2559639.0
2007-05-01,2778427.0
2007-06-01,2748112.0
2007-07-01,2854399.0
2007-08-01,2980586.0
2007-09-01,2762192.0
2007-10-01,2543857.0
2007-11-01,2772826.0
2007-12-01,2943109.0
2008-01-01,2873417.0
2008-02-01,3008941.0
2008-03-01,3120500.0
2008-04-01,3014833.0
2008-05-01,3031775.0
2008-06-01,2999177.0
2008-07-01,2986545.0
2008-08-01,3012204.0
2008-09-01,3062078.0
2008-10-01,3192260.0
2008-11-01,3353293.0
2008-12-01,3271887.0
2009-01-01,3020396.0
2009-02-01,3052369.0
2009-03-01,3294604.0
2009-04-01,3176787.0
2009-05-01,3328954.0
2009-06-01,3532713.0
2009-07-01,3285342.0
2009-08-01,3133791.0
2009-09-01,3469298.0
2009-10-01,2946948.0
2009-11-01,2991264.0
2009-12-01,2948955.0
2010-01-01,2597388.0
2010-02-01,2741851.0
2010-03-01,2706864.0
2010-04-01,2456129.0
2010-05-01,2583086.0
2010-06-01,2857542.0
2010-07-01,2790557.0
2010-08-01,2749885.0
2010-09-01,2890084.0
2010-10-01,3194937.0
2010-11-01,2906148.0
2010-12-01,3044467.0
2011-01-01,3011777.0
2011-02-01,3213022.0
2011-03-01,3706706.0
2011-04-01,3880551.0
2011-05-01,4021025.0
2011-06-01,4227628.0
2011-07-01,4194595.0
2011-08-01,4432334.0
2011-09-01,4950015.0
2011-10-01,4507218.0
2011-11-01,4651625.0
2011-12-01,4994054.0
2012-01-01,4752786.0
2012-02-01,4976924.0
2012-03-01,5286844.0
2012-04-01,5605004.0
2012-05-01,5963080.0
2012-06-01,6253013.0
2012-07-01,5795931.0
2012-08-01,5871405.0
2012-09-01,6041725.0
2012-10-01,6002147.0
2012-11-01,5785901.0
2012-12-01,5908702.0
2013-01-01,6046493.0
2013-02-01,5998174.0
2013-03-01,6164692.0
2013-04-01,6200922.0
2013-05-01,6714927.0
2013-06-01,7045260.0
2013-07-01,7347874.0
2013-08-01,7864061.0
2013-09-01,8279451.0
2013-10-01,8117631.0
2013-11-01,8026923.0
2013-12-01,8717018.0
2014-01-01,9176381.0
2014-02-01,8769477.0
2014-03-01,8658135.0
2014-04-01,8580261.0
2014-05-01,7390814.0
2014-06-01,7372049.0
2014-07-01,8290679.0
2014-08-01,7928532.0
2014-09-01,7662854.0
2014-10-01,7161825.0
2014-11-01,6549526.0
2014-12-01,7434238.0
2015-01-01,7291256.0
2015-02-01,7238446.0
2015-03-01,7534246.0
2015-04-01,7763377.0
2015-05-01,7890928.0
2015-06-01,9051550.0
2015-07-01,9902420.0
2015-08-01,10120234.0
2015-09-01,10864830.0
2015-10-01,10092794.0
2015-11-01,10932861.0
2015-12-01,11946604.0
2016-01-01,11769141.0
2016-02-01,11940058.0
2016-03-01,13446216.0
2016-04-01,13782754.0
2016-05-01,13791013.0
2016-06-01,13519449.0
2016-07-01,12239456.0
2016-08-01,12357881.0
2016-09-01,12636367.0
2016-10-01,12618916.0
2016-11-01,13177337.0
2016-12-01,13844950.0
2017-01-01,14831264.0
2017-02-01,13607149.0
2017-03-01,14475729.0
2017-04-01,14686216.0
2017-05-01,15236490.0
2017-06-01,14464797.0
2017-07-01,15702366.0
2017-08-01,15933499.0
2017-09-01,16031649.0
2017-10-01,17814662.0
2017-11-01,18322513.0
2017-12-01,18533851.0
2018-01-01,18339769.0
2018-02-01,19517435.0
2018-03-01,18775641.0
2018-04-01,20362421.0
2018-05-01,23208214.0
2018-06-01,23954693.0
2018-07-01,29350673.0
2018-08-01,34155300.0
2018-09-01,30809491.0
2018-10-01,30487662.0
2018-11-01,31328721.0
2018-12-01,32739767.0
2019-01-01,30900177.0
2019-02-01,34355965.0
2019-03-01,38509616.0
2019-04-01,40552301.0
2019-05-01,39072985.0
2019-06-01,37519756.0
2019-07-01,38336767.0
2019-08-01,38448190.0
2019-09-01,36381902.0
2019-10-01,35383107.0
2019-11-01,35762196.0
2019-12-01,38281336.0
2020-01-01,38006608.0
2020-02-01,34744638.0
2020-03-01,34040200.0
2020-04-01,36331382.0
2020-05-01,40600221.0
2020-06-01,36046249.0
2020-07-01,40034664.0
2020-08-01,40094110.0
2020-09-01,38795235.0
2020-10-01,40671522.0
2020-11-01,40409714.0
2020-12-01,39027335.0
2021-01-01,39417892.0
2021-02-01,39791837.0
2021-03-01,41364137.0
2021-04-01,42167550.0
2021-05-01,45679413.0
2021-06-01,47650831.0
2021-07-01,42488855.0
2021-08-01,40850992.0
2021-09-01,46434107.0
2021-10-01,47533534.0
2021-11-01,60889067.0
2021-12-01,60369030.0
2022-01-01,62840947.0
2022-02-01,63111577.0
2022-03-01,77226016.0
2022-04-01,72610670.0
2022-05-01,75945038.0
2022-06-01,79814814.0
2022-07-01,82792352.0
2022-08-01,87732684.0
2022-09-01,83503186.0
2022-10-01,84811032.0
2022-11-01,86058051.0
2022-12-01,86756159.0
2023-01-01,87667834.0
2023-02-01,85761125.0
2023-03-01,92318772.0
