Tarih,TP_TOP_T29
2000-01-01,1562925.0
2000-02-01,1624199.0
2000-03-01,1699549.0
2000-04-01,1730972.0
2000-05-01,1768523.0
2000-06-01,1907572.0
2000-07-01,1914568.0
2000-08-01,1946830.0
2000-09-01,2029625.0
2000-10-01,2061282.0
2000-11-01,2130925.0
2000-12-01,2401541.0
2001-01-01,2439826.0
2001-02-01,2443940.0
2001-03-01,2567494.0
2001-04-01,2685319.0
2001-05-01,2763876.0
2001-06-01,3167368.0
2001-07-01,3128407.0
2001-08-01,3254898.0
2001-09-01,3521864.0
2001-10-01,3364555.0
2001-11-01,3410704.0
2001-12-01,3288559.0
2002-01-01,3332216.0
2002-02-01,3427939.0
2002-03-01,3621051.0
2002-04-01,3714959.0
2002-05-01,3803968.0
2002-06-01,3942131.0
2002-07-01,6866934.0
2002-08-01,7022398.0
2002-09-01,7068721.0
2002-10-01,7232067.0
2002-11-01,7479263.0
2002-12-01,7636400.0
2003-01-01,8061864.0
2003-02-01,8240322.0
2003-03-01,8660806.0
2003-04-01,8811704.0
2003-05-01,8648253.0
2003-06-01,8453846.0
2003-07-01,8355132.0
2003-08-01,8289593.0
2003-09-01,8277037.0
2003-10-01,8270233.0
2003-11-01,8363721.0
2003-12-01,8377941.0
2004-01-01,8499070.0
2004-02-01,8604188.0
2004-03-01,8704915.0
2004-04-01,8883758.0
2004-05-01,8814616.0
2004-06-01,8680540.0
2004-07-01,8120501.0
2004-08-01,8135753.0
2004-09-01,8335206.0
2004-10-01,8526468.0
2004-11-01,8553072.0
2004-12-01,8555391.0
2005-01-01,8500297.0
2005-02-01,8480654.0
2005-03-01,8418942.0
2005-04-01,8386085.0
2005-05-01,8347437.0
2005-06-01,8162719.0
2005-07-01,8133898.0
2005-08-01,8102824.0
2005-09-01,7525368.0
2005-10-01,7508928.0
2005-11-01,7474566.0
2005-12-01,7530740.0
2006-01-01,7482955.0
2006-02-01,7453382.0
2006-03-01,7429021.0
2006-04-01,7387913.0
2006-05-01,7357677.0
2006-06-01,7362753.0
2006-07-01,7363353.0
2006-08-01,7361420.0
2006-09-01,7332001.0
2006-10-01,8447085.0
2006-11-01,8429559.0
2006-12-01,8727602.0
2007-01-01,8782208.0
2007-02-01,8772996.0
2007-03-01,8776061.0
2007-04-01,8789293.0
2007-05-01,8875905.0
2007-06-01,8902319.0
2007-07-01,9069558.0
2007-08-01,9071551.0
2007-09-01,9064705.0
2007-10-01,9042848.0
2007-11-01,9093244.0
2007-12-01,9539790.0
2008-01-01,10242615.0
2008-02-01,10196585.0
2008-03-01,10197609.0
2008-04-01,10256604.0
2008-05-01,10282203.0
2008-06-01,10526209.0
2008-07-01,10791704.0
2008-08-01,10800487.0
2008-09-01,10873384.0
2008-10-01,10877606.0
2008-11-01,10921286.0
2008-12-01,11288018.0
2009-01-01,11435384.0
2009-02-01,11195798.0
2009-03-01,11215098.0
2009-04-01,11177673.0
2009-05-01,11180572.0
2009-06-01,11303566.0
2009-07-01,11326217.0
2009-08-01,11323263.0
2009-09-01,11304623.0
2009-10-01,11286636.0
2009-11-01,11279286.0
2009-12-01,11466231.0
2010-01-01,11428106.0
2010-02-01,11453127.0
2010-03-01,11403223.0
2010-04-01,11385801.0
2010-05-01,11378926.0
2010-06-01,11383230.0
2010-07-01,11443681.0
2010-08-01,11422668.0
2010-09-01,11407904.0
2010-10-01,11123325.0
2010-11-01,11122611.0
2010-12-01,11670500.0
2011-01-01,11630413.0
2011-02-01,11599079.0
2011-03-01,12041717.0
2011-04-01,11955233.0
2011-05-01,11988187.0
2011-06-01,11907556.0
2011-07-01,11930682.0
2011-08-01,11931754.0
2011-09-01,12027746.0
2011-10-01,12252865.0
2011-11-01,12271983.0
2011-12-01,12494679.0
2012-01-01,12478457.0
2012-02-01,12409194.0
2012-03-01,12373691.0
2012-04-01,12418037.0
2012-05-01,12440453.0
2012-06-01,12404549.0
2012-07-01,12488785.0
2012-08-01,12517312.0
2012-09-01,12607874.0
2012-10-01,12724939.0
2012-11-01,12703269.0
2012-12-01,13287166.0
2013-01-01,13344160.0
2013-02-01,13324474.0
2013-03-01,14838809.0
2013-04-01,14950311.0
2013-05-01,15005686.0
2013-06-01,15355886.0
2013-07-01,14213883.0
2013-08-01,14227532.0
2013-09-01,14255786.0
2013-10-01,14454324.0
2013-11-01,14586560.0
2013-12-01,15306934.0
2014-01-01,16909216.0
2014-02-01,16863763.0
2014-03-01,20025615.0
2014-04-01,20010651.0
2014-05-01,20283243.0
2014-06-01,19940153.0
2014-07-01,20160664.0
2014-08-01,20154422.0
2014-09-01,20125738.0
2014-10-01,20036413.0
2014-11-01,20254711.0
2014-12-01,21110240.0
2015-01-01,21094615.0
2015-02-01,21126940.0
2015-03-01,22154592.0
2015-04-01,22254318.0
2015-05-01,23329783.0
2015-06-01,24053688.0
2015-07-01,24073455.0
2015-08-01,26499076.0
2015-09-01,27213744.0
2015-10-01,27276834.0
2015-11-01,29156487.0
2015-12-01,29881612.0
2016-01-01,29972723.0
2016-02-01,29932047.0
2016-03-01,29909017.0
2016-04-01,29985824.0
2016-05-01,29948231.0
2016-06-01,29934392.0
2016-07-01,29815458.0
2016-08-01,29941514.0
2016-09-01,30390871.0
2016-10-01,30642336.0
2016-11-01,29988565.0
2016-12-01,32492076.0
2017-01-01,35159584.0
2017-02-01,35220984.0
2017-03-01,35332118.0
2017-04-01,35342777.0
2017-05-01,35454610.0
2017-06-01,35509206.0
2017-07-01,35580757.0
2017-08-01,35604822.0
2017-09-01,35678260.0
2017-10-01,35597257.0
2017-11-01,35863031.0
2017-12-01,37023198.0
2018-01-01,36684924.0
2018-02-01,36757266.0
2018-03-01,36929602.0
2018-04-01,36948861.0
2018-05-01,38186112.0
2018-06-01,39004740.0
2018-07-01,39254183.0
2018-08-01,40772840.0
2018-09-01,41509283.0
2018-10-01,42931049.0
2018-11-01,43547670.0
2018-12-01,45626305.0
2019-01-01,55922304.0
2019-02-01,56220417.0
2019-03-01,56565948.0
2019-04-01,56719474.0
2019-05-01,56754869.0
2019-06-01,57168181.0
2019-07-01,57633639.0
2019-08-01,57796094.0
2019-09-01,59523350.0
2019-10-01,59795016.0
2019-11-01,59872418.0
2019-12-01,64959436.0
2020-01-01,64979783.0
2020-02-01,64743210.0
2020-03-01,63660647.0
2020-04-01,59921715.0
2020-05-01,59972447.0
2020-06-01,60394061.0
2020-07-01,60047787.0
2020-08-01,59592676.0
2020-09-01,59787940.0
2020-10-01,59983846.0
2020-11-01,60736904.0
2020-12-01,65290433.0
2021-01-01,65467231.0
2021-02-01,65547848.0
2021-03-01,66229899.0
2021-04-01,66211432.0
2021-05-01,66257470.0
2021-06-01,66244252.0
2021-07-01,66269194.0
2021-08-01,66045847.0
2021-09-01,67764572.0
2021-10-01,68197624.0
2021-11-01,68594873.0
2021-12-01,72347711.0
2022-01-01,72541984.0
2022-02-01,74035889.0
2022-03-01,74720886.0
2022-04-01,76602969.0
2022-05-01,76824919.0
2022-06-01,84365049.0
2022-07-01,85959569.0
2022-08-01,89784582.0
2022-09-01,96124066.0
2022-10-01,98306888.0
2022-11-01,100464303.0
2022-12-01,137982690.0
2023-01-01,141445926.0
2023-02-01,143935636.0
2023-03-01,148358832.0
2023-04-01,157078682.0
2023-05-01,160773794.0
2023-06-01,166359417.0
2023-07-01,169234580.0
2023-08-01,172956187.0
2023-09-01,175381438.0
2023-10-01,179746625.0
2023-11-01,187695199.0
2023-12-01,256854457.0
2024-01-01,264006718.0
2024-02-01,271491220.0
2024-03-01,294626061.0
2024-04-01,312818189.0
2024-05-01,318632847.0
2024-06-01,331123508.0
2024-07-01,336370101.0
2024-08-01,344098225.0
2024-09-01,353378103.0
2024-10-01,359222211.0
2024-11-01,370823155.0
2024-12-01,435444595.0
2025-01-01,441837598.0
2025-02-01,453849195.0
2025-03-01,469763868.0
2025-04-01,477190149.0
2025-05-01,484041364.0
2025-06-01,501855979.0
2025-07-01,527095510.0
2025-08-01,540893466.0
