Tarih,TP_TOP_T07
2000-01-01,659982.0
2000-02-01,926784.0
2000-03-01,1034620.0
2000-04-01,865057.0
2000-05-01,862235.0
2000-06-01,1203971.0
2000-07-01,1137417.0
2000-08-01,940453.0
2000-09-01,956422.0
2000-10-01,1189087.0
2000-11-01,804270.0
2000-12-01,1254823.0
2001-01-01,1155838.0
2001-02-01,1344410.0
2001-03-01,2026872.0
2001-04-01,2168542.0
2001-05-01,1642720.0
2001-06-01,1797843.0
2001-07-01,1779913.0
2001-08-01,1658078.0
2001-09-01,1899963.0
2001-10-01,2160839.0
2001-11-01,1930042.0
2001-12-01,2313466.0
2002-01-01,2361593.0
2002-02-01,2125608.0
2002-03-01,2062185.0
2002-04-01,2336587.0
2002-05-01,2355266.0
2002-06-01,2132792.0
2002-07-01,2054001.0
2002-08-01,1957106.0
2002-09-01,2219799.0
2002-10-01,2252442.0
2002-11-01,2217905.0
2002-12-01,2621320.0
2003-01-01,2412142.0
2003-02-01,2238102.0
2003-03-01,2801533.0
2003-04-01,2280391.0
2003-05-01,2183308.0
2003-06-01,2267311.0
2003-07-01,1674004.0
2003-08-01,1741127.0
2003-09-01,2343120.0
2003-10-01,2191682.0
2003-11-01,2387301.0
2003-12-01,2969253.0
2004-01-01,2781632.0
2004-02-01,3079456.0
2004-03-01,3174612.0
2004-04-01,2783828.0
2004-05-01,3167165.0
2004-06-01,4380904.0
2004-07-01,3166733.0
2004-08-01,3243018.0
2004-09-01,5003140.0
2004-10-01,3817788.0
2004-11-01,4032485.0
2004-12-01,5362812.0
2005-01-01,4389639.0
2005-02-01,4756569.0
2005-03-01,4399821.0
2005-04-01,4300836.0
2005-05-01,4472440.0
2005-06-01,5082923.0
2005-07-01,4590722.0
2005-08-01,4527328.0
2005-09-01,7399985.0
2005-10-01,5138252.0
2005-11-01,4500549.0
2005-12-01,12440334.0
2006-01-01,8476029.0
2006-02-01,9297380.0
2006-03-01,9893260.0
2006-04-01,12006337.0
2006-05-01,9306420.0
2006-06-01,12788751.0
2006-07-01,10217427.0
2006-08-01,9942691.0
2006-09-01,11992994.0
2006-10-01,12463059.0
2006-11-01,12082970.0
2006-12-01,16648247.0
2007-01-01,15234173.0
2007-02-01,17819890.0
2007-03-01,16778299.0
2007-04-01,16404289.0
2007-05-01,14092729.0
2007-06-01,17791192.0
2007-07-01,16768231.0
2007-08-01,16490433.0
2007-09-01,16281725.0
2007-10-01,14784466.0
2007-11-01,16776727.0
2007-12-01,20847845.0
2008-01-01,19106003.0
2008-02-01,19255201.0
2008-03-01,21108934.0
2008-04-01,17205025.0
2008-05-01,19698880.0
2008-06-01,26947176.0
2008-07-01,22747387.0
2008-08-01,17177153.0
2008-09-01,21702434.0
2008-10-01,28626254.0
2008-11-01,29590829.0
2008-12-01,37253296.0
2009-01-01,24591843.0
2009-02-01,26808933.0
2009-03-01,36066839.0
2009-04-01,24465020.0
2009-05-01,30056362.0
2009-06-01,34474572.0
2009-07-01,27574530.0
2009-08-01,24059929.0
2009-09-01,38496841.0
2009-10-01,28093256.0
2009-11-01,17492682.0
2009-12-01,32711729.0
2010-01-01,23731001.0
2010-02-01,23115570.0
2010-03-01,26044731.0
2010-04-01,28089211.0
2010-05-01,26297490.0
2010-06-01,34063507.0
2010-07-01,25521836.0
2010-08-01,26469166.0
2010-09-01,28117824.0
2010-10-01,28090728.0
2010-11-01,32959550.0
2010-12-01,34383192.0
2011-01-01,45921391.0
2011-02-01,55519980.0
2011-03-01,51618869.0
2011-04-01,69771350.0
2011-05-01,78211782.0
2011-06-01,84146515.0
2011-07-01,82036801.0
2011-08-01,85740457.0
2011-09-01,79389165.0
2011-10-01,73472532.0
2011-11-01,49231200.0
2011-12-01,39371119.0
2012-01-01,34768173.0
2012-02-01,43080519.0
2012-03-01,46094197.0
2012-04-01,42421372.0
2012-05-01,40780362.0
2012-06-01,31396692.0
2012-07-01,28767420.0
2012-08-01,27140502.0
2012-09-01,25886420.0
2012-10-01,26758971.0
2012-11-01,23071148.0
2012-12-01,28735709.0
2013-01-01,24609845.0
2013-02-01,27642814.0
2013-03-01,32876953.0
2013-04-01,28310614.0
2013-05-01,31656735.0
2013-06-01,36303992.0
2013-07-01,28101868.0
2013-08-01,33580239.0
2013-09-01,34626465.0
2013-10-01,31897466.0
2013-11-01,31507277.0
2013-12-01,32411526.0
2014-01-01,34261858.0
2014-02-01,32126024.0
2014-03-01,36563169.0
2014-04-01,31708684.0
2014-05-01,28366745.0
2014-06-01,31717107.0
2014-07-01,31353863.0
2014-08-01,30323760.0
2014-09-01,30977842.0
2014-10-01,31225472.0
2014-11-01,29561677.0
2014-12-01,39431235.0
2015-01-01,32837713.0
2015-02-01,35430644.0
2015-03-01,33486903.0
2015-04-01,37742894.0
2015-05-01,35468854.0
2015-06-01,37843238.0
2015-07-01,38961868.0
2015-08-01,42972751.0
2015-09-01,55284993.0
2015-10-01,39865628.0
2015-11-01,44270736.0
2015-12-01,41073993.0
2016-01-01,45013227.0
2016-02-01,49638189.0
2016-03-01,55595305.0
2016-04-01,49490119.0
2016-05-01,54059033.0
2016-06-01,60461253.0
2016-07-01,61096999.0
2016-08-01,76909517.0
2016-09-01,80513066.0
2016-10-01,99223047.0
2016-11-01,100897220.0
2016-12-01,98419116.0
2017-01-01,88404691.0
2017-02-01,86755936.0
2017-03-01,84482072.0
2017-04-01,83018690.0
2017-05-01,86369439.0
2017-06-01,99343869.0
2017-07-01,93117003.0
2017-08-01,85640033.0
2017-09-01,86919946.0
2017-10-01,86117662.0
2017-11-01,86535745.0
2017-12-01,106476499.0
2018-01-01,97626507.0
2018-02-01,102303399.0
2018-03-01,97317322.0
2018-04-01,96177457.0
2018-05-01,109827521.0
2018-06-01,113640206.0
2018-07-01,120846473.0
2018-08-01,191601855.0
2018-09-01,197858110.0
2018-10-01,198970528.0
2018-11-01,180941099.0
2018-12-01,196575095.0
2019-01-01,180554312.0
2019-02-01,182631847.0
2019-03-01,206536569.0
2019-04-01,217055035.0
2019-05-01,207285196.0
2019-06-01,200759057.0
2019-07-01,186069392.0
2019-08-01,187984469.0
2019-09-01,187049989.0
2019-10-01,202714495.0
2019-11-01,186566828.0
2019-12-01,186797507.0
2020-01-01,188661017.0
2020-02-01,221444450.0
2020-03-01,208497018.0
2020-04-01,220446739.0
2020-05-01,238502336.0
2020-06-01,226740333.0
2020-07-01,236849550.0
2020-08-01,233618729.0
2020-09-01,202099123.0
2020-10-01,256177734.0
2020-11-01,237903226.0
2020-12-01,285723657.0
2021-01-01,258069671.0
2021-02-01,246705155.0
2021-03-01,277321873.0
2021-04-01,292208222.0
2021-05-01,318154544.0
2021-06-01,320350339.0
2021-07-01,332750112.0
2021-08-01,340512059.0
2021-09-01,365350859.0
2021-10-01,368545412.0
2021-11-01,539097120.0
2021-12-01,597227284.0
2022-01-01,531068408.0
2022-02-01,476669817.0
2022-03-01,505103104.0
2022-04-01,538915681.0
2022-05-01,553946045.0
2022-06-01,580382975.0
2022-07-01,638838903.0
2022-08-01,700118522.0
2022-09-01,746937227.0
2022-10-01,773399595.0
2022-11-01,824747736.0
2022-12-01,886556420.0
2023-01-01,855387271.0
2023-02-01,833914503.0
2023-03-01,919832589.0
2023-04-01,969037029.0
2023-05-01,776073747.0
2023-06-01,820142331.0
2023-07-01,1176886208.0
2023-08-01,1512630434.0
2023-09-01,1885720473.0
2023-10-01,1811413763.0
2023-11-01,1780144745.0
2023-12-01,1919506689.0
2024-01-01,1679695479.0
2024-02-01,1631955373.0
2024-03-01,1604805593.0
2024-04-01,1543101463.0
2024-05-01,1835719049.0
2024-06-01,2159413784.0
2024-07-01,2221846615.0
2024-08-01,2442476085.0
2024-09-01,2432262407.0
2024-10-01,2588919231.0
2024-11-01,2485373326.0
2024-12-01,2759768229.0
2025-01-01,3034756942.0
2025-02-01,3035462016.0
2025-03-01,3196779348.0
2025-04-01,2773493426.0
2025-05-01,2747349968.0
2025-06-01,2735322153.0
2025-07-01,3331829957.0
2025-08-01,3337527521.0
