Tarih,TP_TOP_V40
2000-01-01,665091.0
2000-02-01,748147.0
2000-03-01,1339048.0
2000-04-01,1533797.0
2000-05-01,1386212.0
2000-06-01,1347980.0
2000-07-01,1319688.0
2000-08-01,1221711.0
2000-09-01,1207458.0
2000-10-01,1200337.0
2000-11-01,1190362.0
2000-12-01,4562906.0
2001-01-01,4563081.0
2001-02-01,4677658.0
2001-03-01,5559469.0
2001-04-01,7531477.0
2001-05-01,15372735.0
2001-06-01,17446637.0
2001-07-01,16301684.0
2001-08-01,11802880.0
2001-09-01,11823232.0
2001-10-01,9811252.0
2001-11-01,10078374.0
2001-12-01,7459103.0
2002-01-01,2992907.0
2002-02-01,2644196.0
2002-03-01,1769764.0
2002-04-01,9751478.0
2002-05-01,9754863.0
2002-06-01,14158501.0
2002-07-01,23806822.0
2002-08-01,26771342.0
2002-09-01,25739673.0
2002-10-01,25784939.0
2002-11-01,26297739.0
2002-12-01,22123196.0
2003-01-01,25837132.0
2003-02-01,23073420.0
2003-03-01,21104543.0
2003-04-01,21168667.0
2003-05-01,20682966.0
2003-06-01,6616255.0
2003-07-01,6590401.0
2003-08-01,6581734.0
2003-09-01,6579688.0
2003-10-01,6611499.0
2003-11-01,6782429.0
2003-12-01,23564901.0
2004-01-01,24117211.0
2004-02-01,24519096.0
2004-03-01,26179189.0
2004-04-01,27132274.0
2004-05-01,26707584.0
2004-06-01,27132059.0
2004-07-01,26546810.0
2004-08-01,26316644.0
2004-09-01,26715875.0
2004-10-01,29861347.0
2004-11-01,22624007.0
2004-12-01,23481233.0
2005-01-01,23447684.0
2005-02-01,23436998.0
2005-03-01,24909238.0
2005-04-01,26808611.0
2005-05-01,26925112.0
2005-06-01,24819506.0
2005-07-01,24722871.0
2005-08-01,24723928.0
2005-09-01,24708637.0
2005-10-01,24552108.0
2005-11-01,24558307.0
2005-12-01,25707726.0
2006-01-01,25736522.0
2006-02-01,25744299.0
2006-03-01,26967842.0
2006-04-01,28152992.0
2006-05-01,27951083.0
2006-06-01,27633565.0
2006-07-01,27638299.0
2006-08-01,27345227.0
2006-09-01,27346664.0
2006-10-01,27027917.0
2006-11-01,27011582.0
2006-12-01,26563837.0
2007-01-01,26422016.0
2007-02-01,26161022.0
2007-03-01,29779211.0
2007-04-01,31402286.0
2007-05-01,31691166.0
2007-06-01,31375340.0
2007-07-01,31370014.0
2007-08-01,31235573.0
2007-09-01,31113679.0
2007-10-01,30899275.0
2007-11-01,30905713.0
2007-12-01,30922206.0
2008-01-01,31090435.0
2008-02-01,31105004.0
2008-03-01,35805822.0
2008-04-01,39128734.0
