Tarih,TP_TOP_T35
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,122772.0
2003-01-01,118135.0
2003-02-01,115929.0
2003-03-01,126746.0
2003-04-01,120421.0
2003-05-01,112051.0
2003-06-01,135881.0
2003-07-01,153718.0
2003-08-01,151676.0
2003-09-01,147679.0
2003-10-01,153024.0
2003-11-01,150591.0
2003-12-01,110182.0
2004-01-01,105742.0
2004-02-01,112320.0
2004-03-01,110378.0
2004-04-01,120932.0
2004-05-01,130806.0
2004-06-01,145655.0
2004-07-01,138769.0
2004-08-01,134311.0
2004-09-01,140389.0
2004-10-01,137589.0
2004-11-01,122152.0
2004-12-01,117465.0
2005-01-01,106123.0
2005-02-01,106839.0
2005-03-01,159015.0
2005-04-01,158740.0
2005-05-01,147947.0
2005-06-01,186502.0
2005-07-01,180624.0
2005-08-01,193936.0
2005-09-01,361005.0
2005-10-01,354495.0
2005-11-01,392989.0
2005-12-01,578734.0
2006-01-01,522214.0
2006-02-01,451788.0
2006-03-01,545938.0
2006-04-01,608929.0
2006-05-01,635378.0
2006-06-01,762433.0
2006-07-01,742277.0
2006-08-01,749090.0
2006-09-01,758466.0
2006-10-01,750404.0
2006-11-01,744857.0
2006-12-01,530273.0
2007-01-01,491779.0
2007-02-01,493192.0
2007-03-01,487186.0
2007-04-01,482272.0
2007-05-01,494251.0
2007-06-01,507754.0
2007-07-01,485427.0
2007-08-01,485332.0
2007-09-01,465845.0
2007-10-01,461799.0
2007-11-01,457783.0
2007-12-01,253886.0
2008-01-01,249100.0
2008-02-01,295746.0
2008-03-01,351830.0
2008-04-01,335585.0
2008-05-01,312631.0
2008-06-01,311601.0
2008-07-01,289853.0
2008-08-01,282599.0
2008-09-01,255045.0
2008-10-01,289615.0
2008-11-01,294327.0
2008-12-01,277606.0
2009-01-01,285827.0
2009-02-01,288588.0
2009-03-01,281080.0
2009-04-01,267689.0
2009-05-01,254288.0
2009-06-01,243291.0
2009-07-01,257802.0
2009-08-01,255676.0
2009-09-01,261018.0
2009-10-01,248626.0
2009-11-01,239539.0
2009-12-01,234600.0
2010-01-01,234076.0
2010-02-01,236185.0
2010-03-01,219775.0
2010-04-01,207895.0
2010-05-01,200141.0
2010-06-01,180329.0
2010-07-01,233686.0
2010-08-01,231283.0
2010-09-01,228792.0
2010-10-01,230039.0
2010-11-01,220626.0
2010-12-01,236168.0
2011-01-01,234582.0
2011-02-01,233970.0
2011-03-01,234649.0
2011-04-01,234250.0
2011-05-01,392552.0
2011-06-01,412881.0
2011-07-01,253610.0
2011-08-01,254518.0
2011-09-01,281900.0
2011-10-01,281602.0
2011-11-01,255410.0
2011-12-01,280172.0
2012-01-01,274228.0
2012-02-01,271823.0
2012-03-01,262116.0
2012-04-01,252800.0
2012-05-01,227915.0
2012-06-01,211077.0
2012-07-01,213582.0
2012-08-01,213573.0
2012-09-01,211940.0
2012-10-01,213971.0
2012-11-01,208376.0
2012-12-01,201137.0
2013-01-01,210000.0
2013-02-01,212287.0
2013-03-01,220038.0
2013-04-01,222027.0
2013-05-01,296578.0
