Tarih,TP_TOP_V33
2000-01-01,1469737.0
2000-02-01,1733516.0
2000-03-01,1768537.0
2000-04-01,1753044.0
2000-05-01,1684008.0
2000-06-01,2312888.0
2000-07-01,3184756.0
2000-08-01,3054707.0
2000-09-01,3197149.0
2000-10-01,3255964.0
2000-11-01,3303245.0
2000-12-01,3127357.0
2001-01-01,3122953.0
2001-02-01,3043410.0
2001-03-01,2786105.0
2001-04-01,2993655.0
2001-05-01,2931190.0
2001-06-01,3110270.0
2001-07-01,2748645.0
2001-08-01,2596316.0
2001-09-01,2865473.0
2001-10-01,2838123.0
2001-11-01,3110035.0
2001-12-01,3474641.0
2002-01-01,3640828.0
2002-02-01,3571875.0
2002-03-01,3490716.0
2002-04-01,3745952.0
2002-05-01,3757520.0
2002-06-01,3880723.0
2002-07-01,1487617.0
2002-08-01,1438946.0
2002-09-01,1124038.0
2002-10-01,1354531.0
2002-11-01,1257885.0
2002-12-01,1358283.0
2003-01-01,1401684.0
2003-02-01,915960.0
2003-03-01,313812.0
2003-04-01,824322.0
2003-05-01,1012689.0
2003-06-01,832193.0
2003-07-01,795055.0
2003-08-01,1181294.0
2003-09-01,1307592.0
2003-10-01,1509624.0
2003-11-01,1490947.0
2003-12-01,2074924.0
2004-01-01,2132770.0
2004-02-01,2228507.0
2004-03-01,2973892.0
2004-04-01,2263087.0
2004-05-01,1342111.0
2004-06-01,1478441.0
2004-07-01,1863750.0
2004-08-01,2329978.0
2004-09-01,3041456.0
2004-10-01,3130353.0
2004-11-01,3111070.0
2004-12-01,3861768.0
2005-01-01,21202172.0
2005-02-01,21253546.0
2005-03-01,20746125.0
2005-04-01,20200314.0
2005-05-01,20125664.0
2005-06-01,19734545.0
2005-07-01,20065973.0
2005-08-01,19981801.0
2005-09-01,20191772.0
2005-10-01,20051171.0
2005-11-01,22012254.0
2005-12-01,21348795.0
2006-01-01,21958891.0
2006-02-01,22432727.0
2006-03-01,19008728.0
2006-04-01,19537150.0
2006-05-01,16646786.0
2006-06-01,14618579.0
2006-07-01,15876483.0
2006-08-01,15813089.0
2006-09-01,15761335.0
2006-10-01,15765972.0
2006-11-01,15604143.0
2006-12-01,13734202.0
2007-01-01,15824771.0
2007-02-01,15508813.0
2007-03-01,15475762.0
2007-04-01,15907266.0
2007-05-01,16381623.0
2007-06-01,15903852.0
2007-07-01,15952842.0
2007-08-01,15486708.0
2007-09-01,16476569.0
2007-10-01,16824042.0
2007-11-01,16249265.0
2007-12-01,16312923.0
2008-01-01,15444011.0
2008-02-01,15117928.0
2008-03-01,13733608.0
2008-04-01,14698929.0
2008-05-01,14063086.0
2008-06-01,12545615.0
2008-07-01,14386622.0
2008-08-01,15005979.0
2008-09-01,14221444.0
