Tarih,TP_TOP_V131
2014-07-01,5981859.0
2014-08-01,5986719.0
2014-09-01,7847940.0
2014-10-01,8804315.0
2014-11-01,8025099.0
2014-12-01,7380462.0
2015-01-01,11533329.0
2015-02-01,9938073.0
2015-03-01,11794469.0
2015-04-01,10826589.0
2015-05-01,10594850.0
2015-06-01,10055301.0
2015-07-01,9376598.0
2015-08-01,13485831.0
2015-09-01,14942112.0
2015-10-01,12628889.0
2015-11-01,11872097.0
2015-12-01,9610176.0
2016-01-01,10468561.0
2016-02-01,11370395.0
2016-03-01,12601209.0
2016-04-01,13023144.0
2016-05-01,9493267.0
2016-06-01,13608117.0
2016-07-01,10196901.0
2016-08-01,9465243.0
2016-09-01,8727103.0
2016-10-01,8977572.0
2016-11-01,18590232.0
2016-12-01,17677768.0
2017-01-01,24292982.0
2017-02-01,18877328.0
2017-03-01,15565367.0
2017-04-01,17175438.0
2017-05-01,15381548.0
2017-06-01,14529640.0
2017-07-01,14993430.0
2017-08-01,18771728.0
2017-09-01,13555506.0
2017-10-01,17278365.0
2017-11-01,20925807.0
2017-12-01,18821363.0
2018-01-01,19322694.0
2018-02-01,15802832.0
2018-03-01,16836093.0
2018-04-01,18476244.0
2018-05-01,37133791.0
2018-06-01,35685216.0
2018-07-01,38863114.0
2018-08-01,112181174.0
2018-09-01,76208362.0
2018-10-01,55853548.0
2018-11-01,46968196.0
2018-12-01,39992984.0
2019-01-01,41177861.0
2019-02-01,33375777.0
2019-03-01,34911281.0
2019-04-01,37643106.0
2019-05-01,40747198.0
2019-06-01,37565607.0
2019-07-01,42948301.0
2019-08-01,37740310.0
2019-09-01,41161552.0
2019-10-01,40366188.0
2019-11-01,36965786.0
2019-12-01,32951441.0
2020-01-01,34963322.0
2020-02-01,38325091.0
2020-03-01,46513054.0
2020-04-01,49527979.0
2020-05-01,49291359.0
2020-06-01,45047690.0
2020-07-01,49566438.0
2020-08-01,49683885.0
2020-09-01,52147234.0
2020-10-01,56603282.0
2020-11-01,56093889.0
2020-12-01,62717863.0
2021-01-01,57284270.0
2021-02-01,48060973.0
2021-03-01,47416497.0
2021-04-01,41377664.0
2021-05-01,38048275.0
2021-06-01,40311263.0
2021-07-01,48360790.0
2021-08-01,51676876.0
2021-09-01,39906382.0
2021-10-01,41380821.0
2021-11-01,88005318.0
2021-12-01,100672072.0
2022-01-01,86689260.0
2022-02-01,80344298.0
2022-03-01,76287909.0
2022-04-01,76073377.0
2022-05-01,87664712.0
2022-06-01,101529467.0
2022-07-01,92139695.0
2022-08-01,92358971.0
2022-09-01,95881110.0
2022-10-01,84049350.0
2022-11-01,73115248.0
2022-12-01,69845512.0
2023-01-01,68525541.0
2023-02-01,73444093.0
2023-03-01,63438434.0
2023-04-01,63181046.0
2023-05-01,74745917.0
2023-06-01,129809154.0
2023-07-01,106404279.0
2023-08-01,90488733.0
2023-09-01,93287265.0
2023-10-01,80736490.0
2023-11-01,75533645.0
2023-12-01,71742256.0
2024-01-01,71208048.0
2024-02-01,74313163.0
2024-03-01,93772718.0
2024-04-01,130619328.0
2024-05-01,147760497.0
2024-06-01,108877226.0
2024-07-01,98807788.0
2024-08-01,91339950.0
2024-09-01,98287769.0
2024-10-01,115119670.0
2024-11-01,119309693.0
2024-12-01,120238695.0
2025-01-01,112253036.0
2025-02-01,106246505.0
2025-03-01,106444544.0
2025-04-01,143048307.0
2025-05-01,124167051.0
2025-06-01,160761514.0
2025-07-01,130877009.0
2025-08-01,130305228.0
