Tarih,TP_TOP_T17
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,7889.0
2002-03-01,15620.0
2002-04-01,11659.0
2002-05-01,4405.0
2002-06-01,6552.0
2002-07-01,49566.0
2002-08-01,47868.0
2002-09-01,14598.0
2002-10-01,7315.0
2002-11-01,2703.0
2002-12-01,18008.0
2003-01-01,9701.0
2003-02-01,14914.0
2003-03-01,36890.0
2003-04-01,5698.0
2003-05-01,7768.0
2003-06-01,38932.0
2003-07-01,130023.0
2003-08-01,6524.0
2003-09-01,44087.0
2003-10-01,47357.0
2003-11-01,83976.0
2003-12-01,158175.0
2004-01-01,99696.0
2004-02-01,75218.0
2004-03-01,91442.0
2004-04-01,86708.0
2004-05-01,86430.0
2004-06-01,92761.0
2004-07-01,80880.0
2004-08-01,92115.0
2004-09-01,92779.0
2004-10-01,109436.0
2004-11-01,690213.0
2004-12-01,133018.0
2005-01-01,130926.0
2005-02-01,1311631.0
2005-03-01,9253.0
2005-04-01,9123.0
2005-05-01,409078.0
2005-06-01,1567843.0
2005-07-01,5461.0
2005-08-01,787115.0
2005-09-01,1153890.0
2005-10-01,4071.0
2005-11-01,5622.0
2005-12-01,4281008.0
2006-01-01,30305.0
2006-02-01,4291.0
2006-03-01,12611.0
2006-04-01,11416.0
2006-05-01,5765.0
2006-06-01,126918.0
2006-07-01,107868.0
2006-08-01,29285.0
2006-09-01,4972.0
2006-10-01,23551.0
2006-11-01,705297.0
2006-12-01,274514.0
2007-01-01,154902.0
2007-02-01,248744.0
2007-03-01,3240919.0
2007-04-01,77824.0
2007-05-01,335441.0
2007-06-01,109459.0
2007-07-01,107398.0
2007-08-01,1110710.0
2007-09-01,382644.0
2007-10-01,9715.0
2007-11-01,508793.0
2007-12-01,3387806.0
2008-01-01,9222.0
2008-02-01,2084674.0
2008-03-01,32282.0
2008-04-01,53992.0
2008-05-01,51623.0
2008-06-01,125497.0
2008-07-01,8772.0
2008-08-01,9995.0
2008-09-01,302736.0
2008-10-01,93556.0
2008-11-01,229469.0
2008-12-01,125850.0
2009-01-01,196656.0
2009-02-01,207852.0
2009-03-01,200479.0
2009-04-01,163690.0
2009-05-01,169915.0
2009-06-01,514183.0
2009-07-01,52438.0
2009-08-01,74369.0
2009-09-01,86011.0
2009-10-01,531891.0
2009-11-01,907696.0
2009-12-01,830086.0
2010-01-01,77799.0
2010-02-01,77604.0
2010-03-01,79602.0
2010-04-01,1111554.0
2010-05-01,703652.0
2010-06-01,1285541.0
2010-07-01,111914.0
2010-08-01,82178.0
2010-09-01,3682721.0
2010-10-01,2582168.0
2010-11-01,2743669.0
2010-12-01,11348135.0
2011-01-01,6666366.0
2011-02-01,7758884.0
2011-03-01,8295694.0
2011-04-01,6202847.0
2011-05-01,7735085.0
2011-06-01,5135131.0
2011-07-01,4695920.0
2011-08-01,2519266.0
2011-09-01,2032875.0
2011-10-01,9639080.0
2011-11-01,11225355.0
2011-12-01,12297415.0
2012-01-01,20094323.0
2012-02-01,12821184.0
2012-03-01,5660149.0
2012-04-01,16082248.0
2012-05-01,10616435.0
2012-06-01,13929082.0
2012-07-01,14368073.0
2012-08-01,10576760.0
2012-09-01,10916191.0
2012-10-01,10937547.0
