Tarih,TP_TOP_V27
2000-01-01,2151946.0
2000-02-01,2172372.0
2000-03-01,2559939.0
2000-04-01,2720713.0
2000-05-01,3045726.0
2000-06-01,3045836.0
2000-07-01,3138687.0
2000-08-01,3492656.0
2000-09-01,3929805.0
2000-10-01,3756955.0
2000-11-01,4256247.0
2000-12-01,4088686.0
2001-01-01,3343375.0
2001-02-01,4054777.0
2001-03-01,4928994.0
2001-04-01,5086263.0
2001-05-01,5414149.0
2001-06-01,4910882.0
2001-07-01,4765924.0
2001-08-01,5386493.0
2001-09-01,5214395.0
2001-10-01,5212009.0
2001-11-01,4969262.0
2001-12-01,3682954.0
2002-01-01,4099003.0
2002-02-01,3687401.0
2002-03-01,3500107.0
2002-04-01,3772280.0
2002-05-01,3564813.0
2002-06-01,4441343.0
2002-07-01,4778231.0
2002-08-01,4562558.0
2002-09-01,5783819.0
2002-10-01,6080067.0
2002-11-01,5588627.0
2002-12-01,5422916.0
2003-01-01,5287089.0
2003-02-01,5906206.0
2003-03-01,5914292.0
2003-04-01,5994157.0
2003-05-01,5294390.0
2003-06-01,6337137.0
2003-07-01,6132688.0
2003-08-01,5977863.0
2003-09-01,6978785.0
2003-10-01,6033693.0
2003-11-01,6611343.0
2003-12-01,6327123.0
2004-01-01,6498973.0
2004-02-01,5766405.0
2004-03-01,6230149.0
2004-04-01,6807682.0
2004-05-01,7399521.0
2004-06-01,7753288.0
2004-07-01,6864904.0
2004-08-01,8778491.0
2004-09-01,8269502.0
2004-10-01,7502922.0
2004-11-01,8402823.0
2004-12-01,8608724.0
2005-01-01,9274483.0
2005-02-01,9767802.0
2005-03-01,9148303.0
2005-04-01,10195276.0
2005-05-01,10837076.0
2005-06-01,11409493.0
2005-07-01,11248078.0
2005-08-01,13957661.0
2005-09-01,17563634.0
2005-10-01,17238444.0
2005-11-01,15951883.0
2005-12-01,15724584.0
2006-01-01,16056228.0
2006-02-01,18600000.0
2006-03-01,19301014.0
2006-04-01,18617092.0
2006-05-01,23655208.0
2006-06-01,24428650.0
2006-07-01,23777144.0
2006-08-01,23075343.0
2006-09-01,20646507.0
2006-10-01,23170287.0
2006-11-01,25848889.0
2006-12-01,22131853.0
2007-01-01,21595221.0
2007-02-01,22720622.0
2007-03-01,23734451.0
2007-04-01,24367408.0
2007-05-01,23046854.0
2007-06-01,23686907.0
2007-07-01,25450143.0
2007-08-01,27421103.0
2007-09-01,23720852.0
2007-10-01,23323935.0
2007-11-01,26217722.0
2007-12-01,29421779.0
2008-01-01,26049182.0
2008-02-01,27295137.0
2008-03-01,33348575.0
2008-04-01,31912101.0
2008-05-01,30881772.0
2008-06-01,37096033.0
2008-07-01,32733608.0
2008-08-01,29057036.0
2008-09-01,30053481.0
2008-10-01,32127944.0
2008-11-01,28355594.0
2008-12-01,29497375.0
2009-01-01,28155076.0
2009-02-01,23950001.0
2009-03-01,27234147.0
2009-04-01,29128520.0
2009-05-01,26309141.0
2009-06-01,32317860.0
2009-07-01,29937270.0
2009-08-01,32444452.0
2009-09-01,33663856.0
2009-10-01,30287565.0
2009-11-01,27933376.0
2009-12-01,33600341.0
2010-01-01,30584761.0
2010-02-01,33693721.0
2010-03-01,39407438.0
2010-04-01,39481101.0
2010-05-01,42841392.0
2010-06-01,46631647.0
2010-07-01,45037528.0
2010-08-01,47746838.0
2010-09-01,50219207.0
2010-10-01,43622598.0
2010-11-01,53200726.0
2010-12-01,55185085.0
2011-01-01,60311708.0
2011-02-01,59221515.0
2011-03-01,51260953.0
2011-04-01,51699084.0
2011-05-01,59113290.0
2011-06-01,60506949.0
2011-07-01,56897348.0
2011-08-01,54453546.0
2011-09-01,66586416.0
2011-10-01,65527782.0
2011-11-01,65926997.0
2011-12-01,58261189.0
2012-01-01,59108791.0
2012-02-01,58782111.0
2012-03-01,61817597.0
2012-04-01,73077063.0
2012-05-01,65379041.0
2012-06-01,61431788.0
2012-07-01,71813935.0
2012-08-01,78281452.0
2012-09-01,67602920.0
2012-10-01,74959679.0
2012-11-01,77696983.0
2012-12-01,77486961.0
2013-01-01,77665129.0
2013-02-01,81521137.0
2013-03-01,76837755.0
2013-04-01,89498736.0
2013-05-01,90868723.0
2013-06-01,89946039.0
2013-07-01,99581920.0
2013-08-01,95199126.0
2013-09-01,103310742.0
2013-10-01,95646404.0
2013-11-01,92584127.0
2013-12-01,99479048.0
2014-01-01,102107513.0
2014-02-01,100699700.0
2014-03-01,99746772.0
2014-04-01,102216541.0
2014-05-01,97784789.0
2014-06-01,100456107.0
2014-07-01,103294565.0
2014-08-01,91306052.0
2014-09-01,106013457.0
2014-10-01,102317964.0
2014-11-01,100010376.0
2014-12-01,103699099.0
2015-01-01,112414730.0
2015-02-01,114911431.0
2015-03-01,125253828.0
2015-04-01,140169431.0
2015-05-01,130219980.0
2015-06-01,141168712.0
2015-07-01,149458436.0
2015-08-01,153435260.0
2015-09-01,157441077.0
2015-10-01,150353404.0
2015-11-01,159182951.0
2015-12-01,116511560.0
2016-01-01,116251510.0
2016-02-01,128268836.0
2016-03-01,122700185.0
2016-04-01,115578177.0
2016-05-01,126048779.0
2016-06-01,130941768.0
2016-07-01,115409323.0
2016-08-01,129840534.0
2016-09-01,131679025.0
2016-10-01,135804239.0
2016-11-01,142774990.0
2016-12-01,130984989.0
2017-01-01,142705334.0
2017-02-01,152178812.0
2017-03-01,151428788.0
2017-04-01,148760862.0
2017-05-01,168138361.0
2017-06-01,156114410.0
2017-07-01,159702173.0
2017-08-01,136178210.0
2017-09-01,148151890.0
2017-10-01,162657882.0
2017-11-01,175172551.0
2017-12-01,152635359.0
2018-01-01,163543575.0
2018-02-01,170123107.0
2018-03-01,169900240.0
2018-04-01,189781121.0
2018-05-01,190785556.0
2018-06-01,179076972.0
2018-07-01,199716755.0
2018-08-01,254447980.0
2018-09-01,212535374.0
2018-10-01,206638876.0
2018-11-01,202021560.0
2018-12-01,202487028.0
2019-01-01,206296722.0
2019-02-01,208063938.0
2019-03-01,210207711.0
2019-04-01,238923340.0
2019-05-01,224537300.0
2019-06-01,205562067.0
2019-07-01,215661633.0
2019-08-01,204633376.0
2019-09-01,222896355.0
2019-10-01,214892335.0
2019-11-01,207372839.0
2019-12-01,217390720.0
2020-01-01,232109349.0
2020-02-01,232402636.0
2020-03-01,228133769.0
2020-04-01,247308384.0
2020-05-01,217737443.0
2020-06-01,245673000.0
2020-07-01,241146661.0
2020-08-01,272012748.0
2020-09-01,275487265.0
2020-10-01,283131589.0
2020-11-01,305025930.0
2020-12-01,283618706.0
2021-01-01,287463547.0
2021-02-01,297577331.0
2021-03-01,344601778.0
2021-04-01,332387917.0
2021-05-01,350569942.0
2021-06-01,358568495.0
2021-07-01,344699126.0
2021-08-01,376618021.0
2021-09-01,379611731.0
2021-10-01,370724448.0
2021-11-01,490442014.0
2021-12-01,484375923.0
2022-01-01,533761352.0
2022-02-01,567546534.0
2022-03-01,589838767.0
2022-04-01,586477464.0
2022-05-01,681120245.0
2022-06-01,719904309.0
2022-07-01,697698371.0
2022-08-01,766668840.0
2022-09-01,784729920.0
2022-10-01,827366758.0
2022-11-01,849889815.0
2022-12-01,819426041.0
2023-01-01,876502674.0
2023-02-01,881333966.0
2023-03-01,926829726.0
2023-04-01,868595733.0
2023-05-01,962363882.0
2023-06-01,1147798556.0
2023-07-01,1343035561.0
2023-08-01,1250801682.0
2023-09-01,1159401362.0
2023-10-01,1277739790.0
2023-11-01,1388774471.0
