Tarih,TP_TOP_V07
2000-01-01,7822682.0
2000-02-01,8290995.0
2000-03-01,8676344.0
2000-04-01,8959024.0
2000-05-01,9256835.0
2000-06-01,10137118.0
2000-07-01,10376337.0
2000-08-01,11855318.0
2000-09-01,11955688.0
2000-10-01,12392794.0
2000-11-01,12121612.0
2000-12-01,13389536.0
2001-01-01,13002064.0
2001-02-01,15549407.0
2001-03-01,16783320.0
2001-04-01,18268750.0
2001-05-01,16743855.0
2001-06-01,17989236.0
2001-07-01,16136936.0
2001-08-01,16804519.0
2001-09-01,18005473.0
2001-10-01,17068125.0
2001-11-01,16889032.0
2001-12-01,14611050.0
2002-01-01,12541391.0
2002-02-01,13471188.0
2002-03-01,13997377.0
2002-04-01,13484153.0
2002-05-01,15477069.0
2002-06-01,17180354.0
2002-07-01,17850029.0
2002-08-01,15487484.0
2002-09-01,15624018.0
2002-10-01,16341170.0
2002-11-01,15273038.0
2002-12-01,16969657.0
2003-01-01,16785336.0
2003-02-01,16484097.0
2003-03-01,17909644.0
2003-04-01,16388567.0
2003-05-01,14420898.0
2003-06-01,13624852.0
2003-07-01,14675027.0
2003-08-01,14564732.0
2003-09-01,15469738.0
2003-10-01,16878780.0
2003-11-01,15836366.0
2003-12-01,17421414.0
2004-01-01,16675124.0
2004-02-01,16738671.0
2004-03-01,17698530.0
2004-04-01,19988586.0
2004-05-01,21282225.0
2004-06-01,22318182.0
2004-07-01,21008519.0
2004-08-01,23917907.0
2004-09-01,24488739.0
2004-10-01,24145572.0
2004-11-01,25814195.0
2004-12-01,24778680.0
2005-01-01,25142037.0
2005-02-01,23826593.0
2005-03-01,26038680.0
2005-04-01,26616531.0
2005-05-01,27140483.0
2005-06-01,30592227.0
2005-07-01,31373395.0
2005-08-01,32160552.0
2005-09-01,33286037.0
2005-10-01,32677301.0
2005-11-01,34922384.0
2005-12-01,36320445.0
2006-01-01,35781907.0
2006-02-01,38355287.0
2006-03-01,40442372.0
2006-04-01,42075500.0
2006-05-01,48404599.0
2006-06-01,50660112.0
2006-07-01,48727652.0
2006-08-01,45079161.0
2006-09-01,48694579.0
2006-10-01,46151034.0
2006-11-01,45797026.0
2006-12-01,46918276.0
2007-01-01,47406132.0
2007-02-01,47851881.0
2007-03-01,48007853.0
2007-04-01,47278341.0
2007-05-01,49424950.0
2007-06-01,50282458.0
2007-07-01,48804271.0
2007-08-01,51486943.0
2007-09-01,48070206.0
2007-10-01,47535083.0
2007-11-01,48686360.0
2007-12-01,49096475.0
2008-01-01,49525020.0
2008-02-01,52282754.0
2008-03-01,57063432.0
2008-04-01,57697693.0
2008-05-01,55399029.0
2008-06-01,56249512.0
2008-07-01,56052509.0
2008-08-01,56984599.0
2008-09-01,58307557.0
2008-10-01,69419527.0
2008-11-01,67294053.0
2008-12-01,64969816.0
2009-01-01,66648903.0
2009-02-01,67687064.0
2009-03-01,65718783.0
2009-04-01,61125749.0
2009-05-01,58200702.0
2009-06-01,58305551.0
2009-07-01,56098323.0
2009-08-01,55734928.0
2009-09-01,54678731.0
2009-10-01,54270927.0
2009-11-01,55234760.0
2009-12-01,56560287.0
2010-01-01,54088977.0
2010-02-01,55344829.0
2010-03-01,55635022.0
2010-04-01,57134672.0
2010-05-01,60977389.0
2010-06-01,63114296.0
2010-07-01,61070504.0
2010-08-01,62427770.0
2010-09-01,63583373.0
2010-10-01,67382284.0
2010-11-01,70573469.0
2010-12-01,78598608.0
2011-01-01,83316094.0
2011-02-01,83647298.0
2011-03-01,88352522.0
2011-04-01,87190818.0
2011-05-01,94903072.0
2011-06-01,99656669.0
2011-07-01,103229163.0
2011-08-01,108161652.0
2011-09-01,114588596.0
2011-10-01,111699701.0
2011-11-01,116438675.0
2011-12-01,118105855.0
2012-01-01,113396202.0
2012-02-01,115019836.0
2012-03-01,115046390.0
2012-04-01,117152724.0
2012-05-01,125134220.0
2012-06-01,125575355.0
2012-07-01,123146194.0
2012-08-01,125624545.0
2012-09-01,123979246.0
2012-10-01,123326006.0
2012-11-01,125481467.0
2012-12-01,130480361.0
2013-01-01,130894676.0
2013-02-01,135399439.0
2013-03-01,143244451.0
2013-04-01,145509434.0
2013-05-01,156081577.0
2013-06-01,161983994.0
2013-07-01,167599961.0
2013-08-01,179293170.0
2013-09-01,184958050.0
2013-10-01,184244061.0
2013-11-01,191788846.0
2013-12-01,210826587.0
2014-01-01,222188358.0
2014-02-01,222491922.0
2014-03-01,222007250.0
2014-04-01,220601825.0
2014-05-01,221590932.0
2014-06-01,225352936.0
2014-07-01,225250487.0
2014-08-01,227729077.0
2014-09-01,243514779.0
2014-10-01,237340977.0
2014-11-01,241415313.0
2014-12-01,253243248.0
2015-01-01,260563694.0
2015-02-01,263447809.0
2015-03-01,277283519.0
2015-04-01,286452406.0
2015-05-01,289876693.0
2015-06-01,294672034.0
2015-07-01,309717474.0
2015-08-01,325934574.0
2015-09-01,336808702.0
2015-10-01,322647872.0
2015-11-01,320076087.0
2015-12-01,323312996.0
2016-01-01,327869018.0
2016-02-01,329077412.0
2016-03-01,318445606.0
2016-04-01,316233390.0
