Tarih,TP_ISTIRAKBS_A23
2015-01-01,158923.0
2015-02-01,156392.0
2015-03-01,149368.0
2015-04-01,157209.0
2015-05-01,154941.0
2015-06-01,152563.0
2015-07-01,150186.0
2015-08-01,147033.0
2015-09-01,145760.0
2015-10-01,145622.0
2015-11-01,145372.0
2015-12-01,142744.0
2016-01-01,140834.0
2016-02-01,137302.0
2016-03-01,140676.0
2016-04-01,146422.0
2016-05-01,145455.0
2016-06-01,151028.0
2016-07-01,145789.0
2016-08-01,141432.0
2016-09-01,145135.0
2016-10-01,147026.0
2016-11-01,145635.0
2016-12-01,148114.0
2017-01-01,150024.0
2017-02-01,149118.0
2017-03-01,150083.0
2017-04-01,149754.0
2017-05-01,152253.0
2017-06-01,149505.0
2017-07-01,156584.0
2017-08-01,155158.0
2017-09-01,165719.0
2017-10-01,161568.0
2017-11-01,148532.0
2017-12-01,158117.0
2018-01-01,157565.0
2018-02-01,159355.0
2018-03-01,168950.0
2018-04-01,194068.0
2018-05-01,258887.0
2018-06-01,217452.0
2018-07-01,200527.0
2018-08-01,182807.0
2018-09-01,169316.0
2018-10-01,167030.0
2018-11-01,259915.0
2018-12-01,330066.0
2019-01-01,312578.0
2019-02-01,332989.0
2019-03-01,317292.0
2019-04-01,322416.0
2019-05-01,296499.0
2019-06-01,312199.0
2019-07-01,322643.0
2019-08-01,332253.0
2019-09-01,357999.0
2019-10-01,355563.0
2019-11-01,409274.0
2019-12-01,501173.0
2020-01-01,627323.0
2020-02-01,604159.0
2020-03-01,533491.0
2020-04-01,651475.0
2020-05-01,998847.0
2020-06-01,433427.0
2020-07-01,434376.0
2020-08-01,599872.0
2020-09-01,622190.0
2020-10-01,605073.0
2020-11-01,612226.0
2020-12-01,654613.0
2021-01-01,668992.0
2021-02-01,665994.0
2021-03-01,696192.0
2021-04-01,703895.0
2021-05-01,702283.0
2021-06-01,710637.0
2021-07-01,715825.0
2021-08-01,740852.0
2021-09-01,854603.0
2021-10-01,860820.0
2021-11-01,866637.0
2021-12-01,999491.0
2022-01-01,1007830.0
2022-02-01,1012013.0
2022-03-01,1031067.0
2022-04-01,1062881.0
2022-05-01,1073570.0
2022-06-01,1084844.0
2022-07-01,1088634.0
2022-08-01,1100786.0
2022-09-01,1116164.0
2022-10-01,1127703.0
2022-11-01,1144192.0
2022-12-01,2222905.0
2023-01-01,2222905.0
2023-02-01,2247141.0
2023-03-01,2268997.0
2023-04-01,2317784.0
2023-05-01,2334728.0
2023-06-01,2869385.0
2023-07-01,2910318.0
2023-08-01,2954643.0
2023-09-01,2998283.0
2023-10-01,3031026.0
2023-11-01,3076449.0
2023-12-01,4130299.0
2024-01-01,4194796.0
2024-02-01,4220448.0
2024-03-01,4217036.0
2024-04-01,4248426.0
2024-05-01,4291014.0
2024-06-01,5203705.0
2024-07-01,5226732.0
2024-08-01,5246796.0
2024-09-01,5669363.0
2024-10-01,5692972.0
2024-11-01,5713270.0
2024-12-01,6269152.0
2025-01-01,6287682.0
2025-02-01,6448394.0
2025-03-01,6562985.0
2025-04-01,6740379.0
2025-05-01,8053624.0
2025-06-01,8777231.0
2025-07-01,8812932.0
2025-08-01,8831358.0
