Tarih,TP_ISTIRAKBS_A7
2014-06-01,2523247.0
2014-07-01,2548358.0
2014-08-01,2544137.0
2014-09-01,2414715.0
2014-10-01,2336624.0
2014-11-01,2534545.0
2014-12-01,2652029.0
2015-01-01,2642035.0
2015-02-01,2605992.0
2015-03-01,2547672.0
2015-04-01,2828048.0
2015-05-01,2840472.0
2015-06-01,3404966.0
2015-07-01,3399975.0
2015-08-01,3390594.0
2015-09-01,4098540.0
2015-10-01,4169498.0
2015-11-01,4205523.0
2015-12-01,4370522.0
2016-01-01,4412496.0
2016-02-01,4565927.0
2016-03-01,4614698.0
2016-04-01,4688139.0
2016-05-01,4748726.0
2016-06-01,4827775.0
2016-07-01,4859879.0
2016-08-01,4900528.0
2016-09-01,4913176.0
2016-10-01,4878152.0
2016-11-01,4920237.0
2016-12-01,5072696.0
2017-01-01,5073326.0
2017-02-01,5098322.0
2017-03-01,5191356.0
2017-04-01,5258536.0
2017-05-01,5384007.0
2017-06-01,5420989.0
2017-07-01,5461541.0
2017-08-01,5476938.0
2017-09-01,5474569.0
2017-10-01,6159858.0
2017-11-01,6059574.0
2017-12-01,5292062.0
2018-01-01,5048348.0
2018-02-01,5134942.0
2018-03-01,5948821.0
2018-04-01,6033344.0
2018-05-01,5999597.0
2018-06-01,6132732.0
2018-07-01,6155066.0
2018-08-01,6140366.0
2018-09-01,6120891.0
2018-10-01,6178467.0
2018-11-01,6291454.0
2018-12-01,6614299.0
2019-01-01,6452410.0
2019-02-01,6438644.0
2019-03-01,6266198.0
2019-04-01,6285142.0
2019-05-01,6399717.0
2019-06-01,6497701.0
2019-07-01,6604357.0
2019-08-01,6642842.0
2019-09-01,6779681.0
2019-10-01,6878100.0
2019-11-01,6907531.0
2019-12-01,7012361.0
2020-01-01,7746910.0
2020-02-01,7458199.0
2020-03-01,7328739.0
2020-04-01,7531678.0
2020-05-01,7648747.0
2020-06-01,7755622.0
2020-07-01,7986737.0
2020-08-01,8067180.0
2020-09-01,8355766.0
2020-10-01,8297114.0
2020-11-01,8493714.0
2020-12-01,8608511.0
2021-01-01,9226585.0
2021-02-01,10226364.0
2021-03-01,11123197.0
2021-04-01,11956221.0
2021-05-01,9894181.0
2021-06-01,10241542.0
2021-07-01,10329893.0
2021-08-01,10402547.0
2021-09-01,10423163.0
2021-10-01,10354058.0
2021-11-01,10205606.0
2021-12-01,11273830.0
2022-01-01,11564505.0
2022-02-01,12593466.0
2022-03-01,13106118.0
2022-04-01,13769447.0
2022-05-01,14148576.0
2022-06-01,14630859.0
2022-07-01,14987023.0
2022-08-01,15977351.0
2022-09-01,16364040.0
2022-10-01,17445646.0
2022-11-01,18034502.0
2022-12-01,18751776.0
2023-01-01,19149309.0
2023-02-01,18790843.0
2023-03-01,19863928.0
2023-04-01,22329832.0
2023-05-01,20378093.0
2023-06-01,23904332.0
2023-07-01,26395991.0
2023-08-01,29875382.0
2023-09-01,29941588.0
2023-10-01,30410367.0
2023-11-01,33009816.0
2023-12-01,33488769.0
2024-01-01,36566937.0
2024-02-01,37992496.0
2024-03-01,38561138.0
2024-04-01,40613854.0
2024-05-01,41552062.0
2024-06-01,42970889.0
2024-07-01,53243360.0
2024-08-01,54678784.0
2024-09-01,45331271.0
2024-10-01,46304383.0
2024-11-01,59529857.0
2024-12-01,50961855.0
2025-01-01,52677886.0
2025-02-01,53595552.0
2025-03-01,55880172.0
2025-04-01,57154445.0
2025-05-01,65642497.0
2025-06-01,67610885.0
2025-07-01,71561925.0
2025-08-01,73031191.0
