Tarih,TP_ISTIRAKBS_A2
2014-06-01,4820044.0
2014-07-01,5203296.0
2014-08-01,5002952.0
2014-09-01,4925041.0
2014-10-01,5517690.0
2014-11-01,5695774.0
2014-12-01,5825238.0
2015-01-01,6058972.0
2015-02-01,5936540.0
2015-03-01,5359792.0
2015-04-01,5697961.0
2015-05-01,5795503.0
2015-06-01,5806628.0
2015-07-01,5689434.0
2015-08-01,4711054.0
2015-09-01,4747797.0
2015-10-01,5270259.0
2015-11-01,4859751.0
2015-12-01,5129862.0
2016-01-01,4910925.0
2016-02-01,5353776.0
2016-03-01,5774725.0
2016-04-01,6003705.0
2016-05-01,5606614.0
2016-06-01,5619056.0
2016-07-01,5695985.0
2016-08-01,5842284.0
2016-09-01,5505760.0
2016-10-01,5582261.0
2016-11-01,5649362.0
2016-12-01,6191134.0
2017-01-01,6478356.0
2017-02-01,6340114.0
2017-03-01,6639422.0
2017-04-01,7108685.0
2017-05-01,7494391.0
2017-06-01,7297089.0
2017-07-01,7768701.0
2017-08-01,7630228.0
2017-09-01,7131097.0
2017-10-01,7748661.0
2017-11-01,7371543.0
2017-12-01,8126298.0
2018-01-01,9855603.0
2018-02-01,9541828.0
2018-03-01,9099046.0
2018-04-01,9219936.0
2018-05-01,9483665.0
2018-06-01,10080324.0
2018-07-01,10279988.0
2018-08-01,11120546.0
2018-09-01,11473534.0
2018-10-01,11331878.0
2018-11-01,11322910.0
2018-12-01,11489305.0
2019-01-01,11581587.0
2019-02-01,11652874.0
2019-03-01,11897980.0
2019-04-01,12063546.0
2019-05-01,12166026.0
2019-06-01,12406350.0
2019-07-01,12440992.0
2019-08-01,12643321.0
2019-09-01,12386440.0
2019-10-01,12532162.0
2019-11-01,12624181.0
2019-12-01,13574834.0
2020-01-01,13607694.0
2020-02-01,13672075.0
2020-03-01,13321939.0
2020-04-01,13502893.0
2020-05-01,13464589.0
2020-06-01,13922653.0
2020-07-01,14095805.0
2020-08-01,14400347.0
2020-09-01,14721029.0
2020-10-01,15236627.0
2020-11-01,15071977.0
2020-12-01,15915093.0
2021-01-01,15986387.0
2021-02-01,16135399.0
2021-03-01,16934177.0
2021-04-01,17177157.0
2021-05-01,17453598.0
2021-06-01,17839155.0
2021-07-01,17530465.0
2021-08-01,17532267.0
2021-09-01,18253901.0
2021-10-01,18893707.0
2021-11-01,20589589.0
2021-12-01,25974880.0
2022-01-01,26383136.0
2022-02-01,27213150.0
2022-03-01,28003601.0
2022-04-01,28761575.0
2022-05-01,30498611.0
2022-06-01,33701007.0
2022-07-01,34989244.0
2022-08-01,36441625.0
2022-09-01,37509600.0
2022-10-01,37885167.0
2022-11-01,39609740.0
2022-12-01,50556612.0
2023-01-01,50072351.0
2023-02-01,48408665.0
2023-03-01,54387359.0
2023-04-01,50590768.0
2023-05-01,56809300.0
2023-06-01,58346561.0
2023-07-01,59568502.0
2023-08-01,68879172.0
2023-09-01,70141823.0
2023-10-01,71239370.0
2023-11-01,72177849.0
2023-12-01,92665514.0
2024-01-01,95936655.0
2024-02-01,97213963.0
2024-03-01,98047841.0
2024-04-01,100966226.0
2024-05-01,101612550.0
2024-06-01,103889685.0
2024-07-01,102422581.0
2024-08-01,103777451.0
2024-09-01,106964526.0
2024-10-01,106494850.0
2024-11-01,108058692.0
2024-12-01,125777443.0
2025-01-01,127473637.0
2025-02-01,127961546.0
2025-03-01,132451958.0
2025-04-01,134952585.0
2025-05-01,136604194.0
2025-06-01,144091796.0
2025-07-01,145033936.0
2025-08-01,145027883.0
