Tarih,TP_ISTIRAKBS_A27
2015-01-01,450750.0
2015-02-01,450750.0
2015-03-01,450750.0
2015-04-01,594160.0
2015-05-01,604160.0
2015-06-01,629159.0
2015-07-01,629159.0
2015-08-01,629159.0
2015-09-01,622076.0
2015-10-01,622076.0
2015-11-01,669242.0
2015-12-01,669242.0
2016-01-01,669292.0
2016-02-01,670042.0
2016-03-01,670042.0
2016-04-01,645049.0
2016-05-01,645049.0
2016-06-01,645049.0
2016-07-01,350181.0
2016-08-01,399632.0
2016-09-01,394632.0
2016-10-01,394782.0
2016-11-01,394882.0
2016-12-01,399882.0
2017-01-01,399882.0
2017-02-01,523137.0
2017-03-01,523137.0
2017-04-01,523137.0
2017-05-01,428985.0
2017-06-01,432735.0
2017-07-01,432735.0
2017-08-01,432735.0
2017-09-01,432785.0
2017-10-01,432782.0
2017-11-01,432959.0
2017-12-01,432963.0
2018-01-01,436502.0
2018-02-01,436502.0
2018-03-01,439745.0
2018-04-01,439744.0
2018-05-01,439923.0
2018-06-01,439923.0
2018-07-01,435496.0
2018-08-01,435687.0
2018-09-01,435482.0
2018-10-01,435482.0
2018-11-01,435481.0
2018-12-01,592890.0
2019-01-01,592890.0
2019-02-01,592890.0
2019-03-01,653205.0
2019-04-01,662448.0
2019-05-01,667973.0
2019-06-01,678933.0
2019-07-01,678933.0
2019-08-01,678983.0
2019-09-01,672741.0
2019-10-01,669979.0
2019-11-01,641202.0
2019-12-01,647728.0
2020-01-01,814900.0
2020-02-01,810002.0
2020-03-01,810002.0
2020-04-01,810003.0
2020-05-01,1561798.0
2020-06-01,1554140.0
2020-07-01,1554140.0
2020-08-01,1536140.0
2020-09-01,1535790.0
2020-10-01,1535790.0
2020-11-01,1532300.0
2020-12-01,1532300.0
2021-01-01,1532300.0
2021-02-01,1532300.0
2021-03-01,1532300.0
2021-04-01,1532300.0
2021-05-01,1532300.0
2021-06-01,1532300.0
2021-07-01,1532300.0
2021-08-01,1532299.0
2021-09-01,1532299.0
2021-10-01,1532299.0
2021-11-01,1532299.0
2021-12-01,1532300.0
2022-01-01,1578210.0
2022-02-01,1578210.0
2022-03-01,1578210.0
2022-04-01,1578210.0
2022-05-01,1578210.0
2022-06-01,1578210.0
2022-07-01,1578210.0
2022-08-01,1584292.0
2022-09-01,1584292.0
2022-10-01,1584292.0
2022-11-01,1584292.0
2022-12-01,2552646.0
2023-01-01,2552646.0
2023-02-01,2552646.0
2023-03-01,3097646.0
2023-04-01,3142646.0
2023-05-01,3166646.0
2023-06-01,3166646.0
2023-07-01,3166646.0
2023-08-01,3166646.0
2023-09-01,3166646.0
2023-10-01,3195146.0
2023-11-01,3415146.0
2023-12-01,3415146.0
2024-01-01,3527646.0
2024-02-01,3527646.0
2024-03-01,4048896.0
2024-04-01,4278896.0
2024-05-01,4332848.0
2024-06-01,4332848.0
2024-07-01,4327175.0
2024-08-01,4327175.0
2024-09-01,4327175.0
2024-10-01,4329175.0
2024-11-01,4528489.0
2024-12-01,4528463.0
2025-01-01,4641213.0
2025-02-01,13491463.0
2025-03-01,14591463.0
2025-04-01,14591863.0
2025-05-01,14666863.0
2025-06-01,14724863.0
2025-07-01,14724863.0
2025-08-01,15213263.0
