Tarih,TP_ISTIRAKBS_A14
2015-01-01,603380.0
2015-02-01,606512.0
2015-03-01,610947.0
2015-04-01,635359.0
2015-05-01,627662.0
2015-06-01,617285.0
2015-07-01,614412.0
2015-08-01,611008.0
2015-09-01,622716.0
2015-10-01,529360.0
2015-11-01,549512.0
2015-12-01,456392.0
2016-01-01,454785.0
2016-02-01,521153.0
2016-03-01,535245.0
2016-04-01,552502.0
2016-05-01,554213.0
2016-06-01,598121.0
2016-07-01,632740.0
2016-08-01,626839.0
2016-09-01,655151.0
2016-10-01,674072.0
2016-11-01,679025.0
2016-12-01,679630.0
2017-01-01,685483.0
2017-02-01,671204.0
2017-03-01,671326.0
2017-04-01,686770.0
2017-05-01,685165.0
2017-06-01,710555.0
2017-07-01,738345.0
2017-08-01,737825.0
2017-09-01,756687.0
2017-10-01,806996.0
2017-11-01,753713.0
2017-12-01,858296.0
2018-01-01,868912.0
2018-02-01,915090.0
2018-03-01,986221.0
2018-04-01,990248.0
2018-05-01,979387.0
2018-06-01,974974.0
2018-07-01,970928.0
2018-08-01,1135602.0
2018-09-01,1101065.0
2018-10-01,1097914.0
2018-11-01,1575373.0
2018-12-01,1791712.0
2019-01-01,1916427.0
2019-02-01,2365032.0
2019-03-01,2206729.0
2019-04-01,2370183.0
2019-05-01,1766588.0
2019-06-01,1391357.0
2019-07-01,1316173.0
2019-08-01,1234830.0
2019-09-01,1270425.0
2019-10-01,1340916.0
2019-11-01,1406713.0
2019-12-01,1778771.0
2020-01-01,2022914.0
2020-02-01,1733445.0
2020-03-01,1601395.0
2020-04-01,1834505.0
2020-05-01,2293776.0
2020-06-01,1305630.0
2020-07-01,1318601.0
2020-08-01,1497031.0
2020-09-01,1519825.0
2020-10-01,1519825.0
2020-11-01,1563600.0
2020-12-01,1620900.0
2021-01-01,1667700.0
2021-02-01,1704125.0
2021-03-01,1716748.0
2021-04-01,1733460.0
2021-05-01,1745979.0
2021-06-01,1743872.0
2021-07-01,1753106.0
2021-08-01,1778133.0
2021-09-01,1915614.0
2021-10-01,1950596.0
2021-11-01,2062018.0
2021-12-01,2213760.0
2022-01-01,2226877.0
2022-02-01,2244383.0
2022-03-01,2288706.0
2022-04-01,2352058.0
2022-05-01,2398224.0
2022-06-01,2458717.0
2022-07-01,2551130.0
2022-08-01,2630719.0
2022-09-01,2661506.0
2022-10-01,2763062.0
2022-11-01,2883356.0
2022-12-01,4144281.0
2023-01-01,4144281.0
2023-02-01,4280762.0
2023-03-01,4349778.0
2023-04-01,4448578.0
2023-05-01,4588002.0
2023-06-01,5370679.0
2023-07-01,5736982.0
2023-08-01,6317840.0
2023-09-01,6408618.0
2023-10-01,6743898.0
2023-11-01,6535910.0
2023-12-01,7573888.0
2024-01-01,7869484.0
2024-02-01,8046061.0
2024-03-01,8192263.0
2024-04-01,8484992.0
2024-05-01,8657429.0
2024-06-01,9707927.0
2024-07-01,9775956.0
2024-08-01,9916972.0
2024-09-01,10320180.0
2024-10-01,10330865.0
2024-11-01,10673535.0
2024-12-01,11587987.0
2025-01-01,11652736.0
2025-02-01,11794386.0
2025-03-01,12070767.0
2025-04-01,12376188.0
2025-05-01,13408366.0
2025-06-01,14572133.0
2025-07-01,14929756.0
2025-08-01,15228543.0
