Tarih,TP_ISTIRAKBS_A5
2014-06-01,3349625.0
2014-07-01,3442649.0
2014-08-01,3405826.0
2014-09-01,3322867.0
2014-10-01,3426404.0
2014-11-01,3393426.0
2014-12-01,3643528.0
2015-01-01,3731551.0
2015-02-01,3776881.0
2015-03-01,3625529.0
2015-04-01,3746966.0
2015-05-01,3786551.0
2015-06-01,3856399.0
2015-07-01,3794907.0
2015-08-01,3745787.0
2015-09-01,4707775.0
2015-10-01,4706748.0
2015-11-01,4869642.0
2015-12-01,4864833.0
2016-01-01,4711268.0
2016-02-01,4704431.0
2016-03-01,4755948.0
2016-04-01,4800460.0
2016-05-01,4660702.0
2016-06-01,4726983.0
2016-07-01,4729031.0
2016-08-01,4768017.0
2016-09-01,4822112.0
2016-10-01,4830025.0
2016-11-01,4820415.0
2016-12-01,5077647.0
2017-01-01,5217259.0
2017-02-01,5200559.0
2017-03-01,5164386.0
2017-04-01,5285619.0
2017-05-01,5334826.0
2017-06-01,5397031.0
2017-07-01,5688011.0
2017-08-01,5742135.0
2017-09-01,5790952.0
2017-10-01,5810500.0
2017-11-01,5912331.0
2017-12-01,6737672.0
2018-01-01,6711062.0
2018-02-01,6708286.0
2018-03-01,6077215.0
2018-04-01,5074534.0
2018-05-01,5082298.0
2018-06-01,5076916.0
2018-07-01,5205217.0
2018-08-01,5243681.0
2018-09-01,5303119.0
2018-10-01,5298408.0
2018-11-01,5643025.0
2018-12-01,6331330.0
2019-01-01,6492463.0
2019-02-01,6520406.0
2019-03-01,6396710.0
2019-04-01,6487505.0
2019-05-01,6512843.0
2019-06-01,6556108.0
2019-07-01,6805176.0
2019-08-01,7038576.0
2019-09-01,7245353.0
2019-10-01,7388243.0
2019-11-01,7546797.0
2019-12-01,4234347.0
2020-01-01,4378635.0
2020-02-01,4437415.0
2020-03-01,3652720.0
2020-04-01,3686788.0
2020-05-01,3818981.0
2020-06-01,3978976.0
2020-07-01,4052386.0
2020-08-01,4476074.0
2020-09-01,4556520.0
2020-10-01,4675219.0
2020-11-01,4814833.0
2020-12-01,4900590.0
2021-01-01,5078782.0
2021-02-01,5233043.0
2021-03-01,4657448.0
2021-04-01,4844794.0
2021-05-01,5024279.0
2021-06-01,4943814.0
2021-07-01,5059806.0
2021-08-01,5101360.0
2021-09-01,5425195.0
2021-10-01,5574520.0
2021-11-01,6000478.0
2021-12-01,5797003.0
2022-01-01,6197903.0
2022-02-01,6203666.0
2022-03-01,5325206.0
2022-04-01,5457235.0
2022-05-01,5663916.0
2022-06-01,4968539.0
2022-07-01,5186702.0
2022-08-01,5669159.0
2022-09-01,6337842.0
2022-10-01,6686382.0
2022-11-01,7050373.0
2022-12-01,9333304.0
2023-01-01,11309127.0
2023-02-01,11193871.0
2023-03-01,10543494.0
2023-04-01,10512707.0
2023-05-01,10736375.0
2023-06-01,13907719.0
2023-07-01,15749066.0
2023-08-01,15642091.0
2023-09-01,16866855.0
2023-10-01,17432873.0
2023-11-01,18146598.0
2023-12-01,20377469.0
2024-01-01,22253152.0
2024-02-01,23336394.0
2024-03-01,22377622.0
2024-04-01,22851816.0
2024-05-01,23987851.0
2024-06-01,27242983.0
2024-07-01,28547956.0
2024-08-01,29333128.0
2024-09-01,31380927.0
2024-10-01,32210256.0
2024-11-01,34011608.0
2024-12-01,33481085.0
2025-01-01,36093825.0
2025-02-01,37459442.0
2025-03-01,31011182.0
2025-04-01,32659433.0
2025-05-01,34552242.0
2025-06-01,37368578.0
2025-07-01,39388753.0
2025-08-01,40191128.0
