Tarih,TP_ISTIRAKBS_A8
2015-01-01,811468.0
2015-02-01,808865.0
2015-03-01,825435.0
2015-04-01,841945.0
2015-05-01,860694.0
2015-06-01,1870530.0
2015-07-01,793883.0
2015-08-01,786899.0
2015-09-01,797018.0
2015-10-01,780924.0
2015-11-01,783093.0
2015-12-01,751844.0
2016-01-01,760382.0
2016-02-01,767153.0
2016-03-01,763222.0
2016-04-01,773026.0
2016-05-01,769031.0
2016-06-01,779707.0
2016-07-01,818075.0
2016-08-01,827116.0
2016-09-01,837802.0
2016-10-01,844111.0
2016-11-01,873416.0
2016-12-01,853819.0
2017-01-01,866920.0
2017-02-01,876837.0
2017-03-01,855838.0
2017-04-01,862026.0
2017-05-01,870614.0
2017-06-01,903469.0
2017-07-01,940930.0
2017-08-01,1049545.0
2017-09-01,1064201.0
2017-10-01,1072349.0
2017-11-01,1081909.0
2017-12-01,1180015.0
2018-01-01,1176402.0
2018-02-01,1181869.0
2018-03-01,1261426.0
2018-04-01,1276310.0
2018-05-01,1380698.0
2018-06-01,1393932.0
2018-07-01,1415530.0
2018-08-01,1461501.0
2018-09-01,1447642.0
2018-10-01,1477509.0
2018-11-01,1460945.0
2018-12-01,1507592.0
2019-01-01,1558883.0
2019-02-01,1588059.0
2019-03-01,1627018.0
2019-04-01,1659314.0
2019-05-01,1676778.0
2019-06-01,1694744.0
2019-07-01,1703955.0
2019-08-01,1708652.0
2019-09-01,1759000.0
2019-10-01,1765080.0
2019-11-01,1762166.0
2019-12-01,1985451.0
2020-01-01,1999053.0
2020-02-01,2022958.0
2020-03-01,2009623.0
2020-04-01,2029172.0
2020-05-01,2054953.0
2020-06-01,2089621.0
2020-07-01,2103917.0
2020-08-01,2121152.0
2020-09-01,2147506.0
2020-10-01,2143170.0
2020-11-01,2142584.0
2020-12-01,2543003.0
2021-01-01,2577320.0
2021-02-01,2606491.0
2021-03-01,2637438.0
2021-04-01,2694118.0
2021-05-01,2723805.0
2021-06-01,2782876.0
2021-07-01,2818653.0
2021-08-01,2856667.0
2021-09-01,2944552.0
2021-10-01,2970014.0
2021-11-01,2994256.0
2021-12-01,2827550.0
2022-01-01,2917685.0
2022-02-01,3087389.0
2022-03-01,3199018.0
2022-04-01,3269895.0
2022-05-01,3338259.0
2022-06-01,3649255.0
2022-07-01,3747150.0
2022-08-01,3929205.0
2022-09-01,4056644.0
2022-10-01,4179983.0
2022-11-01,4363044.0
2022-12-01,5018784.0
2023-01-01,5675724.0
2023-02-01,5349472.0
2023-03-01,5506699.0
2023-04-01,6298533.0
2023-05-01,5984600.0
2023-06-01,7192604.0
2023-07-01,7641121.0
2023-08-01,10167691.0
2023-09-01,10524393.0
2023-10-01,10923130.0
2023-11-01,11224214.0
2023-12-01,13090741.0
2024-01-01,13174055.0
2024-02-01,14433938.0
2024-03-01,15154829.0
2024-04-01,15749068.0
2024-05-01,16234822.0
2024-06-01,16760375.0
2024-07-01,14918389.0
2024-08-01,15249990.0
2024-09-01,18270966.0
2024-10-01,18842779.0
2024-11-01,16518631.0
2024-12-01,23200737.0
2025-01-01,23833376.0
2025-02-01,24411477.0
2025-03-01,25019789.0
2025-04-01,25729001.0
2025-05-01,26458202.0
2025-06-01,27187058.0
2025-07-01,27966121.0
2025-08-01,29762562.0
