Tarih,TP_PB_T16
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,32861.0
2002-11-01,29566.0
2002-12-01,34876.0
2003-01-01,20937.0
2003-02-01,18172.0
2003-03-01,17331.0
2003-04-01,77628.0
2003-05-01,72198.0
2003-06-01,73275.0
2003-07-01,120962.0
2003-08-01,141865.0
2003-09-01,112277.0
2003-10-01,122227.0
2003-11-01,128857.0
2003-12-01,94209.0
2004-01-01,10584.0
2004-02-01,14585.0
2004-03-01,9977.0
2004-04-01,20337.0
2004-05-01,21272.0
2004-06-01,35417.0
2004-07-01,26143.0
2004-08-01,98135.0
2004-09-01,442917.0
2004-10-01,145987.0
2004-11-01,172631.0
2004-12-01,179813.0
2005-01-01,181950.0
2005-02-01,141019.0
2005-03-01,125525.0
2005-04-01,110094.0
2005-05-01,188135.0
2005-06-01,232132.0
2005-07-01,204516.0
2005-08-01,234205.0
2005-09-01,307741.0
2005-10-01,272659.0
2005-11-01,194133.0
2005-12-01,436500.0
2006-01-01,70718.0
2006-02-01,124431.0
2006-03-01,74631.0
2006-04-01,44794.0
2006-05-01,68182.0
2006-06-01,213794.0
2006-07-01,189956.0
2006-08-01,461397.0
2006-09-01,451579.0
2006-10-01,371002.0
2006-11-01,394052.0
2006-12-01,497959.0
2007-01-01,625774.0
2007-02-01,761499.0
2007-03-01,765682.0
2007-04-01,997509.0
2007-05-01,1050775.0
2007-06-01,888439.0
2007-07-01,832439.0
2007-08-01,1073939.0
2007-09-01,821909.0
2007-10-01,884759.0
2007-11-01,1045429.0
2007-12-01,1028388.0
2008-01-01,661377.0
2008-02-01,732341.0
2008-03-01,927611.0
2008-04-01,1137233.0
2008-05-01,815755.0
2008-06-01,779483.0
2008-07-01,718131.0
2008-08-01,799438.0
2008-09-01,726166.0
2008-10-01,838041.0
2008-11-01,873892.0
2008-12-01,813430.0
2009-01-01,744205.0
2009-02-01,838953.0
2009-03-01,1119703.0
2009-04-01,955009.0
2009-05-01,1035782.0
2009-06-01,1461270.0
2009-07-01,1141200.0
2009-08-01,1392849.0
2009-09-01,1266350.0
2009-10-01,1423445.0
2009-11-01,1486296.0
2009-12-01,1418321.0
2010-01-01,1656047.0
2010-02-01,1515053.0
2010-03-01,1717038.0
2010-04-01,1687229.0
2010-05-01,1486236.0
2010-06-01,1598651.0
2010-07-01,1679410.0
2010-08-01,1133787.0
2010-09-01,1033679.0
2010-10-01,1021022.0
2010-11-01,1085476.0
2010-12-01,1180648.0
2011-01-01,1289448.0
2011-02-01,1514780.0
2011-03-01,1514090.0
2011-04-01,1472212.0
2011-05-01,1725499.0
2011-06-01,1427747.0
2011-07-01,1920162.0
2011-08-01,1733367.0
2011-09-01,1734417.0
2011-10-01,2109808.0
2011-11-01,2280296.0
2011-12-01,2311453.0
2012-01-01,2532827.0
2012-02-01,2438097.0
2012-03-01,2642546.0
2012-04-01,2478169.0
2012-05-01,2880221.0
2012-06-01,3187481.0
2012-07-01,2973387.0
2012-08-01,2740917.0
2012-09-01,2319645.0
2012-10-01,1924604.0
2012-11-01,1926725.0
2012-12-01,2501317.0
