Tarih,TP_PB_V07
2000-01-01,1601442.0
2000-02-01,1556635.0
2000-03-01,1613607.0
2000-04-01,1646826.0
2000-05-01,1716163.0
2000-06-01,1725204.0
2000-07-01,1647996.0
2000-08-01,1748754.0
2000-09-01,1785165.0
2000-10-01,1963579.0
2000-11-01,1937414.0
2000-12-01,2051563.0
2001-01-01,2029616.0
2001-02-01,2591196.0
2001-03-01,2554114.0
2001-04-01,2893278.0
2001-05-01,2609263.0
2001-06-01,2797849.0
2001-07-01,3060333.0
2001-08-01,3167021.0
2001-09-01,3493191.0
2001-10-01,3280196.0
2001-11-01,3176632.0
2001-12-01,3033223.0
2002-01-01,2721036.0
2002-02-01,2792044.0
2002-03-01,2767940.0
2002-04-01,2793122.0
2002-05-01,3000408.0
2002-06-01,3370721.0
2002-07-01,3517739.0
2002-08-01,3392262.0
2002-09-01,3466852.0
2002-10-01,3758018.0
2002-11-01,3365559.0
2002-12-01,3815344.0
2003-01-01,3766552.0
2003-02-01,3699934.0
2003-03-01,3929590.0
2003-04-01,3767602.0
2003-05-01,3716483.0
2003-06-01,3376791.0
2003-07-01,3410474.0
2003-08-01,3383106.0
2003-09-01,3411251.0
2003-10-01,3803760.0
2003-11-01,3654008.0
2003-12-01,3625616.0
2004-01-01,3446878.0
2004-02-01,3199327.0
2004-03-01,3245615.0
2004-04-01,3857910.0
2004-05-01,4107190.0
2004-06-01,3984175.0
2004-07-01,3735816.0
2004-08-01,3907133.0
2004-09-01,4170805.0
2004-10-01,3724531.0
2004-11-01,3767370.0
2004-12-01,3652789.0
2005-01-01,3739265.0
2005-02-01,3624713.0
2005-03-01,3848323.0
2005-04-01,4102856.0
2005-05-01,4047256.0
2005-06-01,3777961.0
2005-07-01,3927179.0
2005-08-01,3825582.0
2005-09-01,3875022.0
2005-10-01,3799685.0
2005-11-01,3835348.0
2005-12-01,3888077.0
2006-01-01,3671051.0
2006-02-01,3770857.0
2006-03-01,4383275.0
2006-04-01,4510017.0
2006-05-01,5440335.0
2006-06-01,5040051.0
2006-07-01,4783620.0
2006-08-01,4611508.0
2006-09-01,4537974.0
2006-10-01,4425543.0
2006-11-01,4662849.0
2006-12-01,4503280.0
2007-01-01,4607391.0
2007-02-01,4215186.0
2007-03-01,4923411.0
2007-04-01,4483954.0
2007-05-01,4735670.0
2007-06-01,4747959.0
2007-07-01,4959908.0
2007-08-01,5105362.0
2007-09-01,4695973.0
2007-10-01,4746057.0
2007-11-01,4899608.0
2007-12-01,5034339.0
2008-01-01,5273901.0
2008-02-01,5357267.0
2008-03-01,5867233.0
2008-04-01,5756004.0
2008-05-01,5564557.0
