Tarih,TP_PB_V04
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,12073.0
2002-03-01,9600.0
2002-04-01,19967.0
2002-05-01,14737.0
2002-06-01,14679.0
2002-07-01,17465.0
2002-08-01,1243.0
2002-09-01,22764.0
2002-10-01,33882.0
2002-11-01,30871.0
2002-12-01,37645.0
2003-01-01,22421.0
2003-02-01,20867.0
2003-03-01,17984.0
2003-04-01,55292.0
2003-05-01,52103.0
2003-06-01,53099.0
2003-07-01,96682.0
2003-08-01,117300.0
2003-09-01,87772.0
2003-10-01,98349.0
2003-11-01,106000.0
2003-12-01,74960.0
2004-01-01,11105.0
2004-02-01,14556.0
2004-03-01,10022.0
2004-04-01,19431.0
2004-05-01,20340.0
2004-06-01,40484.0
2004-07-01,26839.0
2004-08-01,95407.0
2004-09-01,431368.0
2004-10-01,143601.0
2004-11-01,165307.0
2004-12-01,175598.0
2005-01-01,167500.0
2005-02-01,139372.0
2005-03-01,123922.0
2005-04-01,107250.0
2005-05-01,181993.0
2005-06-01,219287.0
2005-07-01,195556.0
2005-08-01,224201.0
2005-09-01,285272.0
2005-10-01,242766.0
2005-11-01,178713.0
2005-12-01,392629.0
2006-01-01,69497.0
2006-02-01,119446.0
2006-03-01,69652.0
2006-04-01,45426.0
2006-05-01,68782.0
2006-06-01,202956.0
2006-07-01,176642.0
2006-08-01,429652.0
2006-09-01,415637.0
2006-10-01,336741.0
2006-11-01,366309.0
2006-12-01,475640.0
2007-01-01,595213.0
2007-02-01,725385.0
2007-03-01,737833.0
2007-04-01,943669.0
2007-05-01,996583.0
2007-06-01,846571.0
2007-07-01,813338.0
2007-08-01,1043067.0
2007-09-01,752092.0
2007-10-01,809988.0
2007-11-01,963741.0
2007-12-01,951915.0
2008-01-01,620338.0
2008-02-01,677583.0
2008-03-01,848793.0
2008-04-01,1013032.0
2008-05-01,753563.0
2008-06-01,717805.0
2008-07-01,677648.0
2008-08-01,751590.0
2008-09-01,695629.0
2008-10-01,768531.0
2008-11-01,838684.0
2008-12-01,820951.0
2009-01-01,785769.0
2009-02-01,875138.0
2009-03-01,1129731.0
2009-04-01,996047.0
2009-05-01,1082059.0
2009-06-01,1000337.0
2009-07-01,1191611.0
2009-08-01,1378020.0
2009-09-01,1253512.0
2009-10-01,1347096.0
2009-11-01,1451832.0
2009-12-01,1411904.0
2010-01-01,1619865.0
2010-02-01,1500465.0
2010-03-01,1644693.0
2010-04-01,1594769.0
2010-05-01,1460845.0
2010-06-01,1584936.0
2010-07-01,1693285.0
2010-08-01,1127774.0
2010-09-01,1039166.0
2010-10-01,1007197.0
2010-11-01,1078708.0
2010-12-01,1211408.0
2011-01-01,1295458.0
2011-02-01,1513107.0
2011-03-01,1520595.0
2011-04-01,1495376.0
2011-05-01,1755665.0
2011-06-01,1430142.0
2011-07-01,1925709.0
2011-08-01,1756738.0
2011-09-01,1744387.0
2011-10-01,2129810.0
2011-11-01,2309938.0
2011-12-01,2359795.0
2012-01-01,3292785.0
2012-02-01,2961867.0
2012-03-01,2615294.0
2012-04-01,2691352.0
2012-05-01,2950136.0
2012-06-01,3371272.0
2012-07-01,2970585.0
2012-08-01,3005194.0
2012-09-01,2306445.0
2012-10-01,1911015.0
2012-11-01,1919839.0
2012-12-01,2533207.0
2013-01-01,2659758.0
2013-02-01,3006099.0
2013-03-01,2845070.0
2013-04-01,2622736.0
2013-05-01,2091223.0
2013-06-01,2835713.0
2013-07-01,2670226.0
2013-08-01,2975831.0
2013-09-01,3638562.0
2013-10-01,3181291.0
2013-11-01,2977373.0
2013-12-01,2961563.0
2014-01-01,2184073.0
2014-02-01,1883255.0
2014-03-01,2329370.0
2014-04-01,2533660.0
2014-05-01,2619121.0
2014-06-01,2529556.0
2014-07-01,1967396.0
2014-08-01,2447424.0
2014-09-01,2593566.0
2014-10-01,2128892.0
2014-11-01,2218479.0
2014-12-01,2654632.0
2015-01-01,2610624.0
2015-02-01,2593479.0
2015-03-01,2831463.0
2015-04-01,2595750.0
2015-05-01,2797226.0
2015-06-01,2714939.0
2015-07-01,2841968.0
2015-08-01,2821865.0
2015-09-01,2952793.0
2015-10-01,2893222.0
2015-11-01,3025063.0
2015-12-01,2887985.0
2016-01-01,3249228.0
2016-02-01,3107716.0
2016-03-01,3440122.0
2016-04-01,3268917.0
2016-05-01,3277629.0
2016-06-01,3194829.0
2016-07-01,2883451.0
2016-08-01,2811184.0
2016-09-01,3033720.0
2016-10-01,3506036.0
2016-11-01,3116794.0
2016-12-01,1034396.0
2017-01-01,3175497.0
2017-02-01,3140732.0
2017-03-01,1246464.0
2017-04-01,2828923.0
2017-05-01,3116531.0
2017-06-01,1673217.0
