Tarih,TP_PB_V39
2000-01-01,43542.0
2000-02-01,44912.0
2000-03-01,78709.0
2000-04-01,86406.0
2000-05-01,97122.0
2000-06-01,97127.0
2000-07-01,97563.0
2000-08-01,96954.0
2000-09-01,96968.0
2000-10-01,100298.0
2000-11-01,100298.0
2000-12-01,99161.0
2001-01-01,99161.0
2001-02-01,101072.0
2001-03-01,104830.0
2001-04-01,134589.0
2001-05-01,150615.0
2001-06-01,148031.0
2001-07-01,146749.0
2001-08-01,146749.0
2001-09-01,143994.0
2001-10-01,138037.0
2001-11-01,138203.0
2001-12-01,138258.0
2002-01-01,138257.0
2002-02-01,142990.0
2002-03-01,166507.0
2002-04-01,202319.0
2002-05-01,205405.0
2002-06-01,205436.0
2002-07-01,773528.0
2002-08-01,843319.0
2002-09-01,858082.0
2002-10-01,1531132.0
2002-11-01,1524981.0
2002-12-01,1338926.0
2003-01-01,1512776.0
2003-02-01,1550005.0
2003-03-01,1468281.0
2003-04-01,1511896.0
2003-05-01,1517904.0
2003-06-01,241015.0
2003-07-01,244520.0
2003-08-01,244050.0
2003-09-01,244943.0
2003-10-01,246197.0
2003-11-01,254743.0
2003-12-01,218246.0
2004-01-01,225358.0
2004-02-01,229761.0
2004-03-01,278419.0
2004-04-01,371918.0
2004-05-01,369768.0
2004-06-01,350447.0
2004-07-01,344775.0
2004-08-01,317117.0
2004-09-01,321846.0
2004-10-01,300846.0
2004-11-01,299910.0
2004-12-01,329846.0
2005-01-01,351811.0
2005-02-01,331598.0
2005-03-01,459355.0
2005-04-01,447763.0
2005-05-01,447763.0
2005-06-01,447765.0
2005-07-01,447764.0
2005-08-01,447764.0
2005-09-01,447764.0
2005-10-01,447764.0
2005-11-01,447765.0
2005-12-01,447904.0
2006-01-01,447903.0
2006-02-01,447903.0
2006-03-01,635492.0
2006-04-01,687949.0
2006-05-01,707838.0
2006-06-01,715636.0
2006-07-01,715636.0
2006-08-01,715636.0
2006-09-01,715636.0
2006-10-01,715635.0
2006-11-01,712364.0
2006-12-01,708314.0
2007-01-01,707401.0
2007-02-01,707400.0
2007-03-01,776548.0
2007-04-01,958877.0
2007-05-01,967096.0
2007-06-01,967095.0
2007-07-01,967094.0
2007-08-01,967095.0
2007-09-01,967095.0
2007-10-01,967095.0
2007-11-01,967094.0
2007-12-01,966596.0
2008-01-01,966595.0
2008-02-01,966596.0
2008-03-01,1007060.0
2008-04-01,1446000.0
2008-05-01,1473037.0
2008-06-01,1473036.0
2008-07-01,1473037.0
2008-08-01,1474057.0
2008-09-01,1474057.0
2008-10-01,1474057.0
2008-11-01,1474056.0
2008-12-01,1174057.0
2009-01-01,1124057.0
2009-02-01,1124057.0
2009-03-01,1167735.0
2009-04-01,1624441.0
2009-05-01,1622039.0
2009-06-01,1622039.0
2009-07-01,1583771.0
2009-08-01,1583770.0
2009-09-01,1471269.0
2009-10-01,1471269.0
2009-11-01,1471268.0
2009-12-01,1471268.0
2010-01-01,1471267.0
2010-02-01,1471268.0
2010-03-01,1563897.0
2010-04-01,1609234.0
2010-05-01,1613883.0
2010-06-01,1649238.0
2010-07-01,1706839.0
2010-08-01,1701501.0
2010-09-01,1701500.0
2010-10-01,1701501.0
2010-11-01,1701500.0
2010-12-01,1701501.0
2011-01-01,1701499.0
2011-02-01,1701500.0
2011-03-01,1853251.0
2011-04-01,1874968.0
2011-05-01,1878253.0
2011-06-01,1932720.0
2011-07-01,1932720.0
2011-08-01,1902978.0
2011-09-01,1902979.0
2011-10-01,1902978.0
2011-11-01,1902978.0
2011-12-01,1903080.0
2012-01-01,1903079.0
2012-02-01,1903079.0
2012-03-01,2050505.0
2012-04-01,2057761.0
2012-05-01,1957105.0
2012-06-01,1957429.0
2012-07-01,1957429.0
2012-08-01,1957430.0
2012-09-01,1957429.0
2012-10-01,1957429.0
2012-11-01,1957430.0
2012-12-01,1957429.0
2013-01-01,1957427.0
2013-02-01,1957428.0
2013-03-01,2489445.0
2013-04-01,2293636.0
2013-05-01,2296516.0
2013-06-01,2051726.0
2013-07-01,2051726.0
2013-08-01,2051726.0
2013-09-01,2065733.0
2013-10-01,2065734.0
2013-11-01,2065733.0
2013-12-01,2066307.0
2014-01-01,2066306.0
2014-02-01,2066309.0
2014-03-01,2427084.0
2014-04-01,2286523.0
2014-05-01,2324577.0
2014-06-01,2204582.0
2014-07-01,2298410.0
2014-08-01,2298416.0
2014-09-01,2298422.0
2014-10-01,2298422.0
2014-11-01,2298422.0
2014-12-01,2315950.0
2015-01-01,2315963.0
2015-02-01,2315990.0
2015-03-01,2887832.0
2015-04-01,2841289.0
2015-05-01,2841337.0
2015-06-01,2845974.0
2015-07-01,2866408.0
2015-08-01,2866441.0
2015-09-01,2866534.0
2015-10-01,2866392.0
2015-11-01,2867475.0
2015-12-01,2796831.0
2016-01-01,2796880.0
2016-02-01,2796999.0
2016-03-01,3612012.0
2016-04-01,3681062.0
