Tarih,TP_PB_V40
2000-01-01,40336.0
2000-02-01,52756.0
2000-03-01,69832.0
2000-04-01,87750.0
2000-05-01,103902.0
2000-06-01,112107.0
2000-07-01,165789.0
2000-08-01,184500.0
2000-09-01,169986.0
2000-10-01,218293.0
2000-11-01,229993.0
2000-12-01,214917.0
2001-01-01,31157.0
2001-02-01,76718.0
2001-03-01,77426.0
2001-04-01,113623.0
2001-05-01,175097.0
2001-06-01,172234.0
2001-07-01,319829.0
2001-08-01,380326.0
2001-09-01,376880.0
2001-10-01,529351.0
2001-11-01,573111.0
2001-12-01,191894.0
2002-01-01,79576.0
2002-02-01,138115.0
2002-03-01,186457.0
2002-04-01,252761.0
2002-05-01,545758.0
2002-06-01,550425.0
2002-07-01,476659.0
2002-08-01,536607.0
2002-09-01,470357.0
2002-10-01,563237.0
2002-11-01,612610.0
2002-12-01,592514.0
2003-01-01,-30084.0
2003-02-01,-26789.0
2003-03-01,-101195.0
2003-04-01,-35678.0
2003-05-01,58266.0
2003-06-01,113738.0
2003-07-01,296919.0
2003-08-01,392019.0
2003-09-01,380187.0
2003-10-01,535752.0
2003-11-01,591468.0
2003-12-01,509947.0
2004-01-01,-31475.0
2004-02-01,-25587.0
2004-03-01,-78618.0
2004-04-01,-119312.0
2004-05-01,-38595.0
2004-06-01,74626.0
2004-07-01,372560.0
2004-08-01,405489.0
2004-09-01,371953.0
2004-10-01,280279.0
2004-11-01,316015.0
2004-12-01,314847.0
2005-01-01,48765.0
2005-02-01,97777.0
2005-03-01,131312.0
2005-04-01,199482.0
2005-05-01,255983.0
2005-06-01,324763.0
2005-07-01,423887.0
2005-08-01,474654.0
2005-09-01,499402.0
2005-10-01,600158.0
2005-11-01,651749.0
2005-12-01,678443.0
2006-01-01,57035.0
2006-02-01,282944.0
2006-03-01,256631.0
2006-04-01,325771.0
2006-05-01,359308.0
2006-06-01,400345.0
2006-07-01,504378.0
2006-08-01,566431.0
2006-09-01,568594.0
2006-10-01,668254.0
2006-11-01,726531.0
2006-12-01,730452.0
2007-01-01,70913.0
2007-02-01,141799.0
2007-03-01,194997.0
2007-04-01,286384.0
2007-05-01,368640.0
2007-06-01,413292.0
2007-07-01,509682.0
2007-08-01,572551.0
2007-09-01,620108.0
2007-10-01,745811.0
2007-11-01,833800.0
2007-12-01,878027.0
2008-01-01,83915.0
2008-02-01,163255.0
2008-03-01,209467.0
2008-04-01,318213.0
2008-05-01,405190.0
2008-06-01,452164.0
2008-07-01,590271.0
2008-08-01,678008.0
2008-09-01,689370.0
2008-10-01,833302.0
2008-11-01,943851.0
2008-12-01,914615.0
2009-01-01,103442.0
2009-02-01,192720.0
