Tarih,TP_PB_T29
2000-01-01,89643.0
2000-02-01,90356.0
2000-03-01,107307.0
2000-04-01,92519.0
2000-05-01,92682.0
2000-06-01,98238.0
2000-07-01,97349.0
2000-08-01,98483.0
2000-09-01,108702.0
2000-10-01,108755.0
2000-11-01,111100.0
2000-12-01,117132.0
2001-01-01,117923.0
2001-02-01,122300.0
2001-03-01,133674.0
2001-04-01,142581.0
2001-05-01,145973.0
2001-06-01,161703.0
2001-07-01,159768.0
2001-08-01,173589.0
2001-09-01,182848.0
2001-10-01,177203.0
2001-11-01,173420.0
2001-12-01,184009.0
2002-01-01,178955.0
2002-02-01,187192.0
2002-03-01,194285.0
2002-04-01,195913.0
2002-05-01,202152.0
2002-06-01,219839.0
2002-07-01,259818.0
2002-08-01,286655.0
2002-09-01,271624.0
2002-10-01,260057.0
2002-11-01,266988.0
2002-12-01,154182.0
2003-01-01,182496.0
2003-02-01,187680.0
2003-03-01,189203.0
2003-04-01,191863.0
2003-05-01,189733.0
2003-06-01,187039.0
2003-07-01,191223.0
2003-08-01,195365.0
2003-09-01,200482.0
2003-10-01,205585.0
2003-11-01,210857.0
2003-12-01,185330.0
2004-01-01,188772.0
2004-02-01,192179.0
2004-03-01,195453.0
2004-04-01,199345.0
2004-05-01,198080.0
2004-06-01,193279.0
2004-07-01,189785.0
2004-08-01,191073.0
2004-09-01,192574.0
2004-10-01,195715.0
2004-11-01,196296.0
2004-12-01,192115.0
2005-01-01,181614.0
2005-02-01,180810.0
2005-03-01,180192.0
2005-04-01,179990.0
2005-05-01,179734.0
2005-06-01,178981.0
2005-07-01,179109.0
2005-08-01,179591.0
2005-09-01,182898.0
2005-10-01,189196.0
2005-11-01,191591.0
2005-12-01,183710.0
2006-01-01,183035.0
2006-02-01,182521.0
2006-03-01,180214.0
2006-04-01,180543.0
2006-05-01,180281.0
2006-06-01,179696.0
2006-07-01,179884.0
2006-08-01,179936.0
2006-09-01,180158.0
2006-10-01,180071.0
2006-11-01,181274.0
2006-12-01,193635.0
2007-01-01,193247.0
2007-02-01,193408.0
2007-03-01,192679.0
2007-04-01,203296.0
2007-05-01,203597.0
2007-06-01,203669.0
2007-07-01,204592.0
2007-08-01,205054.0
2007-09-01,213117.0
2007-10-01,212569.0
2007-11-01,205654.0
2007-12-01,190913.0
2008-01-01,198873.0
2008-02-01,200135.0
2008-03-01,201910.0
2008-04-01,201585.0
2008-05-01,202192.0
2008-06-01,201929.0
2008-07-01,201725.0
2008-08-01,201314.0
2008-09-01,190836.0
2008-10-01,190456.0
2008-11-01,190338.0
2008-12-01,194468.0
2009-01-01,194151.0
2009-02-01,194571.0
2009-03-01,194336.0
2009-04-01,190169.0
2009-05-01,197909.0
2009-06-01,212961.0
2009-07-01,214551.0
2009-08-01,214044.0
2009-09-01,212817.0
2009-10-01,212801.0
2009-11-01,212274.0
2009-12-01,218808.0
2010-01-01,218025.0
2010-02-01,217570.0
2010-03-01,217283.0
2010-04-01,216842.0
2010-05-01,215704.0
2010-06-01,215560.0
2010-07-01,215310.0
2010-08-01,216830.0
2010-09-01,217867.0
2010-10-01,219212.0
2010-11-01,218938.0
2010-12-01,231357.0
2011-01-01,230669.0
2011-02-01,227561.0
2011-03-01,227905.0
2011-04-01,226861.0
2011-05-01,225900.0
2011-06-01,225891.0
2011-07-01,226179.0
2011-08-01,225422.0
2011-09-01,224917.0
2011-10-01,227003.0
2011-11-01,226629.0
2011-12-01,228818.0
2012-01-01,228339.0
2012-02-01,228371.0
2012-03-01,237167.0
2012-04-01,236412.0
2012-05-01,238300.0
2012-06-01,238608.0
2012-07-01,239345.0
2012-08-01,246848.0
2012-09-01,250647.0
2012-10-01,248040.0
2012-11-01,250412.0
2012-12-01,277556.0
2013-01-01,303340.0
2013-02-01,324246.0
2013-03-01,376288.0
2013-04-01,378464.0
2013-05-01,405586.0
2013-06-01,411583.0
2013-07-01,409189.0
2013-08-01,410902.0
2013-09-01,456373.0
2013-10-01,562909.0
2013-11-01,564804.0
2013-12-01,594554.0
2014-01-01,594572.0
2014-02-01,594948.0
2014-03-01,578988.0
2014-04-01,560264.0
2014-05-01,663828.0
2014-06-01,620342.0
2014-07-01,711365.0
2014-08-01,710287.0
2014-09-01,792916.0
2014-10-01,760701.0
2014-11-01,766945.0
2014-12-01,775007.0
2015-01-01,777957.0
2015-02-01,776155.0
2015-03-01,783106.0
2015-04-01,792401.0
2015-05-01,793426.0
2015-06-01,795428.0
2015-07-01,705459.0
2015-08-01,704552.0
2015-09-01,738894.0
2015-10-01,803232.0
2015-11-01,967487.0
2015-12-01,976381.0
2016-01-01,1003718.0
2016-02-01,1040808.0
2016-03-01,1029632.0
2016-04-01,1031915.0
2016-05-01,1029960.0
2016-06-01,1052629.0
2016-07-01,1050216.0
2016-08-01,1179173.0
2016-09-01,1202898.0
2016-10-01,1203737.0
2016-11-01,1208063.0
2016-12-01,1220834.0
2017-01-01,1216924.0
2017-02-01,1213242.0
2017-03-01,1209812.0
2017-04-01,1211650.0
2017-05-01,1197521.0
2017-06-01,1207671.0
2017-07-01,1214534.0
2017-08-01,1215841.0
2017-09-01,1217272.0
2017-10-01,1068613.0
2017-11-01,1070043.0
2017-12-01,1108661.0
2018-01-01,1081695.0
2018-02-01,1073479.0
2018-03-01,1100156.0
2018-04-01,1102014.0
2018-05-01,1125696.0
2018-06-01,1641665.0
2018-07-01,1647174.0
2018-08-01,1930791.0
2018-09-01,1935190.0
2018-10-01,1908172.0
2018-11-01,1900875.0
2018-12-01,1870018.0
2019-01-01,1938361.0
2019-02-01,2073023.0
2019-03-01,2094461.0
2019-04-01,2089470.0
2019-05-01,2102487.0
2019-06-01,2757901.0
2019-07-01,2763139.0
2019-08-01,2769696.0
2019-09-01,2637398.0
2019-10-01,2929904.0
2019-11-01,2934612.0
2019-12-01,2876774.0
2020-01-01,2903719.0
2020-02-01,2949614.0
2020-03-01,3017712.0
2020-04-01,2994210.0
2020-05-01,3115058.0
2020-06-01,3267146.0
2020-07-01,3280837.0
2020-08-01,3231475.0
2020-09-01,3458791.0
2020-10-01,3483601.0
2020-11-01,3501774.0
2020-12-01,3557239.0
2021-01-01,3662585.0
2021-02-01,3689324.0
2021-03-01,4436210.0
2021-04-01,4435144.0
2021-05-01,4460936.0
2021-06-01,4471674.0
2021-07-01,4453094.0
2021-08-01,4469218.0
2021-09-01,4471903.0
2021-10-01,4425524.0
2021-11-01,4421010.0
2021-12-01,5287306.0
2022-01-01,5034926.0
2022-02-01,5022774.0
2022-03-01,5015444.0
2022-04-01,5043623.0
2022-05-01,4929384.0
2022-06-01,5125005.0
2022-07-01,5717209.0
2022-08-01,5953006.0
