Tarih,TP_PB_T10
2000-01-01,349050.0
2000-02-01,505217.0
2000-03-01,490228.0
2000-04-01,443666.0
2000-05-01,472693.0
2000-06-01,524021.0
2000-07-01,440114.0
2000-08-01,399237.0
2000-09-01,545256.0
2000-10-01,577124.0
2000-11-01,375892.0
2000-12-01,445470.0
2001-01-01,431544.0
2001-02-01,509700.0
2001-03-01,380492.0
2001-04-01,474376.0
2001-05-01,408240.0
2001-06-01,542884.0
2001-07-01,558911.0
2001-08-01,677629.0
2001-09-01,619494.0
2001-10-01,484039.0
2001-11-01,611074.0
2001-12-01,447674.0
2002-01-01,615034.0
2002-02-01,689224.0
2002-03-01,689352.0
2002-04-01,640366.0
2002-05-01,664243.0
2002-06-01,764618.0
2002-07-01,653957.0
2002-08-01,728756.0
2002-09-01,779824.0
2002-10-01,695995.0
2002-11-01,163489.0
2002-12-01,411128.0
2003-01-01,175773.0
2003-02-01,167190.0
2003-03-01,294688.0
2003-04-01,196700.0
2003-05-01,302183.0
2003-06-01,208640.0
2003-07-01,161401.0
2003-08-01,343408.0
2003-09-01,296420.0
2003-10-01,319190.0
2003-11-01,422516.0
2003-12-01,514707.0
2004-01-01,404440.0
2004-02-01,197939.0
2004-03-01,279524.0
2004-04-01,195657.0
2004-05-01,348076.0
2004-06-01,397798.0
2004-07-01,300478.0
2004-08-01,493332.0
2004-09-01,599497.0
2004-10-01,450553.0
2004-11-01,730364.0
2004-12-01,1462553.0
2005-01-01,1014338.0
2005-02-01,1085882.0
2005-03-01,720666.0
2005-04-01,759398.0
2005-05-01,1038982.0
2005-06-01,1318935.0
2005-07-01,719990.0
2005-08-01,756583.0
2005-09-01,1604247.0
2005-10-01,718446.0
2005-11-01,603133.0
2005-12-01,1554957.0
2006-01-01,534376.0
2006-02-01,798510.0
2006-03-01,1222142.0
2006-04-01,985812.0
2006-05-01,834834.0
2006-06-01,1788329.0
2006-07-01,1148034.0
2006-08-01,1263016.0
2006-09-01,1719166.0
2006-10-01,879661.0
2006-11-01,1108620.0
2006-12-01,1878263.0
2007-01-01,1157820.0
2007-02-01,970588.0
2007-03-01,2076240.0
2007-04-01,915083.0
2007-05-01,1362269.0
2007-06-01,1215536.0
2007-07-01,1025760.0
2007-08-01,1137028.0
2007-09-01,1829525.0
2007-10-01,650372.0
2007-11-01,477504.0
2007-12-01,2228271.0
2008-01-01,701128.0
2008-02-01,1464858.0
2008-03-01,2187717.0
2008-04-01,640926.0
2008-05-01,2094124.0
2008-06-01,2773709.0
2008-07-01,1941800.0
2008-08-01,2131788.0
2008-09-01,2326548.0
2008-10-01,1983486.0
2008-11-01,1688765.0
2008-12-01,2460728.0
2009-01-01,1375200.0
2009-02-01,2052699.0
2009-03-01,2224982.0
2009-04-01,2167400.0
2009-05-01,2086406.0
2009-06-01,2369796.0
2009-07-01,1532751.0
2009-08-01,2102196.0
2009-09-01,2488064.0
2009-10-01,2528939.0
2009-11-01,2733615.0
2009-12-01,3080252.0
2010-01-01,2784732.0
2010-02-01,2474324.0
2010-03-01,3512982.0
2010-04-01,2986539.0
2010-05-01,2238346.0
2010-06-01,3099270.0
2010-07-01,1203323.0
2010-08-01,2410489.0
2010-09-01,3878023.0
2010-10-01,2460888.0
2010-11-01,3505680.0
2010-12-01,5076146.0
2011-01-01,5564009.0
2011-02-01,5649175.0
2011-03-01,5749817.0
2011-04-01,5248519.0
2011-05-01,5503818.0
2011-06-01,5453483.0
2011-07-01,5826159.0
2011-08-01,5175960.0
2011-09-01,6296194.0
2011-10-01,5762112.0
2011-11-01,6512950.0
2011-12-01,6694806.0
2012-01-01,6628483.0
2012-02-01,7087599.0
2012-03-01,7297392.0
2012-04-01,8197799.0
2012-05-01,7894363.0
2012-06-01,8220688.0
2012-07-01,7305774.0
2012-08-01,7447560.0
2012-09-01,7454013.0
2012-10-01,7157913.0
2012-11-01,7485986.0
2012-12-01,8039574.0
2013-01-01,6639477.0
2013-02-01,6928840.0
2013-03-01,7608875.0
2013-04-01,7401801.0
2013-05-01,7738384.0
2013-06-01,7871345.0
2013-07-01,8143586.0
2013-08-01,8557737.0
2013-09-01,8323584.0
2013-10-01,7738732.0
2013-11-01,7629372.0
2013-12-01,9233420.0
2014-01-01,9419722.0
2014-02-01,9073378.0
2014-03-01,9873660.0
2014-04-01,8316349.0
2014-05-01,7248313.0
2014-06-01,7949651.0
2014-07-01,9553360.0
2014-08-01,8938938.0
2014-09-01,10296132.0
2014-10-01,9846087.0
2014-11-01,9397936.0
2014-12-01,11297591.0
2015-01-01,11561800.0
2015-02-01,11172686.0
2015-03-01,12617872.0
2015-04-01,10945356.0
2015-05-01,13201736.0
2015-06-01,12097720.0
2015-07-01,12978004.0
2015-08-01,13537585.0
2015-09-01,13429876.0
2015-10-01,12693132.0
2015-11-01,13404604.0
2015-12-01,13179915.0
2016-01-01,14693802.0
2016-02-01,16045311.0
2016-03-01,14728205.0
2016-04-01,14267452.0
2016-05-01,14106752.0
2016-06-01,15688472.0
2016-07-01,16023955.0
2016-08-01,14737747.0
2016-09-01,15845676.0
2016-10-01,15754831.0
2016-11-01,14115928.0
2016-12-01,17105105.0
2017-01-01,17261156.0
2017-02-01,17691433.0
2017-03-01,17750166.0
