Tarih,TP_PB_T32
2000-01-01,20221.0
2000-02-01,24800.0
2000-03-01,27286.0
2000-04-01,27591.0
2000-05-01,20493.0
2000-06-01,22938.0
2000-07-01,24592.0
2000-08-01,23948.0
2000-09-01,24378.0
2000-10-01,21841.0
2000-11-01,23179.0
2000-12-01,21053.0
2001-01-01,24069.0
2001-02-01,21865.0
2001-03-01,29300.0
2001-04-01,30526.0
2001-05-01,22435.0
2001-06-01,20664.0
2001-07-01,19873.0
2001-08-01,27987.0
2001-09-01,35692.0
2001-10-01,33494.0
2001-11-01,30792.0
2001-12-01,29081.0
2002-01-01,37230.0
2002-02-01,45030.0
2002-03-01,44780.0
2002-04-01,45019.0
2002-05-01,35039.0
2002-06-01,32721.0
2002-07-01,27741.0
2002-08-01,26885.0
2002-09-01,30455.0
2002-10-01,33908.0
2002-11-01,27071.0
2002-12-01,18095.0
2003-01-01,43390.0
2003-02-01,44797.0
2003-03-01,46243.0
2003-04-01,37912.0
2003-05-01,33159.0
2003-06-01,39254.0
2003-07-01,38231.0
2003-08-01,37509.0
2003-09-01,37581.0
2003-10-01,37807.0
2003-11-01,35873.0
2003-12-01,32879.0
2004-01-01,33767.0
2004-02-01,34306.0
2004-03-01,36069.0
2004-04-01,37208.0
2004-05-01,33006.0
2004-06-01,32760.0
2004-07-01,29812.0
2004-08-01,29405.0
2004-09-01,29626.0
2004-10-01,15306.0
2004-11-01,15480.0
2004-12-01,14288.0
2005-01-01,14302.0
2005-02-01,14343.0
2005-03-01,14494.0
2005-04-01,14438.0
2005-05-01,14518.0
2005-06-01,14394.0
2005-07-01,14443.0
2005-08-01,14522.0
2005-09-01,13563.0
2005-10-01,13344.0
2005-11-01,13306.0
2005-12-01,12310.0
2006-01-01,12322.0
2006-02-01,12400.0
2006-03-01,12089.0
2006-04-01,11966.0
2006-05-01,11502.0
2006-06-01,11340.0
2006-07-01,11558.0
2006-08-01,11512.0
2006-09-01,10239.0
2006-10-01,9946.0
2006-11-01,9368.0
2006-12-01,9066.0
2007-01-01,9044.0
2007-02-01,8620.0
2007-03-01,8562.0
2007-04-01,8478.0
2007-05-01,8505.0
2007-06-01,8484.0
2007-07-01,8661.0
2007-08-01,8836.0
2007-09-01,8786.0
2007-10-01,8605.0
2007-11-01,8572.0
2007-12-01,7922.0
2008-01-01,7935.0
2008-02-01,7842.0
2008-03-01,7906.0
2008-04-01,7908.0
