Tarih,TP_PB_T34
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,1816.0
2003-07-01,1825.0
2003-08-01,25010.0
2003-09-01,23002.0
2003-10-01,21125.0
2003-11-01,19154.0
2003-12-01,17053.0
2004-01-01,16962.0
2004-02-01,14880.0
2004-03-01,12798.0
2004-04-01,12278.0
2004-05-01,12845.0
2004-06-01,10737.0
2004-07-01,8061.0
2004-08-01,8538.0
2004-09-01,6300.0
2004-10-01,6168.0
2004-11-01,5761.0
2004-12-01,8052.0
2005-01-01,7992.0
2005-02-01,7257.0
2005-03-01,6543.0
2005-04-01,6018.0
2005-05-01,5798.0
2005-06-01,5528.0
2005-07-01,5434.0
2005-08-01,5455.0
2005-09-01,5391.0
2005-10-01,3392.0
2005-11-01,4311.0
2005-12-01,3514.0
2006-01-01,3264.0
2006-02-01,3054.0
2006-03-01,2088.0
2006-04-01,1887.0
2006-05-01,1696.0
2006-06-01,1490.0
2006-07-01,1437.0
2006-08-01,1397.0
2006-09-01,1311.0
2006-10-01,1111.0
2006-11-01,963.0
2006-12-01,814.0
2007-01-01,609.0
2007-02-01,581.0
2007-03-01,458.0
2007-04-01,329.0
2007-05-01,81.0
2007-06-01,224.0
2007-07-01,224.0
2007-08-01,98.0
2007-09-01,239.0
2007-10-01,142.0
2007-11-01,142.0
2007-12-01,142.0
2008-01-01,142.0
2008-02-01,142.0
2008-03-01,142.0
2008-04-01,142.0
2008-05-01,142.0
2008-06-01,142.0
2008-07-01,142.0
2008-08-01,142.0
2008-09-01,142.0
2008-10-01,142.0
2008-11-01,6043.0
2008-12-01,6043.0
2009-01-01,3359.0
2009-02-01,3323.0
2009-03-01,3277.0
2009-04-01,3093.0
2009-05-01,2925.0
2009-06-01,2923.0
2009-07-01,2758.0
2009-08-01,2752.0
2009-09-01,2541.0
2009-10-01,2436.0
2009-11-01,2333.0
2009-12-01,5253.0
2010-01-01,5276.0
2010-02-01,5342.0
2010-03-01,2396.0
2010-04-01,2250.0
2010-05-01,2650.0
2010-06-01,2560.0
2010-07-01,33896.0
2010-08-01,33079.0
2010-09-01,33631.0
2010-10-01,33539.0
2010-11-01,33239.0
2010-12-01,34489.0
2011-01-01,36212.0
2011-02-01,36451.0
2011-03-01,37154.0
2011-04-01,37915.0
2011-05-01,38342.0
2011-06-01,44432.0
2011-07-01,45086.0
2011-08-01,46879.0
2011-09-01,46677.0
2011-10-01,56175.0
2011-11-01,18402.0
2011-12-01,13356.0
2012-01-01,12074.0
2012-02-01,11764.0
2012-03-01,12347.0
2012-04-01,11958.0
2012-05-01,12268.0
2012-06-01,11827.0
2012-07-01,11415.0
2012-08-01,11355.0
2012-09-01,11090.0
2012-10-01,10735.0
2012-11-01,10531.0
2012-12-01,10369.0
2013-01-01,10107.0
2013-02-01,10196.0
2013-03-01,10095.0
2013-04-01,9861.0
2013-05-01,27230.0
2013-06-01,27516.0
2013-07-01,34171.0
